,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,98769.000,107372.000,171964.000,110846.000,118537.000,141582.000,66047.000,22106.000,17924.000,1744.000,7377.000,17040.000,21071.000,13679.000,16173.000,18373.000,15248.000,560.000,2200.000,4175.000,2200.000,4945.000,16055.000
AccruedLiabilitiesCurrent,351792.000,364109.000,315550.000,328148.000,340745.000,221809.000,258532.000,128007.000,142719.000,144000.000,182752.000,182043.000,118045.000,57614.000,55505.000,50575.000,52232.000,4705.000,8104.000,6140.000,6140.000,6140.000,6140.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,16386.000,,,,16386.000,,16386.000,0.000,0.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-131309.000,-154367.000,-201163.000,-457974.000,-735101.000,-202923.000,-160499.000,-357169.000,-368649.000,-466515.000,-558822.000,-563159.000,-563169.000,-531564.000,-573363.000,-547638.000,-588120.000,50770.000,25195.000,20135.000,17959.000,15535.000,15535.000
AdditionalPaidInCapital,6258934.000,6550576.000,6767778.000,6846371.000,6846370.000,6900096.000,6915288.000,6931539.000,7016367.000,7021482.000,7045857.000,7070232.000,7094607.000,7118982.000,7143356.000,7151482.000,7151481.000,7151482.000,7151482.000,7151482.000,7151482.000,7151482.000,7151482.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,3200069.000,3200069.000,3200069.000,3200069.000,3200069.000,3200069.000,3200069.000,0.000,0.000,
Assets,2407114.000,2559820.000,8623729.000,8312190.000,8045175.000,8335743.000,8029519.000,7929463.000,7710577.000,7240073.000,6728928.000,6524641.000,4994888.000,1603951.000,1445398.000,1323640.000,1147447.000,945333.000,842817.000,542534.000,454229.000,364627.000,285651.000
AssetsCurrent,93757.000,218458.000,7119587.000,6670785.000,6192835.000,5952419.000,5673502.000,5701401.000,5606900.000,5333449.000,5159363.000,4986094.000,4576086.000,1206177.000,1060212.000,949463.000,775083.000,717085.000,515143.000,410856.000,328536.000,239627.000,160651.000
Cash,86437.000,211303.000,1616806.000,2168075.000,2190202.000,1949896.000,2171082.000,2201359.000,2106858.000,1833407.000,1659321.000,1486052.000,1276044.000,1206177.000,1060212.000,,,717085.000,,,,239627.000,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,,,1206177.000,1060212.000,949463.000,775083.000,717085.000,515143.000,410856.000,328536.000,239627.000,160651.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,30975208.000,31507026.000,31992026.000,32010826.000,32010826.000,32010826.000,32826810.000,32086826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000
CommonStockSharesOutstanding,30975208.000,31507026.000,31992026.000,32010826.000,32010826.000,32010826.000,32826810.000,32086826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000,32338826.000
CommonStockValue,3097.000,3151.000,3199.000,3201.000,3201.000,3201.000,3208.000,3208.000,3234.000,3233.000,3233.000,3233.000,3233.000,3233.000,3233.000,3233.000,3233.000,3233.000,3233.000,3233.000,3233.000,3233.000,3233.000
DebtInstrumentInterestRateStatedPercentage,,,,0.060,,,,,,,,,,,,,,,,,,0.060,
DeferredTaxAssetsDeferredIncome,,,,,,2132220.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,1727000.000,1727000.000,2132220.000,,,,,,,,1746522.000,,,,1850118.000,,,,2013467.000,
DeferredTaxAssetsValuationAllowance,,,,1727000.000,1727000.000,2132220.000,,,,,,,,1746522.000,,,,1850118.000,,,,2013467.000,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,633590.000,633590.000,633590.000,633590.000,633590.000,,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,551606.000,923458.000,,,,,,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,,,150655.000,,,,,,,,,
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,,,,46020.000,46020.000,46020.000,,,,57792.000,,,,51474.000,,,,,,,,,
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,,10000.000,,,,7500.000,,,,,,,,,,,,,
InterestAndDividendsPayableCurrentAndNoncurrent,,,,150594.000,163191.000,,,,,,,,,,,,,,,,,,
InterestPayableCurrent,,,,,,,,,,,,,,,,,,4704.000,,,,,
InterestPayableCurrentAndNoncurrent,,,,,,175789.000,,,,86208.000,,,,6140.000,,,,,,,,,
Liabilities,,,,,,1946606.000,1903607.000,1100613.000,1107204.000,1080217.000,1111166.000,1118626.000,908011.000,113842.000,113341.000,109836.000,120146.000,20265.000,25304.000,25315.000,23340.000,26085.000,37195.000
LiabilitiesAndStockholdersEquity,2407114.000,2559820.000,8623729.000,8312190.000,8045175.000,8335743.000,8029519.000,7929463.000,7710577.000,7240073.000,6728928.000,6524641.000,4994888.000,1603951.000,1445398.000,1323640.000,1147447.000,945333.000,842817.000,542534.000,454229.000,364627.000,285651.000
LiabilitiesCurrent,1258926.000,1514846.000,1692120.000,1637926.000,1610740.000,1795952.000,1752952.000,949958.000,322959.000,295972.000,326921.000,334381.000,274421.000,113842.000,113341.000,109836.000,120146.000,20265.000,25304.000,25315.000,23340.000,26085.000,37195.000
LiabilityForUncertainTaxPositionsCurrent,,,,,,100000.000,95813.000,91255.000,87316.000,75228.000,61792.000,60298.000,60305.000,27549.000,26663.000,25888.000,25760.000,,,,,0.000,
MineralPropertiesAccumulatedDepletion,,,,,,,,,,,,,,0.000,,,,0.000,,,,,
MineralPropertiesAccumulatedImpairment,,,,,,,,,,,,,,36304.000,,,,36294.000,,,,,
MineralPropertiesNet,169797.000,171871.000,173932.000,194130.000,187061.000,160144.000,168638.000,160792.000,150899.000,117351.000,96393.000,94062.000,57769.000,55023.000,53255.000,51706.000,51451.000,,125000.000,125000.000,125000.000,125000.000,125000.000
MinorityInterestOwnershipPercentageByParent,,,,,,0.500,,,,0.500,,,,0.500,,,,0.500,,,,0.500,
NotesPayable,,,,,,,,,,150655.000,,,,,,,,,,,,,
NotesPayableCurrent,808365.000,1043365.000,849625.000,849625.000,849625.000,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,15000.000,15000.000,15000.000,26906.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,623970.000,623970.000,,,,,,,,,,,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,774625.000,,,,150655.000,,,,,,,,,,,,,
NotesPayableRelatedPartiesNoncurrent,,,,,,150655.000,150655.000,150655.000,150655.000,150655.000,150655.000,150655.000,,,,,,,,,,,
OilAndGasPropertyFullCostMethodNet,,,,,,,,,,,,,,,,,,,,,,0.000,
OperatingLossCarryforwards,,,,,,,,,,,,,,,,,,,,,,4793970.000,
OtherAccruedLiabilitiesCurrent,,,,131534.000,131534.000,,,,,,,,,,,,,,,,,,
OtherAssetsNoncurrent,6368.000,7060.000,6368.000,6368.000,6368.000,6369.000,53113.000,8632.000,8493.000,8234.000,7901.000,7864.000,7864.000,6368.000,6368.000,6368.000,6368.000,6368.000,6368.000,6368.000,,,
OtherOilAndGasPropertySuccessfulEffortMethod,40855.000,47151.000,,,,,,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,,0.000,,,,,,,,,,,,,,,,,,,,
PreferredStockSharesOutstanding,0.000,,0.000,,,,,,,,,,,,,,,,,,,,
PreferredStockValue,,,0.000,,,,,,,,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,7320.000,7155.000,2781.000,2689.000,2591.000,2481.000,2377.000,,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentNet,,,63786.000,74343.000,78149.000,76293.000,74655.000,71540.000,68969.000,61698.000,53001.000,58492.000,,,,,,,,310.000,693.000,,
