,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableCurrentAndNoncurrent,1989000.000,2704000.000,3215000.000,3184000.000,2463000.000,2507000.000,2655000.000,3254000.000,3555000.000,4516000.000,3505000.000,2515000.000,2588000.000,2931000.000,3225000.000,2433000.000,3392000.000,2675000.000,1939000.000
AccountsPayableOtherCurrentAndNoncurrent,1736000.000,1986000.000,1673000.000,1927000.000,1612000.000,2065000.000,1773000.000,2131000.000,2199000.000,2590000.000,1933000.000,2477000.000,2006000.000,1679000.000,1404000.000,1740000.000,1559000.000,1624000.000,1538000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,2714000.000,,,,5786000.000,,,,2724000.000,,,,2038000.000
AccountsReceivableGrossCurrent,308000.000,163000.000,217000.000,,0.000,0.000,0.000,,,,,,,,,,,,
AccountsReceivableNet,670000.000,552000.000,603000.000,1256000.000,1249000.000,1884000.000,1537000.000,2072000.000,2518000.000,2521000.000,1986000.000,2743000.000,2532000.000,2278000.000,1851000.000,2398000.000,1816000.000,1740000.000,1495000.000
AccountsReceivableRelatedParties,,,,,,,,,,,639000.000,,,,631000.000,,,,367000.000
AccruedLiabilitiesCurrentAndNoncurrent,22473000.000,31770000.000,26184000.000,31240000.000,26076000.000,34541000.000,26857000.000,32419000.000,25176000.000,35049000.000,27861000.000,33633000.000,24670000.000,33030000.000,24499000.000,30844000.000,21458000.000,31658000.000,22152000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,19693000.000,,,,26968000.000,,,,29743000.000,,,,34601000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,-111000.000,-498000.000,-1240000.000,-733000.000,-1347000.000,-2181000.000,-1283000.000,-2634000.000,-3636000.000,-6323000.000,-5892000.000,-8168000.000,-9456000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-64000.000,-521000.000,-341000.000,-188000.000,-330000.000,122000.000,-111000.000,-498000.000,-1240000.000,-733000.000,-1347000.000,-2181000.000,-1283000.000,-2634000.000,-3636000.000,-6323000.000,-5892000.000,-8168000.000,-9456000.000
AdditionalPaidInCapitalCommonStock,189688000.000,189762000.000,189895000.000,189973000.000,190050000.000,190127000.000,190134000.000,190168000.000,190201000.000,190233000.000,190262000.000,190136000.000,190161000.000,190178000.000,190191000.000,190202000.000,190211000.000,190220000.000,190225000.000
AllowanceForDoubtfulAccountsReceivable,106000.000,123000.000,112000.000,112000.000,110000.000,27000.000,27000.000,27000.000,23000.000,73000.000,221000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000
AllowanceForNotesReceivable,147000.000,147000.000,147000.000,147000.000,,,,,,,,,,,,,,,
Assets,493741000.000,508666000.000,470594000.000,486618000.000,473686000.000,487038000.000,480236000.000,498992000.000,520428000.000,540762000.000,498404000.000,503947000.000,485120000.000,483213000.000,448087000.000,444979000.000,422495000.000,423565000.000,307818000.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CapitalLeaseObligations,3765000.000,3398000.000,3208000.000,2957000.000,2738000.000,2478000.000,2214000.000,2068000.000,3161000.000,2761000.000,2744000.000,2774000.000,3285000.000,2747000.000,2310000.000,1817000.000,1899000.000,2546000.000,2118000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,2382000.000,,,,3555000.000,,,,2744000.000,,,,2358000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,1158000.000,,,,2062000.000,,,,1808000.000,,,,1446000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,0.000,,,,5000.000,,,,0.000,,,,0.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,50000.000,,,,10000.000,,,,5000.000,,,,0.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,298000.000,,,,348000.000,,,,71000.000,,,,256000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,876000.000,,,,1130000.000,,,,860000.000,,,,656000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,168000.000,,,,811000.000,,,,434000.000,,,,240000.000
CashAndCashEquivalentsAtCarryingValue,1787000.000,3826000.000,2657000.000,5983000.000,2354000.000,3476000.000,7538000.000,7600000.000,8832000.000,5600000.000,9379000.000,12656000.000,16528000.000,15912000.000,15677000.000,17566000.000,23482000.000,17057000.000,19584000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYield,,,,,618053000.000,606228000.000,596849000.000,594409000.000,600054000.000,571922000.000,523006000.000,488626000.000,438402000.000,404789000.000,389803000.000,361510000.000,354707000.000,357515000.000,340256000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAllowanceForLoanLosses,,,,,160643000.000,157179000.000,150316000.000,148932000.000,146565000.000,143856000.000,143668000.000,143463000.000,143145000.000,144476000.000,145452000.000,143033000.000,142804000.000,141236000.000,138733000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesCarryingAmountNet,249298000.000,246207000.000,243413000.000,237733000.000,244322000.000,242532000.000,251682000.000,253850000.000,289570000.000,300261000.000,274357000.000,257586000.000,253720000.000,236607000.000,222700000.000,200506000.000,189393000.000,180164000.000,167494000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
CommonStockSharesIssued,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
CommonStockSharesOutstanding,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
CommonStockValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
