,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccruedLiabilitiesAndOtherLiabilities,1361000.000,998000.000,897000.000,1047000.000,12202000.000,3419000.000,877000.000,861000.000,1061000.000,464000.000,553000.000,707000.000,943000.000,725000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,975000.000,,,,1261000.000,,,,1558000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,-440000.000,-501000.000,-468000.000,-152000.000,-609000.000,-285000.000,-690000.000,-148000.000,-39000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,35000.000,-224000.000,-456000.000,-384000.000,-385000.000,-440000.000,-501000.000,-468000.000,-152000.000,-609000.000,-285000.000,-690000.000,-148000.000,-39000.000
AdditionalPaidInCapital,18689000.000,18579000.000,18606000.000,18648000.000,18672000.000,32848000.000,32896000.000,32956000.000,33011000.000,33061000.000,33044000.000,33191000.000,34075000.000,34155000.000
Assets,250367000.000,229520000.000,232972000.000,235148000.000,280256000.000,295525000.000,300807000.000,318600000.000,324544000.000,342786000.000,347984000.000,348490000.000,347818000.000,353756000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,45965000.000,54784000.000,53665000.000,41288000.000,58793000.000,48757000.000,46673000.000,44821000.000,42733000.000
AvailableForSaleSecurities,,22105000.000,29807000.000,24567000.000,24464000.000,45835000.000,54581000.000,53483000.000,41411000.000,58445000.000,48721000.000,46220000.000,44899000.000,42910000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,234000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,57000.000
AvailableForSaleSecuritiesAmortizedCost,17147000.000,22328000.000,30263000.000,24616000.000,,,,53665000.000,41288000.000,58793000.000,48757000.000,46673000.000,44821000.000,42733000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,50000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,89000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,6867000.000,20602000.000,23947000.000,19900000.000,35102000.000,50658000.000,47999000.000,11220000.000,53397000.000,19198000.000,47857000.000,24028000.000,19431000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,39000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,6867000.000,16836000.000,21033000.000,18887000.000,34134000.000,46925000.000,43406000.000,9559000.000,48059000.000,5043000.000,43021000.000,19347000.000,9993000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,0.000,3766000.000,2914000.000,1013000.000,968000.000,3733000.000,4593000.000,1661000.000,5338000.000,14155000.000,4836000.000,4681000.000,9438000.000
AvailableForSaleSecuritiesCurrent,17182000.000,22105000.000,29807000.000,24567000.000,24464000.000,45835000.000,54581000.000,53483000.000,41411000.000,58445000.000,48721000.000,46220000.000,44899000.000,42910000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,5131000.000,5307000.000,4846000.000,726000.000,610000.000,513000.000,420000.000,333000.000,2678000.000,2550000.000,2309000.000,2144000.000,1996000.000,1944000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,5084000.000,5028000.000,4529000.000,726000.000,612000.000,515000.000,422000.000,335000.000,2671000.000,2552000.000,2308000.000,2139000.000,1998000.000,1950000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,117000.000,0.000,0.000,0.000,0.000,,3040000.000,1029000.000,1026000.000,1024000.000,,43000.000,,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,117000.000,0.000,0.000,0.000,0.000,,3036000.000,1030000.000,1034000.000,1029000.000,,43000.000,,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,11732000.000,16917000.000,25362000.000,23872000.000,23917000.000,45452000.000,51324000.000,52303000.000,37584000.000,55219000.000,46448000.000,44486000.000,42825000.000,40789000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,11815000.000,16973000.000,25220000.000,23822000.000,23852000.000,45320000.000,51123000.000,52118000.000,37706000.000,54864000.000,46413000.000,44038000.000,42901000.000,40960000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,17146000.000,22328000.000,30263000.000,24616000.000,24527000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,166000.000,104000.000,55000.000,18000.000,0.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,166000.000,104000.000,58000.000,19000.000,0.000,,,,,,,,,
AvailableForSaleSecuritiesDebtSecurities,,,,3300000.000,7900000.000,8900000.000,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,17182000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,70000.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,105000.000,,,,,,,,,,,,,
