,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,14765.000,233200.000,118659.000,125187.000,326205.000,175801.000,539107.000,248617.000,592649.000
AccountsReceivableNetCurrent,,37071.000,,,,,15060.000,15060.000,15060.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1333.000,2879.000,3737.000,4305.000,5239.000,6341.000,7823.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-48278.000,-55193.000,-69072.000,-69770.000,,,,,
AdditionalPaidInCapitalCommonStock,8677588.000,64572546.000,64712093.000,64851640.000,64989672.000,65143383.000,80342462.000,80397039.000,83981831.000
AssetRetirementObligation,1299707.000,1294497.000,1331495.000,1243271.000,1280270.000,1402039.000,1436361.000,1407912.000,1226712.000
AssetRetirementObligationCurrent,,,,,,384099.000,384099.000,384099.000,105806.000
Assets,31735233.000,40150026.000,39396158.000,38718344.000,38063562.000,35484027.000,53105942.000,51016688.000,53360748.000
AssetsCurrent,1125385.000,9581981.000,8827928.000,8285213.000,7627702.000,7444342.000,4278345.000,2247589.000,4803994.000
AssetsNoncurrent,30609848.000,30568045.000,30568230.000,30433131.000,30435860.000,28039685.000,48827597.000,48769099.000,48556754.000
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,48278.000,55193.000,69072.000,69770.000,,,,,
AvailableForSaleEquitySecuritiesAmortizedCostBasis,69850.000,69850.000,69850.000,69850.000,,,,,
AvailableForSaleSecuritiesEquitySecuritiesCurrent,21572.000,14657.000,778.000,80.000,,,,,
CashAndCashEquivalentsAtCarryingValue,874134.000,9282534.000,8278343.000,7906761.000,7070985.000,5874258.000,3717063.000,1813694.000,4465340.000
CommonStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,25000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,1000.000,8518791.000,8518791.000,8518791.000,8518791.000,8518791.000,15689954.000,15689954.000,17779954.000
CommonStockSharesOutstanding,1000.000,8518791.000,8518791.000,8518791.000,8518791.000,8518791.000,15689954.000,15689954.000,17779954.000
CommonStockValue,29701475.000,85188.000,85188.000,85188.000,85188.000,85188.000,156900.000,156900.000,177800.000
DueToRelatedPartiesCurrent,16614827.000,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,737368.000,597821.000,458274.000,320241.000,182106.000,175505.000,120928.000,60089.000
Liabilities,17929299.000,1527697.000,1450154.000,1368458.000,1606475.000,1577840.000,1975468.000,1656529.000,1819361.000
LiabilitiesAndStockholdersEquity,31735233.000,40150026.000,39396158.000,38718344.000,38063562.000,35484027.000,53105942.000,51016688.000,53360748.000
LiabilitiesCurrent,16629592.000,233200.000,118659.000,125187.000,326205.000,559900.000,923206.000,632716.000,698455.000
MineReclamationAndClosingLiabilityNoncurrent,1299707.000,1294497.000,1331495.000,1243271.000,1280270.000,1017940.000,1052262.000,1023813.000,1120906.000
MineralPropertiesNet,28036135.000,28036135.000,28036135.000,28036135.000,28036135.000,25674658.000,46460386.000,46460386.000,46460386.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,22366.000,,,19444.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,18400.000,18400.000,18400.000,,18400.000,18400.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,19444.000,19444.000,19444.000,18400.000,15083.000,8722.000,18400.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,16244.000,7122.000,,,,4361.000
OtherAssetsCurrent,,,,,,561997.000,,,
PrepaidExpenseOtherNoncurrent,36779.000,24518.000,12257.000,,,,,,
PrepaidInsurance,49043.000,49043.000,49043.000,49043.000,36778.000,24517.000,12256.000,,
PropertyPlantAndEquipmentGross,,9329.000,15806.000,17694.000,17694.000,20135.000,20135.000,22662.000,
PropertyPlantAndEquipmentNet,,7996.000,12927.000,13957.000,13389.000,14896.000,13794.000,14839.000,13749.000
RetainedEarningsAccumulatedDeficit,-24524851.000,-25980212.000,-26782205.000,-27517172.000,-28617773.000,-31322384.000,-29368888.000,-31193780.000,-32618244.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,663330.000,663330.000,663330.000,663330.000,663330.000,364995.000,364995.000,364995.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,,1.130,1.130,1.130,,1.140,1.140,1.140
StockholdersEquity,13805934.000,38622329.000,37946004.000,37349886.000,36457087.000,33906187.000,51130474.000,49360159.000,51541387.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,13805934.000,38622329.000,37946004.000,37349886.000,36457087.000,33906187.000,51130474.000,49360159.000,51541387.000
