,2011-01-29,2012-01-28,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AccumulatedDepreciationDepletionAndAmortizationExpensePropertyPlantAndEquipmentCurrentCharge,639000000.000,,,,,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,55000000.000,,,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,19000000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,82000000.000,58000000.000,111000000.000,117000000.000,101000000.000,77000000.000,75000000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,11000000.000,10000000.000,,,,,
AdvertisingExpense,516000000.000,,653000000.000,637000000.000,639000000.000,578000000.000,601000000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,35000000.000,69000000.000,71000000.000,63000000.000,48000000.000,46000000.000
AmortizationOfIntangibleAssets,4000000.000,2000000.000,,0.000,0.000,0.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,11000000.000,12000000.000,0.000,2000000.000,2000000.000,4000000.000,7000000.000
CapitalExpendituresIncurredButNotYetPaid,59000000.000,61000000.000,74000000.000,90000000.000,73000000.000,81000000.000,56000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-787000000.000,324000000.000,-425000000.000,50000000.000,5000000.000,-145000000.000,413000000.000
CommonStockDividendsPerShareDeclared,,,,,,0.920,0.920
ComprehensiveIncomeNetOfTax,,,1087000000.000,1234000000.000,1292000000.000,840000000.000,645000000.000
CostOfMerchandiseSalesBuyingAndOccupancyCosts,,9275000000.000,9480000000.000,9855000000.000,10146000000.000,10077000000.000,9876000000.000
CurrentFederalTaxExpenseBenefit,476000000.000,419000000.000,617000000.000,616000000.000,547000000.000,418000000.000,405000000.000
CurrentForeignTaxExpenseBenefit,134000000.000,91000000.000,90000000.000,63000000.000,68000000.000,7000000.000,50000000.000
CurrentIncomeTaxExpenseBenefit,685000000.000,547000000.000,763000000.000,744000000.000,676000000.000,450000000.000,502000000.000
CurrentStateAndLocalTaxExpenseBenefit,75000000.000,37000000.000,56000000.000,65000000.000,61000000.000,25000000.000,47000000.000
DeferredCompensationArrangementWithIndividualEmployerContribution,,0.000,,0.000,0.000,0.000,0.000
DeferredFederalIncomeTaxExpenseBenefit,94000000.000,14000000.000,-37000000.000,76000000.000,70000000.000,99000000.000,-41000000.000
DeferredForeignIncomeTaxExpenseBenefit,4000000.000,-19000000.000,6000000.000,-7000000.000,-1000000.000,-10000000.000,-8000000.000
DeferredIncomeTaxExpenseBenefit,93000000.000,-11000000.000,-37000000.000,69000000.000,75000000.000,101000000.000,-54000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-5000000.000,-6000000.000,-6000000.000,0.000,6000000.000,12000000.000,-5000000.000
DefinedBenefitPlanContributionsByEmployer,36000000.000,36000000.000,,,,,
DefinedContributionPlanCostRecognized,,,37000000.000,37000000.000,40000000.000,42000000.000,44000000.000
Depreciation,,586000000.000,554000000.000,530000000.000,560000000.000,588000000.000,590000000.000
DepreciationAndAmortization,648000000.000,592000000.000,559000000.000,536000000.000,564000000.000,592000000.000,593000000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,0.000,,,,,,
DividendsCash,252000000.000,236000000.000,240000000.000,321000000.000,383000000.000,377000000.000,367000000.000
EarningsPerShareBasic,1.890,1.570,2.350,2.780,2.900,2.240,1.690
EarningsPerShareDiluted,1.880,1.560,2.330,2.740,2.870,2.230,1.690
EffectOfExchangeRateOnCashAndCashEquivalents,25000000.000,17000000.000,-36000000.000,-27000000.000,-21000000.000,-19000000.000,0.000
EffectiveIncomeTaxRateContinuingOperations,0.393,0.392,0.390,0.388,0.373,0.375,0.399
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,0.020,0.029,0.020,0.008,0.010,0.003,0.045
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,,,,,,,0.022
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.013,-0.019,-0.007,-0.001,0.000,-0.003,-0.005
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.036,0.032,0.027,0.031,0.033,0.025,0.037
EffectiveIncomeTaxRateReconciliationTaxCreditsForeign,,,,,-0.020,0.000,-0.050
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,0.000,0.000,0.000,0.000,0.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,31000000.000,23000000.000,44000000.000,45000000.000,37000000.000,28000000.000,30000000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,11000000.000,13000000.000,34000000.000,56000000.000,38000000.000,28000000.000,1000000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,11000000.000,13000000.000,34000000.000,56000000.000,38000000.000,28000000.000,1000000.000
FairValueLevel1ToLevel2TransfersAmount,,0.000,,,,,
FairValueLevel2ToLevel1TransfersAmount,,0.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,,0.000,0.000,0.000,0.000,0.000,0.000
ForeignCurrencyTransactionGainLossBeforeTax,-3000000.000,-7000000.000,-3000000.000,0.000,-34000000.000,-6000000.000,-18000000.000
ForeignEarningsRepatriated,,,,,473000000.000,,
FutureAmortizationExpenseYearOne,2000000.000,,,,,,
FutureAmortizationExpenseYearThree,0.000,,,,,,
FutureAmortizationExpenseYearTwo,1000000.000,,,,,,
GoodwillImpairmentLoss,0.000,0.000,0.000,0.000,0.000,0.000,71000000.000
GoodwillPeriodIncreaseDecrease,0.000,0.000,0.000,0.000,,,
GrossProfit,5889000000.000,5274000000.000,6171000000.000,6293000000.000,6289000000.000,5720000000.000,5640000000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,0.000,0.000,0.000,0.000,0.000,,0.000
ImpairmentOfLongLivedAssetsHeldForUse,12000000.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,1686000000.000,1253000000.000,1692000000.000,1817000000.000,1842000000.000,1401000000.000,1191000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,296000000.000,116000000.000,169000000.000,276000000.000,171000000.000,70000000.000,-67000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1982000000.000,1369000000.000,1861000000.000,2093000000.000,2013000000.000,1471000000.000,1124000000.000
IncomeTaxExpenseBenefit,778000000.000,536000000.000,726000000.000,813000000.000,751000000.000,551000000.000,448000000.000
IncomeTaxReconciliationRepatriationOfForeignEarnings,,,,,28000000.000,0.000,0.000
IncomeTaxesPaid,677000000.000,599000000.000,582000000.000,805000000.000,714000000.000,452000000.000,488000000.000
IncreaseDecreaseInAccountsPayable,-7000000.000,11000000.000,91000000.000,105000000.000,-41000000.000,-47000000.000,146000000.000
IncreaseDecreaseInAccruedLiabilities,-141000000.000,-45000000.000,68000000.000,-5000000.000,-33000000.000,-41000000.000,76000000.000
IncreaseDecreaseInFinishedGoodsAndWorkInProcessInventories,127000000.000,-4000000.000,143000000.000,193000000.000,9000000.000,6000000.000,-46000000.000
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,,146000000.000,-74000000.000,-87000000.000,-24000000.000,19000000.000
IncreaseDecreaseInOtherOperatingAssets,87000000.000,101000000.000,44000000.000,44000000.000,-240000000.000,-133000000.000,-54000000.000
IncreaseDecreaseInRestrictedCash,-4000000.000,,,,,,
IndefiniteLivedIntangibleAssetsPeriodIncreaseDecrease,,,0.000,0.000,,,
InsuredEventGainLoss,,,,,,,73000000.000
InterestCostsCapitalized,0.000,4000000.000,6000000.000,8000000.000,7000000.000,8000000.000,9000000.000
InterestExpense,,6000000.000,87000000.000,61000000.000,75000000.000,59000000.000,75000000.000
InterestPaid,1000000.000,45000000.000,83000000.000,77000000.000,77000000.000,78000000.000,82000000.000
InvestmentIncomeInterest,,,6000000.000,5000000.000,5000000.000,6000000.000,8000000.000
InvestmentIncomeInterestAndDividend,6000000.000,,,,,,
InvestmentIncomeNet,,5000000.000,,,,,
LeaseAndRentalExpense,1129000000.000,1187000000.000,1223000000.000,1279000000.000,1319000000.000,1313000000.000,1311000000.000
NetCashProvidedByUsedInFinancingActivities,-2127000000.000,-602000000.000,-1481000000.000,-1004000000.000,-1507000000.000,-990000000.000,-777000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2127000000.000,-602000000.000,-1481000000.000,-1004000000.000,-1507000000.000,-990000000.000,-777000000.000
NetCashProvidedByUsedInInvestingActivities,-429000000.000,-454000000.000,-844000000.000,-624000000.000,-596000000.000,-730000000.000,-529000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-429000000.000,-454000000.000,-844000000.000,-624000000.000,-596000000.000,-730000000.000,-529000000.000
NetCashProvidedByUsedInOperatingActivities,1744000000.000,1363000000.000,1936000000.000,1705000000.000,2129000000.000,1594000000.000,1719000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1744000000.000,1363000000.000,1936000000.000,1705000000.000,2129000000.000,1594000000.000,1719000000.000
NetIncomeLoss,1204000000.000,833000000.000,1135000000.000,1280000000.000,1262000000.000,920000000.000,676000000.000
NumberOfReportableSegments,,,,,1.000,1.000,1.000
OperatingExpenses,3921000000.000,3836000000.000,4229000000.000,4144000000.000,4206000000.000,4196000000.000,4449000000.000
OperatingIncomeLoss,1968000000.000,1438000000.000,1942000000.000,2149000000.000,2083000000.000,1524000000.000,1191000000.000
OperatingLeasesIncomeStatementSubleaseRevenue,50000000.000,46000000.000,31000000.000,27000000.000,22000000.000,17000000.000,20000000.000
OperatingLeasesRentExpenseContingentRentals,125000000.000,123000000.000,123000000.000,121000000.000,114000000.000,106000000.000,107000000.000
OperatingLeasesRentExpenseMinimumRentals,1009000000.000,1072000000.000,1104000000.000,1162000000.000,1209000000.000,1211000000.000,1208000000.000
OperatingLeasesRentExpenseSubleaseRentals,-5000000.000,,,,,,
