,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30
AccountsPayableAndAccruedLiabilitiesNoncurrent,,480.000,100.000,,300.000,,,,,,
AccountsPayableCurrent,,,,,,2673.000,19461.000,27111.000,845.000,17782.000,21960.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,1435.000
AdditionalPaidInCapital,,,,,,19469.000,137369.000,137369.000,171854.000,171854.000,1101167.000
AdditionalPaidInCapitalCommonStock,,25460.000,25460.000,25460.000,25460.000,,,,,,
Assets,136.000,18262.000,1540.000,198.000,0.000,2262.000,219042.000,212879.000,255155.000,121182.000,142088.000
AssetsCurrent,136.000,18262.000,1540.000,198.000,,2262.000,20682.000,24192.000,74079.000,119185.000,97890.000
AssetsNoncurrent,,,,,,,198360.000,188687.000,181076.000,,44198.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,218000.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,165360.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,19640.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,33000.000,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,11339.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,19349.000
CapitalUnitsAuthorized,,,,,,550000000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,136.000,18262.000,1540.000,198.000,0.000,2262.000,1042.000,771.000,3238.000,894.000,2774.000
CommonStockParOrStatedValuePerShare,,,,,,,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,500000000.000,500000000.000,500000000.000,500000000.000,1500000000.000,1500000000.000
CommonStockSharesIssued,2800000.000,4140000.000,4140000.000,4140000.000,4140000.000,282800000.000,283800000.000,283800000.000,283950000.000,283950000.000,461526102.000
CommonStockSharesOutstanding,,,,,,282800000.000,283800000.000,283800000.000,283950000.000,283950000.000,461526102.000
CommonStockValue,2800.000,4140.000,4140.000,4140.000,4140.000,28280.000,28380.000,28380.000,28395.000,28395.000,46153.000
ConvertibleLongTermNotesPayable,,,,,,,,,,,3776.000
ConvertibleNotesPayableCurrent,,,,,,,,,107609.000,245109.000,296271.000
DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,,,,,,,,,,275000.000,
DebtInstrumentUnamortizedDiscount,,,,,,,,,275000.000,29891.000,342575.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,25000.000,25000.000,56224.000
DeferredRevenueCurrent,,,,,,,,,7750.000,7750.000,7750.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,19828.000,,,,135409.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,3343.000,,,,58123.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,711.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,,2470.000,
DeferredTaxAssetsValuationAllowance,,,,,,23882.000,,,,196002.000,
DepositsAssets,,,,,,,,,,,1997.000
DepositsAssetsNoncurrent,,,,,,,,,,1997.000,
DerivativeFairValueOfDerivativeNet,,,,,,,,,539629.000,539629.000,2102428.000
DerivativeLiabilitiesCurrent,,,,,,,,,403938.000,278393.000,2102428.000
DueToRelatedPartiesCurrent,,,,,,21990.000,51565.000,109652.000,10653.000,174137.000,157391.000
DueToRelatedPartiesNoncurrent,3649.000,3649.000,3649.000,5849.000,7849.000,,,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,,,165360.000,157296.000,148960.000,,
InterestPayableCurrent,,,,,,92.000,552.000,1445.000,77.000,265.000,390.000
InventoryFinishedGoodsNetOfReserves,,,,,,,,,,70592.000,
InventoryNet,,,,,,,19640.000,23421.000,48840.000,98911.000,95116.000
InventoryRawMaterialsNetOfReserves,,,,,,,,,,6912.000,
Liabilities,3649.000,4129.000,3749.000,5849.000,8149.000,24755.000,171578.000,228208.000,622212.000,778321.000,2686066.000
LiabilitiesAndStockholdersEquity,136.000,18262.000,1540.000,198.000,0.000,2262.000,219042.000,212879.000,255155.000,121182.000,142088.000
LiabilitiesCurrent,,,,,,24755.000,171578.000,228208.000,622212.000,778321.000,2662941.000
LiabilitiesFairValueDisclosureRecurring,,,,,,,,,403938.000,278393.000,2102248.000
LiabilitiesNoncurrent,,,,,,,,,,,23125.000
NotesPayableCurrent,,,,,,,100000.000,90000.000,87000.000,,
OperatingLossCarryforwards,,,,,,58000.000,,,,398000.000,
OtherAccruedLiabilitiesCurrent,,,,,,,,,4340.000,9885.000,16412.000
OtherAssetsCurrent,,,,,,,,,20391.000,3641.000,
OtherInventoryNetOfReserves,,,,,,,,,,21407.000,
OtherLiabilitiesCurrent,,,,,,,,,,,49000.000
OtherLiabilitiesNoncurrent,,,,,,,,,,45000.000,
PreferredStockParOrStatedValuePerShare,,,,,,0.001,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,,,,,,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,,,,,,,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,,,,,,1610.000,15739.000,
PropertyPlantAndEquipmentNet,,,,,,,33000.000,31391.000,32116.000,,42201.000
RetainedEarningsAccumulatedDeficit,-6313.000,-15467.000,-31809.000,-35251.000,-37749.000,-70242.000,-118285.000,-181078.000,-567306.000,-857388.000,-3691298.000
SharePrice,,,,,,,0.118,,,,
SharesIssued,,4140000.000,,,,,,,,,
StockholdersEquity,,14133.000,,,,-22493.000,47464.000,-15329.000,-367057.000,-657139.000,-2543978.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-3513.000,14133.000,-2209.000,-5651.000,-8149.000,-22493.000,47464.000,-15329.000,-367057.000,-657139.000,-2543978.000
