,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,210000.000,260225.000,296100.000,444955.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedOwnshareLendingArrangementIssuanceCosts,,-82100.000,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,176525.000,,,
CashPeriodIncreaseDecrease,181595.000,-31836.000,22373.000,79364.000
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,,,250000.000,250000.000
CostOfGoodsAndServicesSold,0.000,,,0.000
CostOfGoodsSoldAmortization,123817.000,,,
CurrentStateAndLocalTaxExpenseBenefit,,800.000,800.000,800.000
DeferredFederalIncomeTaxExpenseBenefit,,477000.000,-706000.000,-3210000.000
DeferredIncomeTaxExpenseBenefit,,613000.000,-907000.000,-3761000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,136000.000,-201000.000,-551000.000
Depreciation,4377.000,6274.000,8440.000,9945.000
DilutiveSecurities,,0.000,,
EarningsPerShareBasicAndDiluted,-0.030,-0.030,-0.040,-0.060
EffectiveIncomeTaxRateContinuingOperations,,,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-0.340,-0.340,-0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.347,0.360,0.284
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,0.047,0.033,0.054
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.004,0.005,0.002
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-0.058,-0.058,-0.000
ExtinguishmentOfDebtGainLossNetOfTax,237895.000,,,
GainLossOnSaleOfPropertyPlantEquipment,0.000,,,
GainsLossesOnExtinguishmentOfDebt,,10847.000,4735.000,106229.000
GrossProfit,0.000,,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1244001.000,-1764094.000,-2518463.000,-4206744.000
IncomeTaxExpenseBenefit,800.000,800.000,800.000,800.000
IncomeTaxExpenseBenefitContinuingOperations,,800.000,,
IncomeTaxesPaid,,1600.000,2400.000,
IncreaseDecreaseInAccountsPayable,-16519.000,87603.000,23281.000,2785.000
IncreaseDecreaseInAccruedLiabilities,287863.000,-58687.000,26913.000,63515.000
IncreaseDecreaseInDepositOtherAssets,-1650.000,-2107.000,,
IncreaseDecreaseInInventories,0.000,,,
IncreaseDecreaseInOtherCurrentAssets,,,24564.000,118924.000
IncreaseDecreaseInPrepaidExpense,12600.000,-37587.000,67494.000,
InterestExpense,8454.000,1842.000,1741.000,2973.000
InterestPaid,9335.000,1842.000,1742.000,2973.000
IssuanceOfStockAndWarrantsForServicesOrClaims,100000.000,,,
NetCashProvidedByUsedInFinancingActivities,952099.000,1589900.000,2096625.000,3421000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,952099.000,1589900.000,2096625.000,3421000.000
NetCashProvidedByUsedInInvestingActivities,-113057.000,-422525.000,-190342.000,-106229.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-113057.000,-422525.000,-190342.000,-106229.000
NetCashProvidedByUsedInOperatingActivities,-657447.000,-1199211.000,-1883910.000,-3235407.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-657447.000,-1199211.000,-1883910.000,-3235407.000
NetIncomeLoss,-1244801.000,-1764894.000,-2519263.000,-4207574.000
NonoperatingIncomeExpense,229441.000,9005.000,2994.000,108605.000
OperatingIncomeLoss,-1473442.000,-1773099.000,-2521457.000,-4315379.000
OperatingLeasesRentExpenseNet,,41000.000,,
OtherIncome,,,,5349.000
OtherNonoperatingIncome,0.000,,,
PaymentsToAcquireIntangibleAssets,1300.000,44257.000,31078.000,11110.000
PaymentsToAcquirePropertyPlantAndEquipment,3487.000,14519.000,10766.000,75852.000
PaymentsToDevelopSoftware,108145.000,363749.000,148498.000,
ProceedsFromIssuanceOfCommonStock,971000.000,1022000.000,1944125.000,3421000.000
ProceedsFromIssuanceOfPrivatePlacement,,567900.000,,
ProductionRelatedImpairmentsOrCharges,110992.000,,,
RepaymentsOfNotesPayable,8802.000,,,
ResearchAndDevelopmentExpense,,,337241.000,491555.000
Revenues,0.000,,,5349.000
SalesRevenueNet,0.000,,,0.000
SellingGeneralAndAdministrativeExpense,1362450.000,1773099.000,2184216.000,3823824.000
ShareBasedCompensation,210000.000,260225.000,296100.000,444955.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,2500000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,-175000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,2100000.000,9436.500,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,0.067
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,0.040
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,0.250,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,0.100,0.480,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,,,0.025,0.025
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,,,0.100,0.400
StockIssuedDuringPeriodSharesIssuedForServices,,,282583.000,
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,53402.000,4000.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,407143.000,
StockIssuedDuringPeriodValueNewIssues,794475.000,861102.000,1621808.000,2874267.000
StockIssuedDuringPeriodValueShareBasedCompensation,185425.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,51660735.000,58906234.000,76449844.000
