,2011-06-30,2011-09-30
AccountsPayableCurrent,824472.000,80172.000
AccruedLiabilitiesCurrent,592695.000,659183.000
AdditionalPaidInCapitalCommonStock,7600942.000,7625267.000
Assets,5141694.000,4827994.000
AssetsCurrent,584972.000,265924.000
Cash,473655.000,144068.000
CashAndCashEquivalentsAtCarryingValue,473655.000,144068.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000
CommonStockSharesIssued,17984138.000,8159138.000
CommonStockSharesOutstanding,17984138.000,11499479.000
CommonStockValue,17984.000,18159.000
FiniteLivedIntangibleAssetsNet,170874.000,170874.000
Goodwill,0.000,0.000
Liabilities,1475236.000,1553388.000
LiabilitiesAndStockholdersEquity,5141694.000,4827994.000
LiabilitiesCurrent,1475235.000,818353.000
LitigationReserveCurrent,0.000,0.000
LongTermNotesPayable,,735035.000
MinorityInterest,1422252.000,1268479.000
NotesPayable,48233.000,30233.000
NotesPayableRelatedPartiesClassifiedCurrent,9835.000,7882.000
OilAndGasSalesPayableCurrent,0.000,40883.000
OtherAssets,170874.000,170874.000
PreferredStockNoParValue,0.000,0.000
PreferredStockSharesAuthorized,100000000.000,100000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PreferredStockValue,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,47547.000,15477.000
PropertyPlantAndEquipmentNet,4385848.000,4391196.000
ReceivablesNetCurrent,63770.000,106379.000
RetainedEarningsAccumulatedDeficit,-4444976.000,-4707555.000
StockholdersEquity,2244206.000,2006127.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3666458.000,3274606.000
TreasuryStockShares,6659659.000,6659659.000
TreasuryStockValue,929744.000,929744.000
