,2014-09-30,2015-03-31
CashPeriodIncreaseDecrease,-40048.000,
ComprehensiveIncomeNetOfTax,-45498.000,-32428.000
CostOfRevenue,-13525.000,
EarningsPerShareBasicAndDiluted,-0.010,0.000
GeneralAndAdministrativeExpense,55091.000,47814.000
GrossProfit,9552.000,15384.000
IncomeTaxesPaid,0.000,
IncreaseDecreaseInAccountsPayableRelatedParties,27736.000,
IncreaseDecreaseInAccountsReceivable,-23077.000,
IncreaseDecreaseInAccruedLiabilities,1158.000,
IncreaseDecreaseInCustomerAdvancesAndDeposits,-326.000,
InterestPaid,0.000,
NetCashProvidedByUsedInFinancingActivities,0.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,
NetCashProvidedByUsedInInvestingActivities,-40048.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-40048.000,
NetIncomeLoss,-45539.000,-32430.000
NonoperatingIncomeExpense,0.000,
OperatingIncomeLoss,-45539.000,-32430.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,41.000,
ProceedsFromCollectionOfAdvanceToAffiliate,0.000,
Revenues,23077.000,15384.000
SalesRevenueNet,23077.000,15384.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,6510000.000,6510000.000
