,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableCurrent,83968.000,71718.000,60668.000,60635.000,93764.000
AccruedLiabilitiesCurrent,3593.000,2675.000,0.000,950.000,0.000
AdditionalPaidInCapital,7962647.000,7962647.000,7962647.000,7938147.000,7962647.000
Assets,105569.000,68911.000,46960.000,37397.000,31599.000
Cash,105269.000,68911.000,46960.000,37397.000,31599.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,24921950.000,24921950.000,24921950.000,24421950.000,24921950.000
CommonStockSharesOutstanding,24921950.000,24921950.000,24921950.000,24421950.000,24921950.000
CommonStockValue,24922.000,24922.000,24922.000,24422.000,24922.000
ConvertibleDebt,,0.000,0.000,0.000,
ConvertibleNotesPayableCurrent,,0.000,0.000,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,35000.000,
DeferredTaxAssetsValuationAllowance,,,,35000.000,
Liabilities,102561.000,89393.000,75668.000,101585.000,108764.000
LiabilitiesAndStockholdersEquity,105569.000,68911.000,46960.000,37397.000,31599.000
OperatingLossCarryforwards,,,,35000.000,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,0.000,0.000
PrepaidExpenseCurrent,300.000,0.000,0.000,0.000,
RetainedEarningsAccumulatedDeficit,-7984561.000,-8008051.000,-8016277.000,-8026757.000,-8064734.000
StockholdersEquity,3008.000,-20482.000,-28708.000,-64188.000,-77165.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3008.000,-20482.000,-28708.000,-64188.000,-77165.000
