,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-21980.000,,,-6148.000,,,,-31526.000,
ConcentrationRiskPercentage1,,,,,1.000,1.000,,,
EarningsPerShareBasicAndDiluted,-0.000,0.000,,0.000,0.000,0.000,-0.010,-0.000,0.000
GeneralAndAdministrativeExpense,3175.000,3536.000,,3171.000,15721.000,2906.000,255.000,47972.000,25729.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-17247.000,-9884.000,,-16334.000,-17588.000,-8891.000,,,
IncreaseDecreaseInAccountsPayable,-6358.000,,,8386.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,41777.000,
IncreaseDecreaseInAccruedLiabilities,,,,175.000,,,,,
InterestExpense,,77.000,,174.000,175.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,,20000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,20000.000,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,1636.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,1636.000,
NetCashProvidedByUsedInOperatingActivities,-21980.000,,,-6148.000,,,,-53162.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-21980.000,,,-6148.000,,,,-53162.000,
NetIncomeLoss,-17247.000,-9884.000,,-16334.000,-17588.000,-8891.000,-27059.000,-94939.000,-31443.000
OfficersCompensation,1625.000,,1625.000,1625.000,1625.000,1625.000,-1625.000,,
OperatingExpenses,17247.000,9807.000,,16160.000,18413.000,9891.000,27059.000,94939.000,31443.000
OperatingIncomeLoss,,-9807.000,,-16160.000,-17413.000,-8891.000,-27059.000,-94939.000,-31443.000
PaymentsForPreviousAcquisition,,,,,,,,1636.000,
ProceedsFromRelatedPartyDebt,,,,,,,,20000.000,
ProfessionalFees,14072.000,6271.000,,12989.000,2692.000,6985.000,26804.000,46967.000,5714.000
SalesRevenueServicesNet,,,,,1000.000,1000.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5533000.000,5533000.000,,5533000.000,5533000.000,5533000.000,-11066000.000,1981945670.000,1985533000.000
