,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AdjustmentsToAdditionalPaidInCapitalOther,,,1000.000,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,142000.000,,,,48000.000,,,,3000.000,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,,,,,,,25000.000,,
AllocatedShareBasedCompensationExpense,,,,,,,,9000.000,4000.000,,,,
AmortizationOfDebtDiscountPremium,4000.000,102000.000,7000.000,3000.000,3000.000,32000.000,34000.000,48000.000,47000.000,8000.000,34000.000,35000.000,34000.000
AmortizationOfFinancingCosts,,,,72000.000,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,1000.000,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,20623550.000,20980218.000,,,,20980218.000,,18500026.000,,
CapitalizedComputerSoftwareAmortization,,,,,,,,,,,16000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,8000.000,,,,-19000.000,,,,-59000.000,,
CostOfGoodsSold,4081000.000,4126000.000,3271000.000,3783000.000,4207000.000,4170000.000,3698000.000,2432000.000,2280000.000,1895000.000,1547000.000,1660000.000,1249000.000
CostOfServicesDepreciation,,,,6000.000,7000.000,,8000.000,8000.000,8000.000,5000.000,21000.000,4000.000,3000.000
DebtInstrumentPeriodicPayment,,,,,,,67000.000,,,,,,
DepreciationAndAmortization,,,8000.000,,,,11000.000,,,,42000.000,1000.000,0.000
DepreciationDepletionAndAmortization,,,,2000.000,2000.000,,3000.000,5000.000,5000.000,,,,
EarningsPerShareBasic,0.000,0.010,0.000,0.000,0.000,0.010,-0.010,0.000,-0.010,-0.010,0.000,-0.010,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,,0.000
EarningsPerShareDiluted,0.000,0.010,0.000,0.000,0.000,0.010,,0.000,-0.010,,0.000,-0.010,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.000,,,,0.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,-0.340,,,,-0.340,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,0.400,,,,0.400,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,-0.060,,,,-0.060,,
FairValueAssumptionsExpectedDividendRate,,,,,,,0.000,,,,0.000,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,0.820,,,,2.200,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,0.003,,,,0.029,,
GainsLossesOnExtinguishmentOfDebt,208000.000,1087000.000,113000.000,0.000,216000.000,54000.000,50000.000,633000.000,,,,0.000,695000.000
GainsLossesOnRestructuringOfDebt,,,,,,,,,0.000,,139000.000,,
GeneralAndAdministrativeExpense,877000.000,954000.000,991000.000,804000.000,782000.000,762000.000,841000.000,777000.000,638000.000,666000.000,492000.000,632000.000,607000.000
GoodwillImpairmentLoss,,450000.000,,,,,,,,,,,
GrossProfit,1278000.000,814000.000,1120000.000,1164000.000,1317000.000,1029000.000,625000.000,445000.000,114000.000,89000.000,670000.000,100000.000,-49000.000
IncreaseDecreaseInAccountsPayable,,,36000.000,,,,254000.000,,,,229000.000,,
IncreaseDecreaseInAccountsReceivable,,,60000.000,,,,-510000.000,,,,743000.000,,
IncreaseDecreaseInAccruedLiabilities,,,513000.000,,,,-285000.000,,,,-119000.000,,
IncreaseDecreaseInDeferredRevenue,,,-2000.000,,,,5000.000,,,,6000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,,-225000.000,,,,-160000.000,,,,-277000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-29000.000,,,,68000.000,,,,15000.000,,
InterestAndDebtExpense,212000.000,317000.000,283000.000,294000.000,292000.000,-1991000.000,254000.000,271000.000,265000.000,241000.000,200000.000,227000.000,126000.000
InterestExpenseDebt,,,,76000.000,,,,,,,,,
InterestPaid,,,,,,,73000.000,,,,81000.000,,
LeaseAndRentalExpense,,,,,,,48000.000,48000.000,48000.000,,,,
LossContingencyDamagesSoughtValue,,,,,,,150926.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,-110000.000,,,,384000.000,,,,975000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-110000.000,,,,384000.000,,,,975000.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,-110000.000,,,,-88000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,-110000.000,,,,-88000.000,,
NetCashProvidedByUsedInOperatingActivities,,,132000.000,,,,-293000.000,,,,-946000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,132000.000,,,,-293000.000,,,,-946000.000,,
NetIncomeLoss,345000.000,541000.000,-195000.000,191000.000,271000.000,432000.000,-592000.000,-118000.000,-873000.000,-869000.000,33000.000,-797000.000,-149000.000
NumberOfOperatingSegments,,,,,,,1.000,,,,1.000,,
OperatingExpenses,1081000.000,1570000.000,1153000.000,964000.000,970000.000,899000.000,1013000.000,925000.000,722000.000,725000.000,576000.000,670000.000,669000.000
OperatingIncomeLoss,197000.000,-756000.000,-33000.000,200000.000,347000.000,130000.000,-388000.000,-480000.000,-608000.000,-636000.000,94000.000,-570000.000,-718000.000
OtherDepreciationAndAmortization,,,,,,,,,,,5000.000,,
OtherNoncashExpense,,,-8000.000,,,,0.000,,,,,,
OtherNonoperatingIncomeExpense,152000.000,527000.000,8000.000,285000.000,0.000,29000.000,0.000,0.000,0.000,51000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,-14000.000,,,,49000.000,,,,9000.000,,
PaymentsToDevelopSoftware,,,,,,,61000.000,,,,79000.000,,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,,,,,,,,,501000.000,,
ProceedsFromLinesOfCredit,,,,,,,4620000.000,,,,1532000.000,,
ProvisionForDoubtfulAccounts,,,,0.000,,,0.000,,24000.000,,,,
ProvisionForOtherLosses,,,,,0.000,,,,,,,,
