,2015-09-30,2015-12-31,2016-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-121.000,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000
GeneralAndAdministrativeExpense,539.000,,73.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,538.000,,
NetCashProvidedByUsedInFinancingActivities,2130.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2130.000,,
NetCashProvidedByUsedInOperatingActivities,-2251.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2251.000,,
NetIncomeLoss,-2789.000,,-2173.000
OperatingExpenses,2789.000,,2173.000
OperatingIncomeLoss,-2789.000,,-2173.000
ProceedsFromRelatedPartyDebt,2130.000,,
ProfessionalFees,2250.000,,2100.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,8000000.000,8000000.000,8000000.000
