,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,80095.000,174315.000,151641.000,149693.000,149563.000,155323.000
AccruedLiabilitiesCurrent,7566.000,21080.000,113661.000,,,,,,
AdditionalPaidInCapital,5027400.000,5113136.000,5337804.000,5475191.000,5623619.000,5661102.000,5693246.000,5717876.000,5781500.000
Assets,44272056.000,44199839.000,44067743.000,43896789.000,43842580.000,43782422.000,43878328.000,43953567.000,34795113.000
AssetsCurrent,629191.000,555885.000,422689.000,250106.000,180752.000,101883.000,76944.000,26177.000,48491.000
AssetsHeldInTrust,624199.000,445082.000,343000.000,199436.000,110273.000,53595.000,50847.000,,
AssetsHeldInTrustCurrent,,,,3914.000,19059.000,38000.000,59000.000,85000.000,40000.000
AssetsHeldInTrustNoncurrent,43642865.000,43643954.000,43645054.000,43646683.000,43661828.000,43680539.000,43801384.000,43927390.000,34746622.000
BusinessAcquisitionSharePrice,10.000,10.000,10.000,10.000,10.000,10.000,10.000,,
Cash,,,,43646683.000,43661828.000,43680539.000,43801384.000,43927390.000,34746622.000
CashAndCashEquivalentsAtCarryingValue,523115.000,445082.000,343000.000,199436.000,110273.000,53595.000,50847.000,22271.000,52.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000
CommonStockSharesIssued,1800521.000,1807490.000,1829687.000,1843343.000,1859262.000,1864575.000,1878200.000,1891460.000,1907651.000
CommonStockSharesOutstanding,1800521.000,1807490.000,1829687.000,1843343.000,1859262.000,1864575.000,1878200.000,1891460.000,1907651.000
CommonStockValue,180.000,181.000,183.000,184.000,186.000,186.000,188.000,189.000,191.000
DeferredOfferingCosts,0.000,0.000,0.000,0.000,,,,,
DeferredTaxAssetsGross,,,,216246.000,,,,305375.000,
DeferredTaxAssetsNet,,,,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,269832.000,,,,218065.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,512131.000,
DeferredTaxAssetsValuationAllowance,,,,216246.000,,,,305375.000,
DepositAssets,,,,,,,,100000.000,100000.000
DueToRelatedPartiesNoncurrent,,,,,,,130000.000,,265000.000
Liabilities,7566.000,21080.000,113661.000,80095.000,174315.000,151641.000,279693.000,,
LiabilitiesAndStockholdersEquity,44272056.000,44199839.000,44067743.000,43896789.000,43842580.000,43782422.000,43878328.000,43953567.000,34795113.000
LiabilitiesCurrent,,,,,,,,379563.000,590323.000
NotesPayableRelatedPartiesClassifiedCurrent,0.000,0.000,0.000,0.000,,,,230000.000,265000.000
OperatingLossCarryforwards,,,,122873.000,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
PrepaidExpenseCurrent,106076.000,110803.000,79689.000,50670.000,70479.000,48288.000,26097.000,3906.000,48439.000
RetainedEarningsAccumulatedDeficit,-27578.000,-113309.000,-337986.000,-475374.000,-623803.000,-661287.000,-693433.000,-718064.000,-781690.000
SaleOfStockPricePerShare,17.500,17.500,17.500,17.500,17.500,17.500,17.500,,
SharePrice,12.500,,,,,,,,
StockholdersEquity,5000002.000,5000008.000,5000001.000,5000001.000,5000002.000,5000001.000,5000001.000,5000001.000,5000001.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5000002.000,5000008.000,5000001.000,5000001.000,5000002.000,5000001.000,5000001.000,,
TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,39264488.000,39178751.000,38954081.000,38816693.000,38668263.000,38630780.000,38598634.000,38574003.000,29204789.000
TemporaryEquitySharesOutstanding,3860815.000,3853846.000,3831649.000,3817993.000,3802074.000,3796761.000,3783136.000,3769876.000,2842485.000
UnsecuredDebtCurrent,,,,,,,,,170000.000
