,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,449000000.000,394000000.000,417000000.000,560000000.000,366000000.000,331000000.000,371000000.000,561000000.000,510000000.000,404000000.000,364000000.000,689000000.000,802000000.000,519000000.000,441000000.000,716000000.000,476000000.000,367000000.000,367000000.000,483000000.000,378000000.000,407000000.000,422000000.000,657000000.000,634000000.000
AccountsReceivableNetCurrent,852000000.000,750000000.000,722000000.000,773000000.000,713000000.000,643000000.000,698000000.000,768000000.000,860000000.000,694000000.000,617000000.000,851000000.000,1142000000.000,834000000.000,712000000.000,837000000.000,897000000.000,640000000.000,568000000.000,593000000.000,577000000.000,605000000.000,682000000.000,740000000.000,840000000.000
AccrualForEnvironmentalLossContingencies,14000000.000,13000000.000,13000000.000,13000000.000,13000000.000,13000000.000,13000000.000,14000000.000,13000000.000,13000000.000,13000000.000,14000000.000,14000000.000,13000000.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,4378000000.000,4445000000.000,4433000000.000,4466000000.000,4561000000.000,4611000000.000,4673000000.000,4780000000.000,4890000000.000,4439000000.000,4523000000.000,4545000000.000,4605000000.000,4695000000.000,4770000000.000,4856000000.000,4963000000.000,5056000000.000,5079000000.000,5113000000.000,5182000000.000,5320000000.000,5417000000.000,5524000000.000,5618000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-3000000.000,-3000000.000,-3000000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,112000000.000,109000000.000,107000000.000,,,,,,,,,,,,83000000.000,85000000.000,83000000.000,81000000.000,80000000.000,65000000.000,64000000.000,65000000.000,64000000.000,72000000.000,71000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-115000000.000,-112000000.000,-110000000.000,,-131000000.000,-128000000.000,-125000000.000,,-132000000.000,-130000000.000,-127000000.000,,-89000000.000,-87000000.000,-85000000.000,,-84000000.000,-82000000.000,-81000000.000,,-65000000.000,-67000000.000,-64000000.000,-71000000.000,-71000000.000
AdditionalCollateralAggregateFairValue,48000000.000,43000000.000,48000000.000,38000000.000,13000000.000,10000000.000,6000000.000,5000000.000,2000000.000,3000000.000,3000000.000,1000000.000,1000000.000,1000000.000,1000000.000,2000000.000,3000000.000,2000000.000,3000000.000,2000000.000,2000000.000,2000000.000,2000000.000,0.000,1000000.000
AdditionalPaidInCapital,4102000000.000,4111000000.000,4114000000.000,,4122000000.000,4125000000.000,4123000000.000,,4139000000.000,4146000000.000,4151000000.000,,4158000000.000,4162000000.000,4167000000.000,,4168000000.000,4172000000.000,4176000000.000,,4180000000.000,4186000000.000,4190000000.000,4195000000.000,4195000000.000
AllowanceForDoubtfulAccountsReceivable,,,,25000000.000,,,,25000000.000,,,,28000000.000,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,26000000.000,22000000.000,26000000.000,34000000.000,27000000.000,19000000.000,20000000.000,25000000.000,24000000.000,18000000.000,15000000.000,20000000.000
AssetRetirementObligation,,,,156000000.000,,,,164000000.000,,,,134000000.000,,,,176000000.000,,,,195000000.000,,,,205000000.000,
Assets,19594000000.000,19677000000.000,20951000000.000,21703000000.000,22351000000.000,22475000000.000,22477000000.000,22871000000.000,22370000000.000,21658000000.000,21575000000.000,21870000000.000,22264000000.000,21920000000.000,22048000000.000,23200000000.000,22670000000.000,22602000000.000,21778000000.000,21334000000.000,21004000000.000,21012000000.000,21286000000.000,21829000000.000,21931000000.000
AssetsCurrent,2014000000.000,2042000000.000,1982000000.000,2337000000.000,2968000000.000,2955000000.000,2752000000.000,2874000000.000,2363000000.000,2480000000.000,2319000000.000,2658000000.000,2955000000.000,2529000000.000,2576000000.000,3268000000.000,2691000000.000,2509000000.000,2400000000.000,2689000000.000,2335000000.000,2272000000.000,2529000000.000,2923000000.000,2896000000.000
AssetsFairValueDisclosureRecurring,,,,,,,650000000.000,660000000.000,714000000.000,744000000.000,792000000.000,865000000.000,836000000.000,901000000.000,951000000.000,1117000000.000,1064000000.000,1087000000.000,1000000000.000,985000000.000,1052000000.000,863000000.000,944000000.000,1103000000.000,1267000000.000
AssetsNoncurrent,5723000000.000,5654000000.000,6811000000.000,6964000000.000,6871000000.000,6781000000.000,6388000000.000,6400000000.000,6299000000.000,9994000000.000,9870000000.000,9619000000.000,9546000000.000,9412000000.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,95000000.000,190000000.000,103000000.000,220000000.000,1096000000.000,1123000000.000,722000000.000,646000000.000,245000000.000,497000000.000,219000000.000,208000000.000,379000000.000,206000000.000,230000000.000,298000000.000,234000000.000,245000000.000,227000000.000,264000000.000,218000000.000,271000000.000,270000000.000,341000000.000,254000000.000
CollateralAlreadyPostedAggregateFairValue,19000000.000,13000000.000,2000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,425377423.000,425834305.000,425919358.000,,427294933.000,427386045.000,427441904.000,,428523306.000,428607633.000,428640333.000,,429748633.000,429795996.000,429795996.000,,430206802.000,430260023.000,430262314.000,,430615066.000,430681657.000,430682021.000,,
CommonStockSharesOutstanding,425377257.000,425834139.000,425919192.000,,427294767.000,427385879.000,427441738.000,,428523140.000,428607467.000,428640167.000,,429748467.000,429795830.000,429795830.000,,430206636.000,430259857.000,430262148.000,,430614900.000,430681491.000,430681855.000,430682504.000,430958032.000
CommonStockValue,4000000.000,4000000.000,4000000.000,,4000000.000,4000000.000,4000000.000,,4000000.000,4000000.000,4000000.000,,4000000.000,4000000.000,4000000.000,,4000000.000,4000000.000,4000000.000,,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000
CostMethodInvestments,,,,,,,,,,,,,,,,,,,,,363000000.000,363000000.000,363000000.000,363000000.000,363000000.000
CreditRiskDerivativeAssetsAtFairValue,,,,,,,,,,,,,,,,131000000.000,,,,125000000.000,,,,84000000.000,
DebtCurrent,,,,,,,,,,,,,,,,848000000.000,,,,913000000.000,,,,1060000000.000,
DebtInstrumentInterestRateStatedPercentage,,,,,0.052,,,,,,,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,,,,,50000000.000,,,,42000000.000,,,,36000000.000,
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,,,,,,,,,,,,,,,33000000.000,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,5563000000.000,,,,5946000000.000,,,,5612000000.000,,,,5751000000.000,
DeferredTaxAssetsGrossCurrent,,,,17000000.000,,,,11000000.000,,,,30000000.000,,,,23000000.000,,,,,,,,,
