,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AmortizationOfDeferredCharges,,-143000.000,,,,-19000.000,,,,-44000.000,,,,-138000.000,,,,99000.000
AmortizationOfFinancingCosts,,514000.000,,,,580000.000,502000.000,477000.000,632000.000,571000.000,,,,587000.000,444000.000,380000.000,382000.000,381000.000
AmortizationOfIntangibleAssets,,12800000.000,12400000.000,13100000.000,14700000.000,14900000.000,14500000.000,14500000.000,13100000.000,12900000.000,13300000.000,14000000.000,13600000.000,13100000.000,12200000.000,11300000.000,12100000.000,14700000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,10400000.000,,9200000.000,,7800000.000,,,,,5500000.000,49000.000,,86000.000
BasicEarningsPerShareProForma,,,,,,0.190,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,,,0.100,0.080,,0.050,-0.190,0.170,0.090,0.090
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,-0.120,,,,,,0.000,0.100,0.080,0.080,0.050,-0.190,0.170,0.090,0.090
BusinessAcquisitionsProFormaNetIncomeLoss,,,,-4174000.000,,6400000.000,,,,77000.000,3975000.000,3277000.000,3571000.000,2024000.000,-7756000.000,7152000.000,3683000.000,3812000.000
BusinessAcquisitionsProFormaRevenue,,,,141360000.000,,140300000.000,,,,176732000.000,203334000.000,204700000.000,213571000.000,196316000.000,209094000.000,206080000.000,253336000.000,228389000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,25000.000,,,1192000.000,762000.000,871000.000,710000.000,-382000.000,134000.000,634000.000,2035000.000,1058000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,356000.000,,,,9000.000,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,6500000.000,,,,-2200000.000,,,,
BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresAcquisitionCostExpensed,,,14000.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,50000.000,,,,-918000.000,,,,-4325000.000,,,,10531000.000,,,,-31866000.000
ComprehensiveIncomeNetOfTax,-5304000.000,-1873000.000,-5043000.000,-213000.000,-3198000.000,-7843000.000,-8514000.000,795000.000,-3774000.000,-1114000.000,5328000.000,-1541000.000,-618000.000,-3853000.000,-6049000.000,2548000.000,1318000.000,4497000.000
CostOfRevenue,72148000.000,81173000.000,84223000.000,86080000.000,92575000.000,97384000.000,102118000.000,100831000.000,104996000.000,111035000.000,124851000.000,130597000.000,130555000.000,128176000.000,136425000.000,134446000.000,137447000.000,149126000.000
CostsAndExpenses,108020000.000,123830000.000,125714000.000,128819000.000,137749000.000,146967000.000,152016000.000,148361000.000,154603000.000,165905000.000,182299000.000,189836000.000,190475000.000,185176000.000,192875000.000,187898000.000,192886000.000,213101000.000
DeferredIncomeTaxExpenseBenefit,,-3937000.000,,,,-6037000.000,,,,-2228000.000,,,,-1759000.000,,,,348000.000
DefinedContributionPlanCostRecognized,,98000.000,133000.000,149000.000,149000.000,139000.000,138000.000,144000.000,150000.000,228000.000,234000.000,230000.000,278000.000,370000.000,306000.000,245000.000,279000.000,238000.000
Depreciation,,1200000.000,1400000.000,1400000.000,1500000.000,1400000.000,1300000.000,1400000.000,1600000.000,1400000.000,1600000.000,1700000.000,1800000.000,1700000.000,1600000.000,1700000.000,700000.000,1900000.000
DepreciationAndAmortization,,14025000.000,13762000.000,14458000.000,16306000.000,16326000.000,15822000.000,15910000.000,14690000.000,14342000.000,14858000.000,15705000.000,15375000.000,14848000.000,13729000.000,12997000.000,14117000.000,16636000.000
DepreciationDepletionAndAmortization,13069000.000,14025000.000,13762000.000,14458000.000,16306000.000,16326000.000,15822000.000,15910000.000,14690000.000,14342000.000,,,,14848000.000,,,,16636000.000
DerivativesUsedInNetInvestmentHedgeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,-42000.000
EarningsPerShareBasic,-0.080,,,,,,,,,,0.090,0.090,,0.050,-0.190,0.170,0.110,0.080
EarningsPerShareBasicAndDiluted,,-0.130,-0.100,-0.140,-0.070,-0.100,-0.080,-0.060,-0.050,-0.010,,,,,,,,
EarningsPerShareDiluted,-0.080,,,,,,,,,,0.090,0.080,,0.050,-0.190,0.170,0.100,0.080
EffectOfExchangeRateOnCashAndCashEquivalents,,76000.000,,,,-34000.000,,,,268000.000,,,,-509000.000,,,,506000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,407000.000,,,,6190000.000,,,,2086000.000,,,,4766000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,407000.000,,,,6190000.000,,,,2086000.000,,,,4766000.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,-534000.000,,,,,,,,,,,,,,
GainLossOnInterestRateCashFlowHedgeIneffectiveness,-56000.000,54000.000,61000.000,54000.000,56000.000,48000.000,46000.000,7000.000,0.000,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,-18619000.000,,,
GoodwillAcquiredDuringPeriod,,,,,,,,,,68201000.000,,,,807000.000,,,,70378000.000
GoodwillAllocationAdjustment,,1078000.000,,,,-592000.000,,,,,,,,,,,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,-2215000.000
GoodwillImpairmentLoss,,,,,,,,,,,,,,,,,,0.000
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,-309000.000,,,,468000.000,,,,489000.000
GoodwillTranslationAdjustments,,1681000.000,,,,-2693000.000,,,,1794000.000,,,,-6947000.000,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,0.000,,,,0.000,,,,0.000
