,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AircraftMaintenanceMaterialsAndRepairs,,,42876.000,,,,
AmortizationOfIntangibleAssets,,,,,,,6437.000
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,3642084.000,,,,3642084.000
CashAcquiredFromAcquisition,,,212640.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-685144.000,,,,-189915.000
ConcentrationRiskPercentage1,,1.000,,,,,
CostOfRevenue,3297431.000,3257295.000,3750595.000,6135046.000,4404192.000,4794001.000,3761056.000
DecreaseInRestrictedCash,,,900000.000,,,,
Depreciation,,,12324.000,,,,61419.000
DepreciationDepletionAndAmortization,,,18761.000,,,,67856.000
EarningsPerShareBasic,0.050,-0.210,-0.200,-0.070,-0.050,0.020,-0.020
EarningsPerShareDiluted,0.050,-0.180,-0.200,-0.070,-0.050,0.020,-0.020
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340,,,,
FairValueAdjustmentOfWarrants,,,-3239884.000,,,,-90800.000
FairValueAssumptionsExpectedDividendPayments,,,0.000,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,0.600,,,,0.600
FairValueAssumptionsRiskFreeInterestRate,,,0.018,,,,0.018
GrossProfit,627687.000,-308337.000,-1572.000,-701727.000,5597.000,389823.000,625783.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-589839.000,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,-633365.000,,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,-62088.000,,,,
IncreaseDecreaseInAccountsAndOtherReceivables,,,569307.000,,,,
IncreaseDecreaseInAccountsPayableTrade,,,516796.000,,,,-13319.000
IncreaseDecreaseInAccountsReceivable,,,428063.000,,,,-11349.000
IncreaseDecreaseInAccruedLiabilities,,,-680367.000,,,,-362786.000
IncreaseDecreaseInCustomerDeposits,,,-349075.000,,,,-60144.000
IncreaseDecreaseInDeferredRevenue,,,607746.000,,,,
IncreaseDecreaseInDeposits,,,496900.000,,,,
IncreaseDecreaseInDueFromRelatedParties,,,-334088.000,,,,-509008.000
IncreaseDecreaseInInventories,,,-24999.000,,,,
IncreaseDecreaseInOtherCurrentAssets,,,3296.000,,,,3766.000
IndefinitelivedIntangibleAssetsAcquired,,,500000.000,,,,500000.000
InterestExpense,11333.000,7044.000,,,10493.000,,175122.000
InterestPaid,,,,,,,175122.000
InvestmentIncomeInterest,,,1793.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,-35295.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,-35295.000
NetCashProvidedByUsedInInvestingActivities,,,840369.000,,,,22183.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,840369.000,,,,22183.000
NetCashProvidedByUsedInOperatingActivities,,,-1526531.000,,,,-176803.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-1526531.000,,,,-176803.000
NetIncomeLoss,193553.000,-1454859.000,-1863857.000,-711741.000,-498423.000,-52051.000,-268351.000
NonoperatingIncomeExpense,-13887.000,30957.000,-307876.000,1182225.000,378984.000,761989.000,-71161.000
OperatingIncomeLoss,207440.000,-1485816.000,-1555981.000,-1893966.000,-877407.000,-814040.000,-197190.000
OtherNonoperatingIncomeExpense,-2554.000,38001.000,-309669.000,1182225.000,389477.000,769546.000,103961.000
PaymentsToAcquireIntangibleAssets,,,24164.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,35467.000,,,,-22183.000
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,,35295.000
Revenues,3925118.000,2948958.000,3749023.000,5433319.000,4409789.000,5183824.000,4386839.000
SalariesAndWages,,,,,,,239048.000
SaleOfStockConsiderationReceivedPerTransaction,,,,,,,500000.000
SalesRevenueNet,3925118.000,2948958.000,3749023.000,5433319.000,4409789.000,5183824.000,4386839.000
SellingAndMarketingExpense,,,315392.000,,,,55387.000
SellingGeneralAndAdministrativeExpense,420247.000,1177479.000,1554409.000,1192239.000,883004.000,1203863.000,822973.000
ShareBasedCompensation,,,58559.000,,,,34150.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,499000.000,,,,
StockIssuedDuringPeriodValueAcquisitions,,,500000.000,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,3642084.000,7947908.000,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,9132839.000,9808863.000,11064664.000,-19730320.000,11064664.000
WeightedAverageNumberOfSharesOutstandingBasic,3642084.000,7034738.000,9132839.000,9808863.000,11064664.000,-19730320.000,11064664.000
