,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsReceivableFromSecuritization,,,,,,,,,,,,,,,733461.000,0.000,0.000,0.000,0.000,,,,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,,94482.000,72360.000,80049.000,50053.000,43471.000,61403.000,74941.000,63846.000,59525.000,78148.000,102301.000,84751.000
Assets,35960985.000,30913811.000,21380526.000,29516766.000,40923491.000,51498526.000,43245931.000,44412017.000,25892354.000,27177614.000,27655648.000,20673762.000,17715344.000,16322729.000,16520165.000,17067344.000,15437579.000,13610722.000,13210600.000,11875791.000,14966415.000,14279617.000,18660756.000,11926812.000
Cash,4761743.000,7350016.000,10131179.000,,6707457.000,7096170.000,4416055.000,4659687.000,3050999.000,3423727.000,949087.000,308837.000,238536.000,2242005.000,5525172.000,5231739.000,2895276.000,2957554.000,4322372.000,3071984.000,1674775.000,263127.000,699804.000,799753.000
CashAndCashEquivalentsAtCarryingValue,32583105.000,28818091.000,19719092.000,25759040.000,33777195.000,41393586.000,39667209.000,35710178.000,24152941.000,25194682.000,25514584.000,18724778.000,16566051.000,14545112.000,15113447.000,15760134.000,13659878.000,12927095.000,11219734.000,10885881.000,11785702.000,12934330.000,15061018.000,10396473.000
CommissionsPayableToBrokerDealersAndClearingOrganizations,4485.000,4260.000,4260.000,3288.000,4008.000,4008.000,4008.000,3608.000,2608.000,2608.000,2608.000,2608.000,1348.000,1348.000,1581.000,1581.000,1581.000,1581.000,1801.000,1801.000,1801.000,1801.000,1801.000,1181.000
CommitmentsAndContingencies,,,,,,,0.000,,,,,,,,,,,,,,,,,
DebtInstrumentCollateralAmount,,,,,,,,,,,,,238536.000,2242005.000,5525172.000,5231739.000,2895276.000,2957554.000,4322372.000,,1674775.000,,699804.000,799753.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,,,,0.000,,,,,,,,
Deposits,,,,,24964561.000,27968528.000,23560690.000,19847291.000,6681366.000,8095835.000,6941097.000,6522456.000,7293896.000,7276425.000,11127927.000,11481181.000,7044463.000,6373957.000,11042106.000,11457865.000,10960477.000,8197457.000,10760822.000,7196226.000
DepositsMoneyMarketDeposits,,,,,15520091.000,20521228.000,20522574.000,20522574.000,20522574.000,20522574.000,19522574.000,12511159.000,9510691.000,9510692.000,9510692.000,9510692.000,9510691.000,9510692.000,4500000.000,2500000.000,2500000.000,5000000.000,5000000.000,4000000.000
