,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AccountsPayableCurrent,13692000.000,12992000.000,14627000.000,15256000.000,16838000.000,14429000.000,13473000.000,14390000.000
AccountsReceivableNetCurrent,24265000.000,20963000.000,17572000.000,19309000.000,21219000.000,17439000.000,17885000.000,20426000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,1941000.000,2002000.000,1387000.000,1627000.000
AccruedEmployeeBenefitsCurrent,,,,,1463000.000,1812000.000,2077000.000,1567000.000
AccruedLiabilitiesCurrent,11062000.000,15733000.000,11896000.000,19517000.000,17286000.000,20350000.000,14960000.000,19536000.000
AccruedProfessionalFeesCurrent,,,,,375000.000,563000.000,750000.000,945000.000
AccruedVacationCurrent,,,,,1811000.000,1844000.000,1839000.000,1846000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,70278000.000,70749000.000,72209000.000,74790000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3602000.000,4371000.000,4138000.000,4130000.000,4201000.000,3942000.000,2479000.000,2611000.000
AdditionalPaidInCapitalCommonStock,122200000.000,122208000.000,122386000.000,122422000.000,122451000.000,122480000.000,122508000.000,122546000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2208000.000,3099000.000,2703000.000,2403000.000,2557000.000,2979000.000,2351000.000,2506000.000
Assets,298576000.000,294721000.000,238601000.000,232853000.000,233764000.000,216425000.000,210080000.000,210326000.000
AssetsCurrent,64935000.000,65256000.000,55870000.000,56312000.000,58158000.000,58735000.000,55421000.000,59321000.000
BuildingsAndImprovementsGross,,,,,37581000.000,31331000.000,31458000.000,32083000.000
Cash,2605000.000,6041000.000,2268000.000,3137000.000,3125000.000,4595000.000,3643000.000,3496000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
CommonStockSharesIssued,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000
CommonStockSharesOutstanding,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000
ConstructionInProgressGross,,,,,844000.000,560000.000,2337000.000,1975000.000
DebtCurrent,,,,,39206000.000,39873000.000,38956000.000,38796000.000
DebtLongtermAndShorttermCombinedAmount,,,,,238861000.000,241873000.000,253181000.000,252746000.000
DeferredIncomeTaxLiabilities,,,,,,,33474000.000,
DeferredTaxAssetsGross,,,,,,,70072000.000,
DeferredTaxAssetsNet,,,,,,,31683000.000,
