,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2017000000.000,2078000000.000,1974000000.000,2300000000.000,2000000000.000,2046000000.000,1863000000.000,2278000000.000,1956000000.000,2008000000.000,1817000000.000,2478000000.000,2126000000.000,2106000000.000,2112000000.000,2754000000.000,2055000000.000,2150000000.000,2058000000.000,2587000000.000,2040000000.000,2405000000.000,2287000000.000,3042000000.000,2404000000.000
AccountsReceivableNetCurrent,5462000000.000,5602000000.000,5418000000.000,6246000000.000,5637000000.000,5541000000.000,5545000000.000,6111000000.000,5617000000.000,5438000000.000,5592000000.000,6502000000.000,5804000000.000,5845000000.000,5822000000.000,6661000000.000,5724000000.000,5618000000.000,6055000000.000,7134000000.000,6241000000.000,6111000000.000,6272000000.000,7695000000.000,6475000000.000
AccruedIncomeTaxesCurrent,307000000.000,,,,567000000.000,390000000.000,391000000.000,,589000000.000,221000000.000,237000000.000,,496000000.000,,,,451000000.000,,,,538000000.000,133000000.000,164000000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,18238000000.000,18481000000.000,18697000000.000,,19271000000.000,19505000000.000,19859000000.000,20147000000.000,20419000000.000,20619000000.000,20954000000.000,21190000000.000,21524000000.000,21875000000.000,22100000000.000,22339000000.000,22567000000.000,22975000000.000,23273000000.000,23566000000.000,24021000000.000,24349000000.000,24696000000.000,24874000000.000,25284000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-6052000000.000,-5977000000.000,-6040000000.000,-3103000000.000,-3020000000.000,-3192000000.000,-2929000000.000,-3354000000.000,-3595000000.000,-3577000000.000,-3469000000.000,-460000000.000,-489000000.000,-596000000.000,-611000000.000,-3594000000.000,-3688000000.000,-3727000000.000,-3851000000.000,-3540000000.000,-3647000000.000,-3606000000.000,-3651000000.000,-4483000000.000,-4462000000.000
AdditionalPaidInCapital,,3000000.000,,,,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,117000000.000,,,,127000000.000,,,,122000000.000,,,,121000000.000,,,,118000000.000,,,,102000000.000,
Assets,34594000000.000,35152000000.000,35238000000.000,34701000000.000,35963000000.000,37177000000.000,39064000000.000,38863000000.000,38005000000.000,36703000000.000,37476000000.000,36212000000.000,37085000000.000,34861000000.000,35906000000.000,35471000000.000,37332000000.000,37251000000.000,39002000000.000,38311000000.000,39168000000.000,38339000000.000,38342000000.000,40377000000.000,38380000000.000
AssetsCurrent,12618000000.000,12950000000.000,12628000000.000,12284000000.000,13473000000.000,14702000000.000,16344000000.000,15591000000.000,14481000000.000,13226000000.000,13758000000.000,13387000000.000,14620000000.000,12341000000.000,13318000000.000,11808000000.000,13915000000.000,13768000000.000,13581000000.000,13208000000.000,13912000000.000,13123000000.000,12853000000.000,13849000000.000,11494000000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,937000000.000,591000000.000,571000000.000,585000000.000,867000000.000,1385000000.000,1467000000.000,579000000.000,1089000000.000,1540000000.000,,,,,,,,,,,
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,1000000.000,3000000.000,1000000.000,0.000,0.000,3000000.000,3000000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,3000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,3000000.000,2000000.000,2000000.000,,,,,,,,,,,
AvailableForSaleSecurities,,,,,,,,,,,,580000000.000,1089000000.000,1543000000.000,,,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,3000000.000,1000000.000,4000000.000,7000000.000,5000000.000,1000000.000,1000000.000
