,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,536100000.000,463600000.000,509200000.000,679000000.000,621100000.000,597400000.000,679600000.000,761800000.000,745500000.000,806400000.000,798600000.000,638500000.000,736800000.000,689100000.000,688900000.000,657100000.000,541000000.000,697700000.000,710800000.000,843500000.000,867200000.000
AccountsPayableCurrent,298900000.000,,,,,,,,,,,,,,,,,,,,,
AccountsPayableOtherCurrent,,,76000000.000,91800000.000,154400000.000,141000000.000,142600000.000,135000000.000,146800000.000,109700000.000,132300000.000,104900000.000,111100000.000,172700000.000,107300000.000,101700000.000,142900000.000,97700000.000,89300000.000,91900000.000,117000000.000,122200000.000
AccountsReceivableNetCurrent,544500000.000,462600000.000,368100000.000,416200000.000,514900000.000,427600000.000,435800000.000,498500000.000,658800000.000,610400000.000,682600000.000,698100000.000,567300000.000,675600000.000,602500000.000,621000000.000,515800000.000,428400000.000,490100000.000,547400000.000,674600000.000,537700000.000
AccruedLiabilitiesCurrent,339700000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-955400000.000,1048200000.000,1096400000.000,1135200000.000,1170000000.000,1227200000.000,1283400000.000,1344600000.000,1408500000.000,1472600000.000,1541800000.000,1614000000.000,1696500000.000,1791600000.000,1917700000.000,2048200000.000,2232400000.000,2380000000.000,2526900000.000,2674300000.000,2827700000.000,2993600000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,400000.000,0.000,6000000.000,2200000.000,1200000.000,100000.000,1700000.000,300000.000,-500000.000,-800000.000,-900000.000,300000.000,4800000.000,5300000.000,3500000.000,5200000.000,5700000.000,43000000.000,-5700000.000,-2700000.000,-38300000.000,6500000.000
AdditionalPaidInCapital,243900000.000,200800000.000,186800000.000,172000000.000,184400000.000,173400000.000,131600000.000,147600000.000,151600000.000,149200000.000,149800000.000,153800000.000,164900000.000,1532600000.000,1524600000.000,1492400000.000,1457400000.000,5321500000.000,5371300000.000,5377700000.000,5506200000.000,5986000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2200000.000,2100000.000,2100000.000,2000000.000,900000.000,900000.000,900000.000,900000.000,1100000.000,1100000.000,1100000.000,1100000.000,0.000,0.000,0.000,0.000,100000.000,100000.000,100000.000,100000.000,900000.000,100000.000
AssetRetirementObligation,,,,,45300000.000,,,,50900000.000,54200000.000,55200000.000,56300000.000,57300000.000,66400000.000,67600000.000,68900000.000,70400000.000,62500000.000,63600000.000,64800000.000,64600000.000,68000000.000
Assets,3790400000.000,3698400000.000,3780500000.000,3881500000.000,5105000000.000,5148500000.000,5407100000.000,5725300000.000,6048600000.000,6055200000.000,6328400000.000,6491900000.000,6453500000.000,13625300000.000,13352900000.000,13418200000.000,13253700000.000,12949200000.000,13000100000.000,13055600000.000,12871200000.000,13653800000.000
AssetsCurrent,890700000.000,676200000.000,649500000.000,666400000.000,733300000.000,631200000.000,697900000.000,809000000.000,897200000.000,809900000.000,939200000.000,1053100000.000,882600000.000,1067600000.000,963500000.000,1001100000.000,920000000.000,715900000.000,856700000.000,976700000.000,1006800000.000,812100000.000
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,50000000.000,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,,,,50000000.000,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,1035000000.000,1204000000.000,1199000000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,5024200000.000,5024200000.000,5024200000.000,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,,,,,,,,,,,,,,,,,,,,0.630,0.630,
CashAndCashEquivalentsAtCarryingValue,154100000.000,121200000.000,117500000.000,120700000.000,76300000.000,112700000.000,82900000.000,83700000.000,66700000.000,94900000.000,75900000.000,78800000.000,81000000.000,170700000.000,105700000.000,102900000.000,140200000.000,114500000.000,170900000.000,141100000.000,73500000.000,80000000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,76300000.000,112700000.000,82900000.000,83700000.000,66700000.000,94900000.000,75900000.000,78800000.000,,,,,,,,,,
CollateralizedFinancings,,,,,,,,,,,,,182800000.000,197900000.000,124200000.000,135500000.000,219300000.000,150000000.000,225000000.000,225000000.000,275000000.000,285000000.000
CommitmentsAndContingencies,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,42400818.000,42440793.000,42440333.000,42491913.000,42492233.000,42528118.000,42529218.000,42529218.000,42529068.000,42533883.000,42533483.000,42532353.000,42532353.000,56427480.000,56422449.000,56444353.000,56446573.000,161016476.000,166302062.000,173700369.000,185234405.000,197162557.000
CommonStockSharesOutstanding,42400818.000,42440793.000,42440333.000,42491913.000,42294502.000,42330387.000,42331487.000,42331487.000,42162178.000,42158848.000,42158448.000,42143463.000,42143463.000,56021222.000,56030634.000,56018925.000,56020266.000,160580627.000,165822818.000,173193354.000,184720525.000,196639858.000
CommonStockValueOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100000.000,100000.000,100000.000,100000.000,200000.000,200000.000,200000.000,200000.000,200000.000
ContractualObligation,,,,,,,,,,,,,,,,,,5920900000.000,5564800000.000,,4916800000.000,
ContractualObligationDueAfterFifthYear,,,,,,,,,,,,,,,,,,2390100000.000,2304500000.000,,3210400000.000,
ContractualObligationDueInFifthYear,,,,,,,,,,,,,,,,,,,,,6500000.000,
ContractualObligationDueInFourthAndFifthYear,,,,,,,,,,,,,,,,,,1927300000.000,1868200000.000,,,
ContractualObligationDueInFourthYear,,,,,,,,,,,,,,,,,,,,,425000000.000,
ContractualObligationDueInNextTwelveMonths,,,,,,,,,,,,,,,,,,191900000.000,239300000.000,,275000000.000,
ContractualObligationDueInSecondAndThirdYear,,,,,,,,,,,,,,,,,,1411600000.000,1152800000.000,,,
ContractualObligationDueInSecondYear,,,,,,,,,,,,,,,,,,,,,250500000.000,
ContractualObligationDueInThirdYear,,,,,,,,,,,,,,,,,,,,,749400000.000,
DebtCurrent,,,,,,,,,,,,,,,,,,,,,,535500000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,3068200000.000,6036100000.000,5920300000.000,6074300000.000,5980800000.000,4959400000.000,4813500000.000,4759200000.000,4640100000.000,4241800000.000
DebtInstrumentRepurchasedFaceAmount,,,,,,,,,,,,,,,,,,357700000.000,559200000.000,559200000.000,,
DeferredFinanceCostsCurrentNet,,,,,,,,,,,,,,,,,,,,,,600000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,138700000.000,,,,197600000.000,,,,1046300000.000,
DeferredRevenue,,,,,,,,,,,,,,,,,21100000.000,,,,69800000.000,69000000.000
DeferredTaxAssetsGross,,,,,3500000.000,,,,3500000.000,,,,3500000.000,,,,23300000.000,,,,108600000.000,
DeferredTaxAssetsGrossCurrent,0.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,-134900000.000,,,,-139500000.000,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,500000.000,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,0.000,,,,0.000,,,,0.000,,,,19800000.000,,,,105100000.000,
DeferredTaxAssetsNetCurrent,,0.000,,,0.000,,,,100000.000,4300000.000,4000000.000,0.000,100000.000,0.000,0.000,0.000,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,-3500000.000,,,,-3500000.000,,,,0.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,0.000,,,,0.000,,,,,,,,,,,,101200000.000,
DeferredTaxAssetsOther,,,,,3500000.000,,,,3500000.000,,,,,,,,,,,,,
DeferredTaxAssetsOtherTaxCarryforwards,,,,,,,,,,,,,,,,,,,,,3500000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,,,,,,,,,,,,3900000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,,,,,,,,,,,,,,3900000.000,
DeferredTaxAssetsValuationAllowance,,,,,3500000.000,,,,3500000.000,,,,3500000.000,,,,3500000.000,,,,3500000.000,
DeferredTaxLiabilities,,,,,134900000.000,,,,139500000.000,,,,138700000.000,,,,177800000.000,,,,941200000.000,
DeferredTaxLiabilitiesCurrent,200000.000,4900000.000,21400000.000,11100000.000,200000.000,3800000.000,7400000.000,2000000.000,600000.000,0.000,0.000,500000.000,500000.000,,,,,,,,,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,,,,,,17200000.000,,,,13400000.000,,,,10000000.000,,,,6100000.000,
DeferredTaxLiabilitiesDerivatives,,,,,12800000.000,,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesGrossCurrent,,,,,,,,,,,,,600000.000,47600000.000,31800000.000,33500000.000,0.000,,,,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,,99800000.000,,,,115200000.000,,,,115800000.000,,,,114300000.000,,,,1002600000.000,
DeferredTaxLiabilitiesNoncurrent,117600000.000,118000000.000,107300000.000,116300000.000,131200000.000,127200000.000,125000000.000,136100000.000,135500000.000,138800000.000,142700000.000,135500000.000,138200000.000,127800000.000,133500000.000,156800000.000,177800000.000,1117000000.000,1083000000.000,1141700000.000,941200000.000,951600000.000
DeferredTaxLiabilitiesOther,,,,,10600000.000,,,,7100000.000,,,,9500000.000,,,,11800000.000,,,,12300000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,11700000.000,,,,,,,,,,,,61500000.000,,,,25300000.000,
DerivativeAssetFairValueGrossLiability,,,,,,,,,,,,,,,,,,,,,64800000.000,30100000.000
