,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableCurrent,53463000.000,53518000.000,48769000.000,64649000.000,57006000.000,54181000.000,52655000.000,80543000.000,68181000.000,54243000.000,54855000.000,12641000.000,12469000.000,12856000.000,12123000.000,12298000.000,14237000.000,11210000.000,10161000.000,8460000.000,6367000.000
AccountsReceivableNetCurrent,46249000.000,38818000.000,38230000.000,43177000.000,39547000.000,36185000.000,40362000.000,43721000.000,42248000.000,36606000.000,41407000.000,19145000.000,14143000.000,13448000.000,12569000.000,14509000.000,11777000.000,12062000.000,10567000.000,13424000.000,3497000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,5296000.000,4885000.000,6166000.000,6140000.000,5145000.000,3769000.000,1161000.000,1372000.000,746000.000,759000.000,593000.000,666000.000,549000.000,505000.000,463000.000,186000.000
AccruedIncomeTaxesCurrent,,,,,,4866000.000,1901000.000,1970000.000,1517000.000,5946000.000,12908000.000,3147000.000,2884000.000,8535000.000,9658000.000,6345000.000,6612000.000,411000.000,418000.000,756000.000,804000.000
AccruedIncomeTaxesNoncurrent,,,,,,,,,,,,4937000.000,4970000.000,3585000.000,3694000.000,3571000.000,3670000.000,3733000.000,3717000.000,3528000.000,3569000.000
AccruedLiabilitiesCurrent,42938000.000,41739000.000,44915000.000,54850000.000,44808000.000,41537000.000,46044000.000,45555000.000,39706000.000,41617000.000,49561000.000,23357000.000,20287000.000,26835000.000,31650000.000,30829000.000,25062000.000,18920000.000,9871000.000,10252000.000,5361000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,152084000.000,,,,125604000.000,,,,110489000.000,,,,68807000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,-27333000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-28483000.000,-28148000.000,-34282000.000,-35393000.000,-29948000.000,-34589000.000,-28870000.000,-28133000.000,-39946000.000,-39880000.000,-23983000.000,-2276000.000,-2064000.000,-2135000.000,-2629000.000,-3158000.000,-3564000.000,-3441000.000,-3326000.000,-4086000.000,-3446000.000
AdditionalPaidInCapitalCommonStock,482954000.000,489584000.000,493065000.000,496868000.000,497807000.000,502557000.000,505918000.000,500968000.000,493135000.000,497927000.000,501115000.000,207009000.000,207754000.000,210372000.000,213696000.000,215302000.000,216758000.000,219789000.000,221257000.000,222164000.000,223186000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,10521000.000,,,,10853000.000,,,,1582000.000,,,,1326000.000,,,,744000.000,
Assets,988292000.000,980942000.000,968625000.000,996357000.000,985082000.000,965072000.000,962393000.000,962984000.000,926435000.000,902224000.000,856928000.000,211360000.000,199502000.000,197532000.000,201194000.000,204896000.000,202083000.000,198529000.000,195188000.000,198210000.000,156797000.000
AssetsCurrent,189710000.000,188300000.000,190478000.000,227766000.000,218476000.000,189748000.000,191100000.000,223043000.000,210698000.000,196512000.000,189759000.000,105685000.000,96158000.000,97984000.000,101438000.000,106765000.000,104927000.000,101886000.000,131462000.000,135375000.000,131882000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,,,23077000.000
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,,,,,3400000.000,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,,,,,,,3884000.000,3899000.000,3389000.000,3437000.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,106370000.000,111444000.000,112842000.000,136105000.000,137660000.000,111436000.000,108140000.000,136444000.000,132268000.000,122423000.000,100787000.000,68314000.000,67299000.000,70428000.000,76347000.000,78795000.000,79521000.000,75010000.000,,,
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,,,,,,,,,,,,,99650000.000,104832000.000,98069000.000
CommonStockParOrStatedValuePerShare,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
CommonStockSharesAuthorized,,,,300000000.000,,,,300000000.000,,,,42857000.000,,,,42857000.000,,,,42857000.000,
CommonStockSharesIssued,,,,89423000.000,,,,91092000.000,,,,13746000.000,,,,14289000.000,,,,14850000.000,
CommonStockSharesOutstanding,,,,89423000.000,,,,91092000.000,,,,13746000.000,,,,14289000.000,,,,14850000.000,
