,2016-10-31,2017-01-31,2017-04-30
CashAndCashEquivalentsPeriodIncreaseDecrease,7332.000,,
CostOfGoodsSold,30651.000,29181.000,27798.000
CostOfMerchandiseSalesBuyingAndOccupancyCosts,-36932.000,,
CostOfServices,30651.000,,
CurrentIncomeTaxExpenseBenefit,-5012.000,2628.000,1759.000
Depreciation,-145.000,145.000,145.000
EarningsPerShareBasicAndDiluted,0.000,-0.004,0.003
GeneralAndAdministrativeExpense,,18277.000,2226.000
GrossProfit,6281.000,902.000,14099.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-33413.000,-17520.000,11728.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,5012.000,,
NetCashProvidedByUsedInFinancingActivities,40600.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,40600.000,,
NetCashProvidedByUsedInOperatingActivities,-33268.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-33268.000,,
NetIncomeLoss,-28401.000,-14892.000,9969.000
OperatingCostsAndExpenses,39694.000,,
OperatingExpenses,,18422.000,2371.000
ProceedsFromIssuanceOfCommonStock,40600.000,,
Revenues,36932.000,30083.000,41897.000
SalesRevenueNet,36932.000,30083.000,41897.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5015000.000,5015000.000,5015000.000
