,2011-03-31,2011-06-30,2011-09-28,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AccountsPayableCurrent,,41450000.000,,43904000.000,36183000.000,37071000.000,34094000.000,52812000.000,39155000.000
AccountsReceivableNetCurrent,,90991000.000,,90937000.000,96574000.000,77852000.000,85542000.000,91457000.000,120237000.000
AccruedEnvironmentalLossContingenciesCurrent,,3687000.000,,6652000.000,7064000.000,8525000.000,10130000.000,7117000.000,4267000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,12045000.000,,11036000.000,10559000.000,8452000.000,8238000.000,8324000.000,8250000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,418000.000,,354000.000,296000.000,296000.000,380000.000,380000.000,368000.000
AdditionalPaidInCapitalCommonStock,,350405000.000,,351053000.000,348306000.000,348899000.000,349136000.000,349428000.000,349514000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,6800000.000,,7000000.000,7000000.000,7100000.000,6800000.000,6500000.000,6000000.000
Assets,,1704312000.000,,1730112000.000,1796388000.000,1723416000.000,1713187000.000,1784949000.000,1802391000.000
AssetsCurrent,,291520000.000,,234140000.000,289434000.000,211154000.000,190840000.000,239559000.000,251474000.000
AssetsHeldForSaleAtCarryingValue,,47512000.000,,,0.000,0.000,,,
AssetsNeededForImmediateSettlementAggregateFairValue,,-129000.000,,-1601000.000,212000.000,351000.000,,,
AssetsNoncurrent,,297874000.000,,354378000.000,350302000.000,336868000.000,331067000.000,340415000.000,334225000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,275000.000,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,240000.000,,,,
BusinessAcquisitionPurchasePriceAllocationTangibleAssets,,,,,10000.000,,,,
CapitalizationLongtermDebtAndEquity,,1012379000.000,,969278000.000,1021704000.000,1004512000.000,1014212000.000,1005243000.000,999486000.000
CashAndCashEquivalentsAtCarryingValue,,42193000.000,,15281000.000,65867000.000,11592000.000,6999000.000,30508000.000,15546000.000
CommonStockParOrStatedValuePerShare,,0.100,,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,,30000000.000,,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000
CommonStockSharesIssued,,16862087.000,,16862087.000,16862087.000,16862087.000,16862087.000,16862087.000,16862087.000
CommonStockSharesOutstanding,,15428451.000,,14894964.000,14914853.000,14941076.000,14947899.000,14954884.000,14960976.000
