,2012-03-31
AmortizationOfIntangibleAssets,670920.000
CashAcquiredFromAcquisition,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,12758873.000
CashDivestedFromDeconsolidation,5364481.000
ComprehensiveIncomeNetOfTax,47399432.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-9531.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,47408963.000
CostOfRevenue,-96886556.000
DeconsolidationGainOrLossAmount,30407821.000
DeferredIncomeTaxesAndTaxCredits,7568781.000
Depreciation,654269.000
EarningsPerShareBasic,1.350
EarningsPerShareDiluted,1.220
EffectOfExchangeRateOnCashAndCashEquivalents,1624181.000
ForeignCurrencyTransactionGainLossBeforeTax,-887190.000
GainLossOnDispositionOfAssets,-2331.000
GeneralAndAdministrativeExpense,-3303858.000
GrossProfit,30791873.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,53649649.000
IncomeLossFromEquityMethodInvestments,1279751.000
IncomeTaxExpenseBenefit,-10656555.000
IncomeTaxesPaidNet,55901.000
IncreaseDecreaseInAccountsPayableTrade,3093518.000
IncreaseDecreaseInAccountsReceivable,11583396.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,2993355.000
IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,328033.000
IncreaseDecreaseInInventories,3756613.000
IncreaseDecreaseInNotesReceivableCurrent,155777.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,3904717.000
InterestExpense,597651.000
InterestPaidNet,291430.000
InvestmentIncomeInterest,43456.000
NetCashProvidedByUsedInFinancingActivities,25616691.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,25616691.000
NetCashProvidedByUsedInInvestingActivities,-16538776.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-16538776.000
NetCashProvidedByUsedInOperatingActivities,2056777.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2056777.000
NetIncomeLoss,44353668.000
NetIncomeLossAttributableToNoncontrollingInterest,-80823.000
NetIncomeLossAvailableToCommonStockholdersBasic,43087782.000
NoncontrollingInterestDecreaseFromDeconsolidation,-5939477.000
NonoperatingIncomeExpense,29098236.000
OperatingExpenses,-6240460.000
OperatingIncomeLoss,24551413.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,3136118.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,3045764.000
OtherNonoperatingIncome,131800.000
PaymentsForConstructionInProcess,2927387.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,760170.000
PaymentsToAcquirePropertyPlantAndEquipment,105828.000
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,274698.000
ProfitLoss,44272845.000
RepaymentsOfShortTermDebt,5311111.000
ResearchAndDevelopmentExpense,-346519.000
Revenues,127678429.000
SalesRevenueNet,127678429.000
SalesRevenueServicesNet,3616454.000
SellingExpense,-2590083.000
ShareBasedCompensation,201913.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,14068693.000
TemporaryEquityDividendsAdjustment,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,36444850.000
WeightedAverageNumberOfSharesOutstandingBasic,31938481.000
