,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrent,4438000.000,3278000.000,3383000.000,2929000.000,4667000.000
AccountsReceivableNetCurrent,10732000.000,12229000.000,13065000.000,15729000.000,16921000.000
AccountsReceivableRelatedPartiesCurrent,2981000.000,3066000.000,1514000.000,1571000.000,1496000.000
AccruedLiabilitiesCurrent,3480000.000,2628000.000,2665000.000,3533000.000,4103000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,19012000.000,20088000.000,21145000.000,22219000.000,23462000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-148000.000,,-222000.000,-295000.000,-517000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-1492000.000,,-1598000.000,-1713000.000,-1901000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1640000.000,-1979000.000,-1820000.000,-2008000.000,-2418000.000
AdditionalPaidInCapital,257429000.000,439275000.000,441724000.000,447312000.000,451925000.000
AllowanceForDoubtfulAccountsReceivable,98000.000,13000.000,16000.000,18000.000,23000.000
AllowanceForDoubtfulAccountsReceivableCurrent,98000.000,13000.000,16000.000,18000.000,23000.000
Assets,43581000.000,107544000.000,104272000.000,109454000.000,114252000.000
AssetsCurrent,25848000.000,93240000.000,89649000.000,94374000.000,98389000.000
AssetsNoncurrent,17733000.000,,,,
CapitalLeaseObligations,,5400000.000,5400000.000,,
CapitalLeaseObligationsCurrent,988000.000,1153000.000,1320000.000,893000.000,870000.000
CapitalLeaseObligationsNoncurrent,1535000.000,1243000.000,947000.000,931000.000,666000.000
CapitalLeasedAssetsGross,,,,5400000.000,5400000.000
CapitalLeasesFutureMinimumPaymentsDue,,2396000.000,2107000.000,1824000.000,1536000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,1153000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,191000.000,191000.000,398000.000,398000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,1052000.000,1052000.000,1086000.000,1086000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,864000.000,340000.000,52000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,3400000.000,3700000.000
CapitalizedComputerSoftwareAccumulatedAmortization,,2800000.000,3100000.000,,
CashAndCashEquivalentsAtCarryingValue,6782000.000,73520000.000,70272000.000,71432000.000,73095000.000
ClassOfWarrantOrRightOutstanding,113000.000,,,,
CommonStockCapitalSharesReservedForFutureIssuance,21971000.000,7873000.000,1839147.000,8509700.000,8056655.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,30000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,7708000.000,29264000.000,29402000.000,30311000.000,30750000.000
CommonStockSharesOutstanding,7708000.000,29264000.000,29402000.000,30311000.000,30750000.000
CommonStockValue,8000.000,29000.000,29000.000,30000.000,31000.000
ContractualObligation,,2580000.000,5247000.000,6460000.000,5526000.000
ContractualObligationDueInFourthYear,,,,45000.000,57000.000
ContractualObligationDueInNextTwelveMonths,,1547000.000,,,
ContractualObligationDueInSecondYear,,833000.000,1983000.000,2608000.000,3655000.000
ContractualObligationDueInThirdYear,,200000.000,312000.000,835000.000,856000.000
ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,,,2952000.000,2972000.000,958000.000
DeferredCosts,,83000.000,84000.000,600000.000,800000.000
DeferredCostsCurrent,,61000.000,0.000,100000.000,100000.000
DeferredOfferingCosts,3787000.000,,,,
DeferredRevenueCurrent,7219000.000,6959000.000,7889000.000,8289000.000,8052000.000
DeferredRevenueNoncurrent,152000.000,293000.000,268000.000,186000.000,127000.000
DeferredSalesCommission,815000.000,871000.000,959000.000,1001000.000,1209000.000
DeferredTaxAssetsDeferredIncome,,1978000.000,,,
DeferredTaxAssetsGross,,58816000.000,,,
DeferredTaxAssetsLiabilitiesNet,,71000.000,,,
DeferredTaxAssetsNet,,71000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,50170000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,162000000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,90100000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,274000.000,,,
DeferredTaxAssetsTaxCreditCarryforwards,,3564000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,2830000.000,,,
DeferredTaxAssetsValuationAllowance,,58745000.000,,,
DerivativeAssetFairValueGrossLiability,119000.000,-334000.000,116000.000,-133000.000,-382000.000
DerivativeAssetNotionalAmount,6154000.000,3283000.000,477000.000,4962000.000,
DerivativeFairValueOfDerivativeAsset,191000.000,5000.000,1000.000,9000.000,
DerivativeLiabilitiesCurrent,909000.000,,,,
DerivativeLiabilityNotionalAmount,4329000.000,9655000.000,15768000.000,12179000.000,17756000.000
EmployeeRelatedLiabilitiesCurrent,7080000.000,8927000.000,4810000.000,6372000.000,8165000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,7000000.000,,,8600000.000,7700000.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,909000.000,,,,
ForeignCurrencyContractAssetFairValueDisclosure,191000.000,5000.000,1000.000,9000.000,
Goodwill,3068000.000,3068000.000,3068000.000,3068000.000,3068000.000
IncomeTaxesReceivable,271000.000,492000.000,629000.000,482000.000,439000.000
Liabilities,38400000.000,27467000.000,24488000.000,26955000.000,30764000.000
LiabilitiesAndStockholdersEquity,43581000.000,107544000.000,104272000.000,109454000.000,114252000.000
LiabilitiesCurrent,32170000.000,22945000.000,20067000.000,22016000.000,25857000.000
LiabilitiesNoncurrent,6230000.000,,,,
LongTermDebt,9613000.000,,,,
LongTermDebtCurrent,8056000.000,,,,
LongTermDebtNoncurrent,1557000.000,,,,
OperatingLeasesFutureMinimumPaymentsDue,,15851000.000,15375000.000,15013000.000,14448000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,1971000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,2043000.000,2043000.000,2043000.000,2043000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,1984000.000,1984000.000,1984000.000,1984000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,2222000.000,2222000.000,2209000.000,2201000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,2812000.000,2812000.000,2762000.000,2735000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,4819000.000,4819000.000,4819000.000,4819000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,1495000.000,1196000.000,666000.000
OtherAssetsCurrent,1855000.000,1211000.000,1282000.000,1633000.000,1746000.000
OtherAssetsMiscellaneous,34000.000,44000.000,31000.000,76000.000,83000.000
OtherAssetsNoncurrent,5233000.000,1609000.000,1610000.000,1615000.000,1869000.000
OtherLiabilitiesNoncurrent,2986000.000,2986000.000,3206000.000,3822000.000,4114000.000
PreferredStockLiquidationPreferenceValue,103494000.000,,,,
PreferredStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,14666000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,14445000.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,5353000.000,4425000.000,4798000.000,5642000.000,6877000.000
PrepaidExpenseCurrent,2221000.000,1846000.000,1927000.000,2517000.000,3483000.000
PropertyPlantAndEquipmentGross,28444000.000,29569000.000,30944000.000,32470000.000,34242000.000
PropertyPlantAndEquipmentNet,9432000.000,9481000.000,9799000.000,10251000.000,10780000.000
RestrictedCashAndCashEquivalentsNoncurrent,,146000.000,146000.000,146000.000,146000.000
RetainedEarningsAccumulatedDeficit,-352840000.000,-357248000.000,-360149000.000,-362835000.000,-366050000.000
SecurityDeposit,705000.000,891000.000,896000.000,912000.000,891000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,1593000.000,1416000.000,1047000.000,965000.000,961000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,27799000.000,27483000.000,32901000.000,31561000.000,34934000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,5195000.000,5233000.000,5951000.000,5210000.000,4693000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,6.850,6.950,7.930,8.390,8.690
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,27488000.000,27079000.000,32263000.000,30749000.000,33892000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,4963000.000,4983000.000,5573000.000,4889000.000,4438000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,6.660,6.770,7.670,8.150,8.500
StockholdersEquity,-97043000.000,80077000.000,79784000.000,82499000.000,83488000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5181000.000,80077000.000,79784000.000,82499000.000,83488000.000
TemporaryEquityCarryingAmountAttributableToParent,102224000.000,,,,
TemporaryEquityLiquidationPreference,103494000.000,0.000,,,
TemporaryEquityParOrStatedValuePerShare,0.001,0.001,,,
TemporaryEquitySharesAuthorized,,0.000,,,
TemporaryEquitySharesIssued,14445000.000,0.000,,,
TemporaryEquitySharesOutstanding,14445000.000,0.000,,,
UnbilledReceivablesCurrent,,1000000.000,,,
UndistributedEarningsOfForeignSubsidiaries,,5800000.000,,,
UnrecognizedTaxBenefits,,15296000.000,,,
