,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,0.000,,0.000,0.000,0.000,0.000,
AssetRetirementObligationAccretionExpense,,,,,,,,,11172.000
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,36625.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,2869027.000
BusinessAcquisitionsProFormaRevenue,,,,,,,,,12456650.000
BusinessCombinationAcquisitionRelatedCosts,,,10249.000,,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,,,376044.000,,,,-81762413.000
CostsAndExpenses,,,,,5715240.000,4407447.000,5006235.000,4334175.000,7347586.000
DepreciationDepletionAndAmortization,,,,,2672822.000,2420440.000,2426415.000,2007188.000,3256258.000
DistributionMadeToLimitedPartnerCashDistributionsPaid,,,217214.000,,1584847.000,2100000.000,2800000.000,3964134.000,5488149.000
DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,,,0.138,,0.326,0.349,0.376,0.349,0.349
EarningsPerShareBasicAndDiluted,,,-0.620,,,,,,
GasGatheringTransportationMarketingAndProcessingCosts,,,,,342613.000,257323.000,861615.000,548248.000,
GeneralAndAdministrativeExpense,55135.000,104216.000,414622.000,171911.000,386431.000,317126.000,278304.000,309192.000,501741.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,55135.000,,,,1269228.000,,,,717514.000
IncreaseDecreaseInAccountsReceivable,,,,,2232209.000,,,,2977569.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,-22933.000
InterestIncomeExpenseNet,,,10323.000,,-2196313.000,-1984049.000,-1938958.000,-13485.000,-172609.000
InterestPaid,,,,,906783.000,,,,158904.000
LeaseOperatingExpense,,,,,1012507.000,889399.000,959930.000,939476.000,
NetCashProvidedByUsedInFinancingActivities,0.000,,,,1272574.000,,,,13016473.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,1272574.000,,,,13016473.000
NetCashProvidedByUsedInInvestingActivities,0.000,,,,-241883.000,,,,-98442542.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,-241883.000,,,,-98442542.000
NetCashProvidedByUsedInOperatingActivities,0.000,,,,-654647.000,,,,3663656.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000,,,,-654647.000,,,,3663656.000
NetIncomeLoss,-55135.000,-104216.000,-465643.000,-937822.000,-3592456.000,-859383.000,-1511146.000,732421.000,2621071.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,,,,-0.730,-0.140,-0.200,0.380,0.170
OilAndGasProductionExpense,,,,,,,,,2731854.000
OilAndGasSalesRevenue,,,,,4319097.000,5532113.000,5434047.000,5080081.000,10141266.000
OperatingIncomeLoss,,,-475966.000,,-1396143.000,1124666.000,427812.000,745906.000,2793680.000
OtherNoncashIncomeExpense,,,,,,,,,23449.000
OwnedPropertyManagementCosts,,,51095.000,,886306.000,0.000,0.000,0.000,0.000
PaymentsOfStockIssuanceCosts,0.000,,,,0.000,,,,
PaymentsToAcquireOilAndGasProperty,,,,,241883.000,,,,98327930.000
PaymentsToExploreAndDevelopOilAndGasProperties,,,,,,,,,114612.000
ProductionTaxExpense,,,,,414561.000,523159.000,479971.000,452521.000,857733.000
RepaymentsOfDebt,,,,,17000000.000,,,,40000000.000
Revenues,0.000,0.000,0.000,,,,,,
SalesRevenueNet,0.000,0.000,0.000,,,,,,
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,,,,,4920991.000,5995051.000,7686687.000,-11064549.000,15809588.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,751688000.000,,,,,,
