,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccruedLiabilitiesCurrentAndNoncurrent,39414.000,35777.000,32403.000,28477.000,24977.000,23147.000,18825.000,16928.000,15446.000,12529.000,10445.000,,43.000
AccruedProfessionalFeesCurrentAndNoncurrent,22005.000,19788.000,13033.000,11752.000,11682.000,8006.000,9232.000,7524.000,4919.000,4114.000,3208.000,2261.000,
Assets,63260750.000,57469997.000,51988898.000,45633156.000,40045963.000,37086333.000,30138582.000,27097053.000,24822509.000,20066394.000,16717576.000,6296289.000,43.000
AssetsFairValueDisclosureRecurring,,,,,31265135.000,24045000.000,19784516.000,17379760.000,,,,,
CashAndCashEquivalentsAtCarryingValue,3738947.000,1929484.000,1790492.000,333312.000,10418740.000,13722852.000,10871587.000,10635224.000,9840522.000,9500992.000,6961211.000,6320148.000,43.000
CashAndCashEquivalentsFairValueDisclosure,,,,,1655305.000,706775.000,570007.000,918898.000,,,,,
CashEquivalentsAtCarryingValue,,,,,2093025.000,1642399.000,2089773.000,1876551.000,,,,,
CertificatesOfDepositAtCarryingValue,8233226.000,6683226.000,,,,,,,,,,,
CommissionsPayableToBrokerDealersAndClearingOrganizations,,,,,,,,,61871.000,49998.000,41670.000,,
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,,,,1341243.000,-388104.000,781186.000,-32184.000,
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,,,,,,-388104.000,-388104.000,-32184.000,
DerivativeNumberOfInstrumentsHeld,,,,,,,,2552.000,,,,,
DueFromRelatedParties,188935.000,224475.000,248763.000,11307.000,16681.000,24513.000,52351.000,0.000,,17154.000,15553.000,8325.000,
DueToAffiliateCurrentAndNoncurrent,,15228.000,,,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,4498.000,10195.000,,,,
FinancialInstrumentsOwnedCorporateDebtAtFairValue,,,,,17492153.000,16001167.000,12002818.000,8415928.000,,,,,
FinancialInstrumentsOwnedStateAndMunicipalGovernmentObligationsAtFairValue,,,,,1109165.000,903605.000,703895.000,300617.000,,,,,
FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,,,,,3847875.000,2158005.000,2296497.000,4396037.000,,,,,
InterestReceivable,234.000,916.000,720.000,543.000,712.000,743.000,135.000,967.000,452.000,340.000,451.000,,
InvestmentOwnedAtFairValue,,,,,28989680.000,23904412.000,18911201.000,16364881.000,13640292.000,10936012.000,8959175.000,,
InvestmentOwnedPercentOfNetAssets,,,,,0.752,0.657,,,0.576,0.580,0.580,,
Investments,16839067.000,18833295.000,14017260.000,12633139.000,8946577.000,11515009.000,9085257.000,8855621.000,8625113.000,7124666.000,6481073.000,119627.000,
InvestmentsFairValueDisclosure,34261344.000,29877830.000,32329643.000,28628396.000,27036654.000,22051958.000,17257782.000,15712194.000,12737628.000,10534784.000,8708110.000,,
Liabilities,1573243.000,1493150.000,1810943.000,2456563.000,1506281.000,704517.000,911057.000,1080589.000,1136967.000,1194653.000,560153.000,6162691.000,43.000
LiabilitiesAndStockholdersEquity,63260750.000,57469997.000,51988898.000,45633156.000,40045963.000,37086333.000,30138582.000,27097053.000,24822509.000,20066394.000,16717576.000,6296289.000,43.000
LimitedPartnersCapitalAccount,61687507.000,55976847.000,50177955.000,43176593.000,38539682.000,36381816.000,29227525.000,26016464.000,23685542.000,18871741.000,16157423.000,133598.000,
LimitedPartnersCapitalAccountUnitsOutstanding,29509.003,28451.247,26635.205,23460.025,26635.205,20489.182,17855.871,15683.073,13967.829,12605.939,10684.351,93.118,
MarginDepositAssets,16530812.000,15064095.000,11212458.000,11872959.000,8325715.000,12080453.000,8781814.000,8758673.000,7283418.000,7512430.000,5699436.000,151811.000,
MarketableSecurities,34333712.000,30280365.000,,,,,,,,,,,
OtherAccruedLiabilitiesCurrentAndNoncurrent,57694.000,52368.000,47429.000,41681.000,36555.000,33876.000,27553.000,24773.000,22686.000,18333.000,15279.000,,
OtherLiabilities,161214.000,128214.000,131216.000,46214.000,55213.000,11213.000,0.000,,,,,,
OtherPayablesToBrokerDealersAndClearingOrganizations,8645.000,6725.000,7869.000,8772.000,9655.000,10327.000,7978.000,5605.000,7236.000,5107.000,4743.000,,
PayablesToBrokerDealersAndClearingOrganizations,157346.000,142822.000,129353.000,113674.000,99694.000,92388.000,75145.000,67564.000,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,61687507.000,55976847.000,50177955.000,43176593.000,38539682.000,36381816.000,29227525.000,26016464.000,23685542.000,18871741.000,16157423.000,133598.000,0.000
