,2011-09-30,2011-12-31
AccountsPayableCurrent,913520.000,909537.000
AdditionalPaidInCapital,6934585.000,7019323.000
Assets,26810.000,25574.000
AssetsCurrent,9875.000,9302.000
CashAndCashEquivalentsAtCarryingValue,798.000,731.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,475000000.000,475000000.000
CommonStockSharesIssued,215826535.000,217393308.000
CommonStockSharesOutstanding,215826535.000,217393308.000
CommonStockValue,215827.000,217393.000
ConvertibleDebtCurrent,10000.000,0.000
ConvertibleNotesPayableCurrent,104000.000,
DeferredRevenueCurrent,5455.000,2727.000
DepositLiabilitiesAccruedInterest,,122212.000
DepositsAssetsCurrent,,1500.000
DueToRelatedPartiesCurrent,160733.000,228983.000
IntangibleAssetsNetExcludingGoodwill,10118.000,10118.000
InterestPayableCurrent,117299.000,
InventoryNet,2802.000,2780.000
Liabilities,2274128.000,2229080.000
LiabilitiesAndStockholdersEquity,26810.000,25574.000
LiabilitiesCurrent,2274128.000,2229080.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,25000000.000,25000000.000
PreferredStockSharesIssued,20000000.000,20000000.000
PreferredStockSharesOutstanding,20000000.000,20000000.000
PreferredStockValue,20000.000,20000.000
PrepaidExpenseCurrent,6275.000,4291.000
PropertyPlantAndEquipmentNet,6817.000,6154.000
RetainedEarningsAccumulatedDeficit,-9342730.000,-9460222.000
StockholdersEquity,-2247318.000,-2203506.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2247318.000,-2203506.000
