,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,-2900000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,2500000.000,5200000.000,4400000.000,1500000.000
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,1800000.000,,2900000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,6700000.000,1100000.000,1100000.000,200000.000,0.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,15000000.000,13900000.000,16800000.000,16400000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,2700000.000,9200000.000,5900000.000,1800000.000,1300000.000,
AdvertisingExpense,,3400000.000,4000000.000,3600000.000,3800000.000,200000.000
AllocatedShareBasedCompensationExpense,,6100000.000,9300000.000,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,4000000.000,6000000.000,,,
AmortizationOfFinancingCosts,5400000.000,4700000.000,6500000.000,4600000.000,4800000.000,4400000.000
AmortizationOfIntangibleAssets,,4200000.000,4300000.000,,,
AmountOfIneffectivenessOnNetInvestmentHedges,,800000.000,2500000.000,6300000.000,21500000.000,3100000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,1226038.000,1867368.000,2269246.000,2573221.000
AssetImpairmentCharges,,900000.000,600000.000,100000.000,2200000.000,0.000
AssetRetirementObligationAccretionExpense,600000.000,800000.000,600000.000,600000.000,500000.000,300000.000
AssetRetirementObligationLiabilitiesIncurred,,0.000,200000.000,200000.000,100000.000,
AssetRetirementObligationLiabilitiesSettled,,-400000.000,600000.000,100000.000,100000.000,400000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,176800000.000,375800000.000,-201700000.000,44100000.000,-141900000.000,387000000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,-3600000.000,9000000.000,-23500000.000,-38900000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,-17500000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,288900000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,13300000.000
CommonStockDividendsPerShareCashPaid,,0.500,0.950,1.000,0.600,0.600
CommonStockDividendsPerShareDeclared,0.330,0.600,0.950,1.000,0.600,0.600
ComprehensiveIncomeNetOfTax,,271400000.000,113300000.000,190000000.000,-13300000.000,-129200000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,164900000.000,,,,,
ConcentrationRiskPercentage1,,0.242,,,,
CostOfGoodsSold,6429900000.000,7704400000.000,7872100000.000,7315200000.000,5015600000.000,3812900000.000
CostsAndExpenses,6912100000.000,8253600000.000,8469100000.000,7957800000.000,5681300000.000,4247100000.000
CurrentIncomeTaxExpenseBenefit,,135800000.000,32000000.000,64200000.000,-34800000.000,-18300000.000
DeferredFederalIncomeTaxExpenseBenefit,,15800000.000,38900000.000,37400000.000,18200000.000,-153200000.000
DeferredIncomeTaxExpenseBenefit,57700000.000,24300000.000,44800000.000,38800000.000,18700000.000,-153200000.000
DefinedContributionPlanCostRecognized,,3400000.000,3900000.000,4200000.000,5000000.000,3800000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.060,0.060,0.060,0.060,0.060
Depreciation,,78300000.000,85500000.000,,,
DepreciationAndAmortization,,,,111500000.000,134000000.000,116400000.000
DepreciationDepletionAndAmortization,74100000.000,82500000.000,89800000.000,,,
DepreciationNonproduction,,,,110200000.000,132700000.000,115100000.000
DerivativeGainLossOnDerivativeNet,,,600000.000,102300000.000,,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,6300000.000,21600000.000,3100000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,2800000.000,,,,
DerivativeInstrumentsGainReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,,,3500000.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,144200000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,1.390
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,1.390
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,57900000.000
DividendsCommonStockCash,-19500000.000,-35500000.000,57300000.000,59200000.000,37100000.000,37500000.000
EarningsPerShareBasic,2.800,4.650,1.990,3.380,0.320,-2.490
EarningsPerShareDiluted,2.780,4.570,1.960,3.350,0.320,-2.490
EffectOfLIFOInventoryLiquidationOnIncome,,-1100000.000,-300000.000,,,
