,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,,,,,6087.000,,,,5921.000
CapitalExpendituresIncurredButNotYetPaid,,,582777.000,,,,239914.000,,,,163805.000,,,,160218.000,,,,66586.000,,,,87482.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1433653.000,,,,-5650247.000,,,,-12258690.000,,,,-4173915.000,,,,-4423061.000,,,,-6371377.000
ConcentrationRiskPercentage1,,,,,,,,,,,0.570,0.580,,,,,,,,,,,
CostOfRealEstateRevenue,263.000,288446.000,393108.000,5415.000,381956.000,,,,,,,,,,,,,,,,,,
CostsAndExpenses,7390592.000,5770718.000,15008809.000,14487221.000,15710799.000,19407958.000,19573488.000,20336257.000,20978179.000,20059229.000,21241688.000,24477576.000,20601228.000,30659853.000,31982639.000,30512774.000,23863217.000,25437457.000,28802129.000,25941650.000,26928747.000,27344167.000,26409542.000
DeferredIncomeTaxExpenseBenefit,,,,,,,543738.000,,,,,,,,,,,,,,,,
Depreciation,,,786257.000,,,,1144569.000,,,,1498904.000,,,,1613845.000,,,,1537974.000,,,,1748892.000
DepreciationAndAmortization,790897.000,608483.000,786257.000,833185.000,953604.000,997076.000,1144569.000,1267303.000,1281946.000,1273493.000,1498904.000,1521395.000,1495141.000,1549196.000,1613845.000,1658424.000,1677097.000,1609875.000,1537974.000,1543869.000,1590233.000,1640088.000,1748892.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,992.000,,,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,-1200000.000,0.000,,,-1070825.000,0.000,,,-355892.000,-138313.000,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,0.000,0.000,,,,,,-451560.000,0.000,,,-405478.000,0.000,,,-154855.000,-39395.000,,-23884.000,-42193.000,0.000,,0.000
EarningsPerShareBasicAndDiluted,0.000,-0.030,0.100,0.100,0.100,0.170,,-0.030,0.050,,0.010,-0.010,0.050,-0.060,,0.050,0.070,,0.170,0.150,0.090,0.100,0.100
EffectiveIncomeTaxRateContinuingOperations,,,,0.383,0.324,,0.368,0.564,0.427,-0.937,0.371,0.384,0.380,-0.295,-0.466,0.459,0.394,0.025,0.369,0.367,0.360,-0.723,0.366
