,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,50685000.000,46749000.000,39471000.000,50332000.000,49810000.000,48880000.000,41873000.000,57396000.000,59391000.000,38518000.000,39441000.000,42872000.000,44501000.000,48705000.000,38982000.000,83055000.000,82307000.000,80419000.000,80890000.000,92505000.000,116998000.000,110694000.000,104033000.000
AccountsReceivableNetCurrent,,97867000.000,82195000.000,79383000.000,100688000.000,96568000.000,84034000.000,84333000.000,101784000.000,109532000.000,92163000.000,97443000.000,112109000.000,124149000.000,114902000.000,114266000.000,163662000.000,196147000.000,171256000.000,158047000.000,186171000.000,207720000.000,207292000.000,199826000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,4632000.000,3941000.000,3828000.000,6169000.000,5485000.000,4524000.000,4974000.000,6775000.000,5235000.000,4732000.000,5572000.000,7055000.000,9058000.000,5469000.000,5770000.000,11549000.000,11829000.000,9138000.000
AccruedInsuranceCurrent,,,,,,,5745000.000,8507000.000,10123000.000,9837000.000,9713000.000,9938000.000,,,10512000.000,,,,15341000.000,,,,,
AccruedInsuranceCurrentAndNoncurrent,,,,,,,,,,,,,10407000.000,11185000.000,,10919000.000,11623000.000,12775000.000,,13900000.000,14386000.000,15397000.000,15206000.000,16147000.000
AccruedLiabilitiesCurrent,,35316000.000,31233000.000,34226000.000,40402000.000,34729000.000,36430000.000,35324000.000,39415000.000,48784000.000,42950000.000,44174000.000,45657000.000,58933000.000,50391000.000,50331000.000,56853000.000,68071000.000,79996000.000,73508000.000,76772000.000,92767000.000,85243000.000,86798000.000
AccruedProfessionalFeesCurrent,,,,,,,,999000.000,,,,,,,,,,,,,,,,
AccruedRentCurrent,,,,,,,1904000.000,1920000.000,2416000.000,2187000.000,2157000.000,2156000.000,,,2126000.000,,,,1838000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,34892000.000,38273000.000,42260000.000,46436000.000,50759000.000,54694000.000,57530000.000,61996000.000,67185000.000,72962000.000,79859000.000,87200000.000,94738000.000,102479000.000,110332000.000,119500000.000,128677000.000,137629000.000,146690000.000
AdditionalPaidInCapitalCommonStock,,133256000.000,133939000.000,134619000.000,135404000.000,136210000.000,136451000.000,137209000.000,140155000.000,151968000.000,152695000.000,153479000.000,154591000.000,155733000.000,156745000.000,157609000.000,174558000.000,183547000.000,201015000.000,211129000.000,220203000.000,247839000.000,249832000.000,261521000.000
