,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,3742000.000,9813000.000,6063000.000,10945000.000,4846000.000,3832000.000,11982000.000,5860000.000,4307000.000,6260000.000,7992000.000,5175000.000,3261000.000
AccountsReceivableNetCurrent,9345000.000,9913000.000,15758000.000,14396000.000,10674000.000,12131000.000,9323000.000,13157000.000,10955000.000,12919000.000,9481000.000,9206000.000,8787000.000
AccruedLiabilitiesCurrent,19826000.000,19991000.000,29563000.000,31183000.000,20187000.000,23903000.000,39674000.000,35280000.000,19274000.000,46427000.000,59034000.000,44319000.000,41005000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,15230000.000,,,,17927000.000,,,,27831000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1000.000,28000.000,-1000.000,-13000.000,31000.000,14000.000,-89000.000,-172000.000,-104000.000,-183000.000,-148000.000,-176000.000,-77000.000
AdditionalPaidInCapitalCommonStock,482718000.000,494364000.000,506208000.000,516845000.000,533739000.000,543789000.000,552773000.000,560242000.000,565179000.000,575601000.000,584999000.000,593351000.000,591774000.000
AllowanceForDoubtfulAccountsReceivableCurrent,276000.000,516000.000,835000.000,559000.000,326000.000,261000.000,271000.000,378000.000,359000.000,287000.000,390000.000,436000.000,190000.000
Assets,332765000.000,314522000.000,348133000.000,318127000.000,309728000.000,287564000.000,322057000.000,291356000.000,274716000.000,292888000.000,316208000.000,290652000.000,280976000.000
AssetsCurrent,108406000.000,74552000.000,111049000.000,110814000.000,102166000.000,99156000.000,151249000.000,132835000.000,124130000.000,108430000.000,139282000.000,111373000.000,103915000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,51045000.000,41094000.000,41109000.000,41141000.000,36159000.000,36179000.000,26255000.000,1300000.000,1300000.000,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,104906000.000,56040000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,55589000.000,30424000.000,31220000.000,33813000.000,33810000.000,30410000.000,23113000.000,25265000.000,22095000.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,55596000.000,30430000.000,31225000.000,33799000.000,33816000.000,30409000.000,23115000.000,25252000.000,22101000.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,12605000.000,6334000.000,5696000.000,5828000.000,7299000.000,5995000.000,10108000.000,6672000.000,1284000.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,12605000.000,6334000.000,5696000.000,5828000.000,7299000.000,5995000.000,10108000.000,6672000.000,1284000.000,,,,
AvailableForSaleSecuritiesDebtSecurities,104872000.000,56059000.000,51045000.000,41078000.000,41115000.000,41130000.000,36158000.000,36153000.000,26263000.000,1300000.000,,,
CashAndCashEquivalentsAtCarryingValue,39440000.000,30783000.000,53186000.000,56117000.000,50028000.000,35087000.000,80941000.000,67029000.000,41504000.000,49679000.000,90213000.000,77329000.000,70294000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,12.000,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,996000.000,,,,200000.000,,,,200000.000,
ClassOfWarrantOrRightOutstanding,,,,,,,,200000.000,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,38380000.000,,,,38947073.000,,,,40561057.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,82686142.000,83644883.000,83738790.000,84008043.000,85849349.000,87560103.000,87762853.000,88099983.000,89962865.000,90893175.000,91113230.000,91708839.000,94244990.000
CommonStockSharesOutstanding,82686142.000,83644883.000,83738790.000,84008043.000,85849349.000,87560103.000,87762853.000,88099983.000,89962865.000,90893175.000,91113230.000,91708839.000,94244990.000
CommonStockValue,83000.000,84000.000,84000.000,84000.000,86000.000,88000.000,88000.000,88000.000,90000.000,91000.000,91000.000,92000.000,94000.000
CustomerRefundLiabilityCurrent,,,,6174000.000,,,,4538000.000,,,,487000.000,
DeferredIncomeTaxLiabilities,,,,321000.000,,,,862000.000,,,,1413000.000,
DeferredRentCreditNoncurrent,,,,1233000.000,,,,,,,,,
DeferredRevenueCurrent,52116000.000,24175000.000,72462000.000,24591000.000,44969000.000,19752000.000,46081000.000,14971000.000,26769000.000,14458000.000,30004000.000,14836000.000,18106000.000
DeferredTaxAssetsDeferredIncome,,,,4589000.000,,,,1488000.000,,,,1085000.000,
DeferredTaxAssetsGross,,,,79149000.000,,,,98368000.000,,,,110301000.000,
DeferredTaxAssetsLiabilitiesNet,,,,-265000.000,,,,,,,,,
DeferredTaxAssetsNet,,,,56000.000,,,,159000.000,,,,256000.000,
DeferredTaxAssetsNetCurrent,39000.000,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,36847000.000,,,,58664000.000,,,,73708000.000,
DeferredTaxAssetsOther,,,,2277000.000,,,,1612000.000,,,,1407000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,18391000.000,,,,21676000.000,,,,23864000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,6291000.000,,,,7351000.000,,,,5069000.000,
DeferredTaxAssetsValuationAllowance,,,,79093000.000,,,,98209000.000,,,,110045000.000,
DeferredTaxLiabilities,,,,,,,,703000.000,,,,1157000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,321000.000,,,,862000.000,,,,1413000.000,
DeferredTaxLiabilitiesNoncurrent,,,,2088000.000,,,,,,,,,
DerivativeLiabilitiesNoncurrent,,,,0.000,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,35000000.000,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,31700000.000,27200000.000,22700000.000,19900000.000,16600000.000,13600000.000,9900000.000,7000000.000,5100000.000,2900000.000,1600000.000,1000000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,13020000.000,5253000.000,6945000.000,8619000.000,8365000.000,9801000.000,10919000.000,11565000.000,12193000.000,13379000.000,14781000.000,16170000.000,17573000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,372000.000,373000.000,,,,,,,1689000.000,1689000.000,874000.000,874000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,4761000.000,,,,2238000.000,,,,5350000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,1656000.000,3127000.000,1434000.000,,3202000.000,1765000.000,647000.000,,1610000.000,2778000.000,1376000.000,,3947000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,1204000.000,1204000.000,308000.000,307000.000,307000.000,307000.000,0.000,0.000,2153000.000,2153000.000,815000.000,815000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,27000.000,1586000.000,1586000.000,1018000.000,1018000.000,1018000.000,1018000.000,308000.000,308000.000,3433000.000,3433000.000,2153000.000,2153000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,221000.000,2078000.000,2078000.000,1701000.000,1701000.000,1701000.000,1701000.000,1018000.000,1018000.000,4255000.000,4255000.000,3510000.000,3510000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,1246000.000,4297000.000,4297000.000,2238000.000,2238000.000,2238000.000,2238000.000,1701000.000,1701000.000,5153000.000,5153000.000,4446000.000,4446000.000
FiniteLivedIntangibleAssetsGross,16170000.000,17917000.000,17917000.000,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,3150000.000,12664000.000,10972000.000,10026000.000,8466000.000,7029000.000,5911000.000,5265000.000,4637000.000,19461000.000,18059000.000,17148000.000,15745000.000
Goodwill,49605000.000,86685000.000,86685000.000,91301000.000,91301000.000,91301000.000,91301000.000,91301000.000,91301000.000,114980000.000,114980000.000,116239000.000,116239000.000
IndefiniteLivedTradeNames,,,,3600000.000,3600000.000,3600000.000,3600000.000,3600000.000,3600000.000,3600000.000,3600000.000,3600000.000,3600000.000
IntangibleAssetsGrossExcludingGoodwill,,,,23797000.000,20431000.000,20430000.000,20430000.000,20430000.000,20430000.000,36440000.000,36440000.000,36918000.000,36918000.000
IntangibleAssetsNetExcludingGoodwill,,,,13626000.000,12066000.000,10629000.000,9511000.000,8865000.000,8237000.000,23061000.000,21659000.000,20748000.000,19345000.000
Liabilities,80837000.000,59166000.000,113403000.000,71084000.000,74287000.000,52219000.000,101998000.000,60281000.000,54319000.000,71155000.000,101105000.000,68713000.000,66914000.000
LiabilitiesAndStockholdersEquity,332765000.000,314522000.000,348133000.000,318127000.000,309728000.000,287564000.000,322057000.000,291356000.000,274716000.000,292888000.000,316208000.000,290652000.000,280976000.000
LiabilitiesCurrent,75684000.000,53979000.000,108088000.000,66719000.000,70002000.000,47487000.000,97737000.000,56111000.000,50350000.000,67145000.000,97030000.000,64330000.000,62372000.000
LiabilitiesNoncurrent,5153000.000,5187000.000,5315000.000,4365000.000,4285000.000,4732000.000,4261000.000,4170000.000,3969000.000,4010000.000,4075000.000,4383000.000,4542000.000
LongTermInvestments,36671000.000,19295000.000,14124000.000,1451000.000,0.000,4727000.000,2935000.000,4229000.000,2878000.000,0.000,0.000,0.000,
OperatingLeasesFutureMinimumPaymentsDue,,,,12860000.000,,,,8683000.000,,,,6231000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,4157000.000,,,,4047000.000,,,,2001000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,880000.000,,,,526000.000,,,,317000.000,
