,2011-09-30,2012-03-31,2012-09-30,2013-06-30,2013-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,-21058.000,,,
CostOfGoodsSold,22224.000,18795.000,13905.000,17958.000,14364.000
Depreciation,,609.000,,,
DepreciationAndAmortization,609.000,609.000,608.000,20142.000,0.000
EarningsPerShareBasicAndDiluted,0.000,7581736.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,17590.000,18965.000,13627.000,0.000,9978.000
GrossProfit,11415.000,2035.000,3525.000,2388.000,5347.000
IncreaseDecreaseInAccountsPayableRelatedParties,,1514.000,,,
IncreaseDecreaseInAccountsPayableTrade,,-828.000,,,
IncreaseDecreaseInAccountsReceivable,,3949.000,,,
IncreaseDecreaseInInventories,,0.000,,,
IncreaseDecreaseInOtherCurrentAssets,,-6323.000,,,
InterestIncomeExpenseNet,-95.000,75.000,53.000,17.000,13.000
NetCashProvidedByUsedInOperatingActivities,,-21058.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-21058.000,,,
NetIncomeLoss,-20820.000,-19979.000,-11148.000,-21596.000,-7359.000
OperatingExpenses,32330.000,22089.000,14726.000,24001.000,12719.000
OperatingIncomeLoss,-20915.000,-20054.000,-11201.000,-21613.000,-7359.000
OtherIncome,-95.000,75.000,53.000,17.000,13.000
Revenues,33639.000,20830.000,17430.000,20346.000,19711.000
SalesRevenueNet,33734.000,20755.000,17377.000,20329.000,19698.000
SellingExpense,14131.000,2025.000,491.000,3859.000,2741.000
WeightedAverageNumberOfSharesIssuedBasic,,0.000,7581736.000,7584736.000,7581736.000
