,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,1725000.000,2283000.000,3464000.000,3132000.000,3201000.000,3273000.000,3421000.000,3452000.000,3375000.000,3319000.000,3234000.000,3762000.000,3364000.000,1486000.000,1766000.000,601000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-160000.000,-317000.000,-384000.000,-360000.000,-336000.000,-182000.000,-216000.000,-189000.000,-179000.000,-193000.000,-137000.000,-140000.000,-158000.000,-138000.000,
AdditionalPaidInCapital,-1646000.000,-2190000.000,-508000.000,2901000.000,2616000.000,3788000.000,5855000.000,9936000.000,11495000.000,13616000.000,14405000.000,15536000.000,15833000.000,22229000.000,22760000.000,22492000.000,
Assets,6000.000,85000.000,23710000.000,26751000.000,26234000.000,27114000.000,28696000.000,28092000.000,29243000.000,30942000.000,31238000.000,32506000.000,31960000.000,36398000.000,36776000.000,34410000.000,
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,,,,,,,,,,,,,,39000.000,,,
BelowMarketLeaseAmortizationIncomeYearFive,,,,,,,,,,,,,,39000.000,,,
BelowMarketLeaseAmortizationIncomeYearFour,,,,,,,,,,,,,,39000.000,,,
BelowMarketLeaseAmortizationIncomeYearThree,,,,,,,,,,,,,,39000.000,,,
BelowMarketLeaseAmortizationIncomeYearTwo,,,,,,,,,,,,,,39000.000,,,
BelowMarketLeaseNet,,,,,,,,,,,,,,374000.000,364000.000,354000.000,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,27434000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationTangibleAssets,,,,,,27434000.000,,,,,,,,,,,
Cash,,0.000,13000.000,1281000.000,1183000.000,196000.000,1101000.000,948000.000,831000.000,178000.000,984000.000,808000.000,861000.000,825000.000,1174000.000,3379000.000,3823000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,
