,2011-09-30,2012-09-30,2013-09-30,2014-09-30,2015-09-30,2016-09-30
AdjustmentForAmortization,,,,441978.000,,
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,500000.000,100000.000,
AdjustmentsToAdditionalPaidInCapitalOther,17885.000,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,173073.000,167985.000,712538.000,256146.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,38231.000,,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,1853473.000,
AdvertisingExpense,,,,,177249.000,1247383.000
AllocatedShareBasedCompensationExpense,,,173073.000,,,
AmortizationOfIntangibleAssets,,140667.000,,,575532.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,237242.000,1308342.000,4333947.000,4718716.000,
AssetImpairmentCharges,367588.000,0.000,,315306.000,0.000,0.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,-0.370,-0.700,
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,-4581470.000,-4505060.000,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,-4824945.000,-10997970.000,
BusinessAcquisitionsProFormaRevenue,,,,16765798.000,81322724.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,-316000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-2982904.000,1061315.000,-544327.000,7353224.000,-5386864.000,-1956923.000
ContractsRevenue,,,,0.000,,
ConversionOfStockAmountConverted1,,,1251000.000,0.000,635756.000,0.000
CostOfRevenue,,,,,22115472.000,58979377.000
CostOfServices,3606143.000,715457.000,916331.000,5226637.000,,
CurrentFederalTaxExpenseBenefit,,,,,320000.000,0.000
CurrentIncomeTaxExpenseBenefit,,,,,376000.000,31361.000
CurrentStateAndLocalTaxExpenseBenefit,,,,,56000.000,31361.000
