,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,,,,24200000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,200000.000,,,,300000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,8400000.000,,,,104400000.000,,,,33500000.000,,,,-47500000.000
AmortizationOfDebtDiscountPremium,,,11900000.000,,,,,,,,,,,,
AssetImpairmentCharges,,,,,,,,1400000.000,500000.000,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,15600000.000,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,1090600000.000,,,,,,,,,,,
CapitalLeaseObligationsIncurred,,,,,,,1100000.000,,,,500000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-19400000.000,,,,10800000.000,,,,7300000.000,,,,-8600000.000
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,,13300000.000,,,,4600000.000,,,,-9100000.000
ComprehensiveIncomeNetOfTax,,,32800000.000,9500000.000,6000000.000,-42100000.000,-8800000.000,20400000.000,-4500000.000,-23200000.000,21900000.000,6000000.000,6800000.000,-16800000.000,15800000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,-100000.000,-600000.000,-100000.000,,-300000.000,-300000.000,-200000.000,-1000000.000,,-100000.000,100000.000,,500000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,32700000.000,8900000.000,5900000.000,-42100000.000,-9100000.000,20100000.000,-4700000.000,-24200000.000,21900000.000,5900000.000,6900000.000,-16500000.000,16300000.000
CostOfGoodsSold,1125100000.000,1045100000.000,930800000.000,906600000.000,777100000.000,798400000.000,718000000.000,674600000.000,639700000.000,567200000.000,555000000.000,576800000.000,589700000.000,567600000.000,653900000.000
DeferredIncomeTaxExpenseBenefit,,,-300000.000,,,,-1000000.000,,,,8400000.000,,,,6600000.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,,,32000000.000,,,,20000000.000,,,,19000000.000
DepreciationAndAmortization,,,,,,,,,,,10900000.000,,,,10700000.000
DepreciationDepletionAndAmortization,,,10900000.000,,,,11100000.000,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,-100000.000
EarningsPerShareBasic,,,,,,,,,0.210,,0.420,0.170,0.230,-0.270,0.400
EarningsPerShareBasicAndDiluted,,,,,0.130,-1.260,-0.080,0.490,0.210,-0.640,0.420,,0.230,,0.400
EarningsPerShareDiluted,,,,,,,,,0.210,,0.420,0.170,0.230,-0.280,0.400
EffectOfExchangeRateOnCashAndCashEquivalents,,,1400000.000,,,,-2500000.000,,,,2700000.000,,,,500000.000
FinitelivedIntangibleAssetsAcquired1,,,,,,,,,,,,,,,11500000.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,1300000.000,,,,,,,,,
