,2016-09-30
CashPeriodIncreaseDecrease,669.000
EarningsPerShareBasicAndDiluted,-0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340
GeneralAndAdministrativeExpense,-2478.000
IncreaseDecreaseInAccountsPayable,322.000
IncreaseDecreaseInIncomeTaxesReceivable,-5016.000
NetCashProvidedByUsedInFinancingActivities,15100.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,15100.000
NetCashProvidedByUsedInInvestingActivities,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000
NetCashProvidedByUsedInOperatingActivities,-14431.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-14431.000
NetIncomeLoss,-14753.000
OperatingExpenses,-14753.000
ProceedsFromIssuanceOfCommonStock,10000.000
ProceedsFromRelatedPartyDebt,5100.000
ProfessionalFees,-12275.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,5016.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10000000.000
