,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-12-31,2015-03-31,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,9919.000,12919.000,17919.000,14529.000,44437.000,64709.000,55432.000,46897.000,45307.000,57115.000,51452.000,47686.000,27307.000,28210.000,11252.000
AccountsReceivableGrossCurrent,,,,,1298.000,2894.000,3349.000,,,,,,,,
AccountsReceivableNet,,,,,,,,,2553.000,2645.000,,,,,
AccountsReceivableNetCurrent,,,,,,,,2650.000,,,2432.000,2228.000,2039.000,2176.000,2169.000
AccruedLiabilitiesCurrent,12742.000,17798.000,19922.000,22046.000,26823.000,27008.000,28424.000,13350.000,17587.000,15726.000,20896.000,21580.000,34772.000,39491.000,49256.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,3260.000,12398.000,6403.000,16603.000,17051.000,16354.000,43969.000,73079.000,52793.000,49570.000,49814.000
AdditionalPaidInCapital,-32143.000,349327.000,349327.000,349327.000,216444.000,216444.000,216444.000,216444.000,216444.000,216444.000,216444.000,216444.000,,,
Assets,61710.000,464546.000,459333.000,454493.000,329791.000,209019.000,137783.000,111716.000,87968.000,75413.000,8510.000,,21061.000,,26005.000
AssetsCurrent,11710.000,414546.000,409333.000,404493.000,274873.000,154265.000,82930.000,59365.000,37968.000,25413.000,8510.000,12849.000,,13231.000,
Cash,,,,,,151371.000,79581.000,56715.000,35415.000,,6078.000,10621.000,19022.000,11055.000,15336.000
CashAndCashEquivalentsAtCarryingValue,11710.000,409546.000,308614.000,302513.000,273575.000,151371.000,79581.000,,35415.000,22768.000,6078.000,10621.000,19022.000,11055.000,15336.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,0.000,,-1038.000,-1038.000,-1038.000,-1038.000,-1038.000,-1038.000,,,,,
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,77142852.000,119528352.000,119528352.000,119528352.000,194528352.000,194528352.000,194528352.000,194528352.000,194528352.000,194528352.000,194528352.000,194528352.000,173345352.000,173345352.000,173345352.000
CommonStockSharesOutstanding,77142852.000,119528352.000,119528352.000,119528352.000,74999250.000,194528352.000,194528352.000,74999250.000,194528352.000,194528352.000,194528352.000,194528352.000,173345352.000,173345352.000,173345352.000
CommonStockSharesSubscriptions,,,,,,,,,,,,-1038.000,1038.000,1038.000,1038.000
CommonStockValue,77143.000,119528.000,119528.000,119528.000,194528.000,194528.000,194528.000,194528.000,194528.000,194528.000,194528.000,194528.000,173345.000,173345.000,173345.000
DebtInstrumentInterestRateStatedPercentage,,0.020,,,,,,,,,,,,,
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,,0.000,,
DeferredTaxAssetsGross,,34014.000,,,,,,,,,,,,,
DeferredTaxAssetsNet,,0.000,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,235661.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-61467.000,-100042.000,-112379.000,-115953.000,-278380.000,-426853.000,-485416.000,-496258.000,-520971.000,-544725.000,,,,,
DueFromRelatedParties,,,,,,,,,,,,,109916.000,,
DueFromRelatedPartiesCurrent,,,,,,,,,,,,85016.000,,,
DueToAffiliateCurrent,,,516.000,,,,,,,,,,,,
DueToRelatedPartiesCurrent,516.000,516.000,516.000,516.000,65016.000,65016.000,65016.000,65016.000,,65016.000,65016.000,,,109916.000,109916.000
DueToRelatedPartiesNoncurrent,,64500.000,,,,,,,65016.000,,,,,,
InterestReceivableCurrent,,,719.000,1980.000,,,,,,,,,,,
Liabilities,78177.000,95733.000,102857.000,101591.000,194977.000,213540.000,206862.000,,181954.000,193850.000,188866.000,201453.000,514612.000,525459.000,553877.000
LiabilitiesAndStockholdersEquity,61710.000,464546.000,459333.000,454493.000,329791.000,209019.000,137783.000,111716.000,87968.000,75413.000,8510.000,12849.000,21061.000,13231.000,26005.000
LiabilitiesCurrent,78177.000,31233.000,,,136276.000,204032.000,197156.000,181437.000,,,,,226282.000,468741.000,494731.000
LoansPayableCurrent,,,,64500.000,,47299.000,48284.000,,,55993.000,,,54287.000,57183.000,90366.000
LoansReceivableCommercialAcquisition,,,,,100000.000,,,,,,,,,,
LoansReceivableNet,,,100000.000,100000.000,,,,100000.000,,,,,,,
LongTermLoansPayable,,,,,58701.000,,9706.000,56174.000,,,,,,,
LongTermNotesPayable,,,,,,,,,,,,,,56718.000,59146.000
NotesAndLoansPayable,,,,,0.000,9508.000,,,54044.000,,,47171.000,,,
NotesAndLoansPayableCurrent,,,,,,,,0.000,,,51502.000,,,,
NotesPayable,,,,,,,,,,,,,288330.000,233941.000,233941.000
OilAndGasPropertyFullCostMethodNet,,,,,,50000.000,50000.000,50000.000,50000.000,50000.000,,,,,
OperatingLossCarryforwards,,100042.000,,,,,,627723.000,,,,,235661.000,,
OtherRestrictedAssets,,,,,,,,,0.000,0.000,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,200000000.000,200000000.000,100000000.000,100000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,,,,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000
PrepaidExpenseCurrentAndNoncurrent,,,,,,,,,,,,,,,8500.000
ReceivableFromOfficersAndDirectorsForIssuanceOfCapitalStock,,,,,,,,,,,-1038.000,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,4918.000,4754.000,4853.000,2351.000,,,,,,,
RetainedEarningsAccumulatedDeficit,,,112379.000,,,,485416.000,,,,-634259.000,-671617.000,-718651.000,-734105.000,-749993.000
SharesOutstanding,,,,,,-4521.000,-69079.000,-69721.000,,,-180356.000,,,,
StockholdersEquity,-16467.000,368813.000,356476.000,352902.000,134814.000,-4521.000,-69079.000,-69721.000,-93986.000,-118437.000,-180356.000,-188604.000,-493551.000,-512228.000,-527872.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-16467.000,368813.000,356476.000,352902.000,134814.000,-4521.000,-69079.000,,-93986.000,-118437.000,-180356.000,-188604.000,-493551.000,-512228.000,-527872.000
StockholdersEquityNoteSubscriptionsReceivable,0.000,5000.000,,0.000,,,,,,,,,,,
UnprovedOilAndGasPropertySuccessfulEffortMethod,50000.000,50000.000,50000.000,,,,,,,,,,,,
ValuationAllowanceAmount,,-34014.000,,,,,,,,,,,,,
