,2013-03-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,11805753.000
ComprehensiveIncomeNetOfTax,-6253233.000
DepreciationDepletionAndAmortization,3417.000
EarningsPerShareBasicAndDiluted,-3.080
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,-4394500.000
GeneralAndAdministrativeExpense,1325412.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-617318.000
IncreaseDecreaseInOtherNoncurrentAssets,1407712.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,286513.000
InterestIncomeExpenseNet,-4573911.000
InvestmentIncomeNetAmortizationOfDiscountAndPremium,-2959.000
NetCashProvidedByUsedInContinuingOperations,11916100.000
NetCashProvidedByUsedInFinancingActivities,17298074.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,17298074.000
NetCashProvidedByUsedInInvestingActivities,-1432749.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1432749.000
NetCashProvidedByUsedInOperatingActivities,-3949225.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3949225.000
NetIncomeLoss,-6253233.000
NetIncomeLossAvailableToCommonStockholdersBasic,-7347557.000
OperatingExpenses,1682108.000
OperatingIncomeLoss,-1682108.000
OtherNonoperatingIncome,2786.000
PaymentsToAcquirePropertyPlantAndEquipment,1432749.000
PreferredStockDividendsIncomeStatementImpact,1094324.000
ProceedsFromNotesPayable,17298074.000
ResearchAndDevelopmentExpense,356696.000
ShareBasedCompensation,214675.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,2383444.000
WeightedAverageNumberOfSharesIssuedBasic,3010101.000
WeightedAverageNumberOfSharesRestrictedStock,626657.000
