,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-283000.000,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,9000.000,5000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,,,-1822000.000,-372000.000
AmortizationOfDeferredLoanOriginationFeesNet,,,-34000.000,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,,149000.000,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,91000.000,-233000.000,519000.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,,58000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-2000.000,,
ComprehensiveIncomeNetOfTax,,,283000.000,54000.000,419000.000
DeferredIncomeTaxExpenseBenefit,,,116000.000,,
DepreciationAmortizationAndAccretionNet,,,141000.000,,
EarningsPerShareBasic,-0.610,-0.080,,,
EarningsPerShareBasicAndDiluted,,,0.030,0.040,0.000
EarningsPerShareDiluted,-0.610,-0.080,,,
FederalDepositInsuranceCorporationPremiumExpense,158000.000,79000.000,109000.000,105000.000,81000.000
FeesAndCommissionsDepositorAccounts,94000.000,90000.000,87000.000,96000.000,96000.000
ForeclosedRealEstateExpense,450000.000,248000.000,98000.000,61000.000,53000.000
GainLossOnSaleOfSecuritiesNet,,,38000.000,160000.000,98000.000
GainLossOnSalesOfLoansNet,399000.000,511000.000,582000.000,774000.000,818000.000
GainsLossesOnSalesOfOtherRealEstate,,,33000.000,,
ImpairedFinancingReceivableAverageRecordedInvestment,,,,12608000.000,11177000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,54000.000,59000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,,,54000.000,59000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2417000.000,-176000.000,310000.000,301000.000,134000.000
