,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,114386.000,144982.000,93238.000,144496.000,208769.000,151743.000,161154.000,105019.000,110982.000,88501.000,88500.000,65188.000,98381.000,98381.000,123495.000,127839.000,131437.000,128949.000,160824.000,158918.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,8875.000,2425.000,6625.000,9750.000,16500.000,
AccruedLiabilities,,,,,,,,,29.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,1654.000,1654.000,5971.000,6573.000,6573.000,6545.000,6545.000,6545.000,6545.000
AccruedPayrollTaxesCurrent,6838.000,9175.000,8888.000,6936.000,3530.000,3280.000,1432.000,,,,3565.000,3565.000,3565.000,3565.000,3565.000,3565.000,3592.000,3592.000,3592.000,3592.000
AccruedProfessionalFeesCurrent,,,,90000.000,90000.000,90000.000,90000.000,,,,,,,,,,,,,
AccumulatedCapitalizedInterestCosts,,,,,,,,,,-47707189.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,11356.000,12068.000,12780.000,13492.000,14204.000,,,,17052.000,17764.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,5516300.000,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,4207835.000,5421779.000,6366534.000,8676656.000,9451380.000,9616620.000,16653238.000,17515613.000,19731613.000,47695774.000,47792065.000,47712065.000,47756300.000,50589946.000,50744846.000,51242196.000,52478532.000,52478532.000,52478532.000,52515882.000
Assets,438580.000,360748.000,290046.000,279562.000,223425.000,179933.000,149539.000,119054.000,102588.000,83628.000,15651.000,14314.000,12977.000,12265.000,9962.000,9250.000,8538.000,5825.000,5113.000,4401.000
AssetsCurrent,270574.000,206938.000,152822.000,155174.000,119475.000,91974.000,78187.000,64005.000,64005.000,64005.000,3592.000,3592.000,3592.000,3592.000,2001.000,2001.000,2001.000,,,
AssetsNoncurrent,,,,,,,,,38583.000,19623.000,10809.000,10097.000,9385.000,8673.000,7961.000,7249.000,6537.000,5825.000,,
BankOverdrafts,,,4490.000,12333.000,9695.000,10475.000,14102.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments,,,,59604.000,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,,181008.000,181008.000,181008.000,181008.000,181008.000,,,,,
CapitalizedCostsSupportEquipmentAndFacilities,,,,,,,,,,,,,22165.000,22165.000,22165.000,,,,22165.000,22165.000
Cash,174155.000,7667.000,249.000,,,,,1815.000,1815.000,1815.000,1815.000,1815.000,1815.000,1815.000,2001.000,2001.000,2001.000,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,1815.000,1815.000,1815.000,1815.000,2001.000,2001.000,2001.000,,,
CommonStockNoParValue,,,,,,,0.001,,0.001,0.001,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,59467971.000,66284771.000,73279842.000,114485553.000,114485553.000,114485553.000,31610078.000,17460678.000,41460578.000,,,5467380.000,5482380.000,11161030.000,11161030.000,11911030.000,15558030.000,15558030.000,15558030.000,15708030.000
CommonStockSharesOutstanding,59467971.000,66284771.000,73279842.000,114485553.000,52425681.000,3002578.000,114485553.000,17460678.000,17460678.000,5447714.000,5467380.000,5467380.000,5482380.000,11161030.000,11161030.000,11911030.000,15558030.000,15558030.000,15558030.000,15708030.000
CommonStockValue,59468.000,66284.000,73279.000,114485.000,119723.000,3003.000,31610.000,,,5448.000,5467.000,5467.000,5482.000,11161.000,11261.000,11911.000,15558.000,15558.000,15558.000,15708.000
CommonStockValueOutstanding,,,,,,,,17460.000,,,,,,,,,,,,
CumulativeEarningsDeficit,,,,,-11447097.000,-11447097.000,-11447097.000,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,,,,10186000.000,10195000.000,575800.000
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,-3263000.000,-9208000.000,-9228000.000,-9814000.000,-9860000.000,-9941200.000,-10185000.000,10186000.000,10195000.000,575800.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,3448933.000,3448933.000,3448933.000,3448933.000,,,,,,,,,,,,,,,,
DueFromRelatedParties,,,,,,,,,,,,,42509.000,53525.000,65536.000,,,,,
DueToRelatedPartiesCurrent,126892.000,101926.000,147595.000,,,,,,,,,,,,,,,20506.000,20506.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,181008.000,181008.000,181008.000,181008.000,181008.000,,,,,
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,1250.000,625.000,,,,,,,,
FiniteLivedLicenseAgreementsGross,,,,,,,,,,,7500.000,7500.000,7500.000,7500.000,7500.000,,,,,
FurnitureAndFixturesGross,,,,,,,,,,,22165.000,22165.000,,,,,,,,
IndefiniteLivedLicenseAgreements,7500.000,7500.000,6875.000,,,,,,,,1250.000,625.000,,,,,,,,
IntangibleAssetsCurrent,143259.000,128176.000,113093.000,,,,,,,,,,,,,,,,,
InventoryGross,,,,,,,,50964.000,,,,,,,,,,,,
InventoryNet,88328.000,188574.000,135240.000,135485.000,108249.000,80749.000,66961.000,,50964.000,50964.000,,,,,,,,,,
LeaseIncentivePayableCurrent,,,,,,,,,,,,181968.000,,,,,,,,
Liabilities,,,,,2299888.000,2232587.000,1073234.000,670883.000,,,,438666.000,480214.000,569163.000,705764.000,712672.000,572488.000,575098.000,620218.000,606515.000
