,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,661000.000,761000.000,658000.000,1078000.000,1404000.000,1549000.000,1729000.000,1466000.000,851000.000,1088000.000
AccruedLiabilitiesCurrent,2182000.000,2040000.000,,,,,,,,
AccruedProfessionalFeesCurrent,956000.000,315000.000,361000.000,253000.000,233000.000,341000.000,297000.000,556000.000,240000.000,360000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,188000.000,,,,712000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-4900000.000,,,,-900000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3245000.000,-4750000.000,-4481000.000,-5922000.000,-5325000.000,-5115000.000,-5333000.000,-5264000.000,-4816000.000,-4835000.000
AdditionalPaidInCapital,8298000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,79079000.000,80275000.000,80730000.000,81214000.000,81626000.000,82030000.000,82499000.000,82951000.000,83795000.000
Assets,25483000.000,59474000.000,56672000.000,52576000.000,48643000.000,44214000.000,40324000.000,34432000.000,29010000.000,24745000.000
AssetsCurrent,24917000.000,58918000.000,55941000.000,49731000.000,45296000.000,39743000.000,34962000.000,28549000.000,23185000.000,18956000.000
AssetsNoncurrent,,,163000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,1977000.000,,,,,,
Cash,21665000.000,55467000.000,52033000.000,47660000.000,43100000.000,37200000.000,31500000.000,24600000.000,20500000.000,
CashAndCashEquivalentsAtCarryingValue,21665000.000,55467000.000,52033000.000,47660000.000,43079000.000,37162000.000,31481000.000,24550000.000,20482000.000,14521000.000
CommonStockParOrStatedValuePerShare,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
CommonStockSharesAuthorized,20000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,1232702.000,11350845.000,11406916.000,11457921.000,11558133.000,11563133.000,11565133.000,11726406.000,11752302.000,11905639.000
CommonStockSharesOutstanding,1232702.000,11350845.000,11406916.000,11457921.000,11558133.000,11563133.000,11565133.000,11726406.000,11752302.000,11905639.000
CommonStockValue,154000.000,1418000.000,1426000.000,1432000.000,1445000.000,1445000.000,1446000.000,1466000.000,1469000.000,1488000.000
ContractualObligation,1270000.000,1374000.000,1032000.000,3372000.000,3412000.000,3043000.000,1774000.000,1975000.000,1962000.000,1931000.000
ContractualObligationDueAfterFifthYear,,,,630000.000,562000.000,558000.000,503000.000,490000.000,429000.000,405000.000
ContractualObligationDueInFourthAndFifthYear,56000.000,87000.000,53000.000,270000.000,253000.000,251000.000,244000.000,247000.000,231000.000,234000.000
ContractualObligationDueInNextTwelveMonths,984000.000,1066000.000,789000.000,2067000.000,2197000.000,1826000.000,649000.000,,,
ContractualObligationDueInSecondAndThirdYear,230000.000,221000.000,190000.000,405000.000,400000.000,408000.000,378000.000,366000.000,413000.000,381000.000
ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,,,,,,,,872000.000,889000.000,911000.000
ConvertiblePreferredStockSharesIssuedUponConversion,,5937160.000,5937160.000,,,,,,,
DeferredRevenueLeasesCurrent,,,23000.000,21000.000,22000.000,23000.000,23000.000,23000.000,23000.000,58000.000
DeferredRevenueLeasesNetNoncurrent,,,61000.000,51000.000,47000.000,44000.000,37000.000,32000.000,23000.000,234000.000
DeferredTaxAssetsGross,,,2205000.000,,,,5986000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,2578000.000,,,,5184000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,218000.000,,,,,,,
DeferredTaxAssetsUnrealizedCurrencyLosses,,,-591000.000,,,,,,,
DeferredTaxAssetsValuationAllowance,,,2205000.000,,,,5986000.000,,,
EmployeeRelatedLiabilitiesCurrent,573000.000,791000.000,1027000.000,801000.000,925000.000,1284000.000,1883000.000,928000.000,1017000.000,1380000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,2400000.000,,3100000.000,4200000.000,3700000.000,3300000.000,2900000.000,4300000.000,3800000.000,3100000.000
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,0.000,0.000,
FairValueAssetsLevel2ToLevel1TransfersAmount,,,,,,,,0.000,0.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,2000.000,,,,11000.000,,,
FiniteLivedIntangibleAssetsNet,1000.000,1000.000,19000.000,15000.000,37000.000,42000.000,74000.000,81000.000,71000.000,72000.000
GrantsReceivableCurrent,,,,75000.000,111000.000,284000.000,374000.000,356000.000,510000.000,1195000.000
GrantsReceivableNoncurrent,,,,81000.000,64000.000,55000.000,,,,
IncentiveToLessee,,,26000.000,5000.000,11000.000,16000.000,26000.000,6000.000,12000.000,17000.000
IncomeTaxesReceivable,1560000.000,2494000.000,3301000.000,822000.000,,,,,,
IncomeTaxesReceivableNoncurrent,,,,81000.000,,,,,,
InterestReceivableCurrent,,,,,,,18000.000,,,
LeaseIncentivePayableCurrent,25000.000,23000.000,,,,,,,,
Liabilities,2945000.000,2890000.000,3094000.000,3938000.000,4602000.000,5296000.000,5188000.000,3833000.000,2920000.000,3830000.000
LiabilitiesAndStockholdersEquity,25483000.000,59474000.000,56672000.000,52576000.000,48643000.000,44214000.000,40324000.000,34432000.000,29010000.000,24745000.000
LiabilitiesCurrent,2868000.000,2824000.000,3033000.000,3809000.000,4439000.000,5130000.000,5047000.000,3710000.000,2825000.000,3555000.000
LiabilitiesNoncurrent,77000.000,66000.000,61000.000,129000.000,163000.000,166000.000,141000.000,123000.000,95000.000,275000.000
OperatingLeasesFutureMinimumPaymentsDue,372000.000,428000.000,352000.000,1514000.000,1405000.000,1415000.000,1318000.000,1301000.000,1349000.000,1312000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,86000.000,120000.000,109000.000,209000.000,190000.000,198000.000,193000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourAndFiveYears,56000.000,87000.000,53000.000,270000.000,253000.000,251000.000,244000.000,247000.000,231000.000,234000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoAndThreeYears,230000.000,221000.000,190000.000,405000.000,400000.000,408000.000,378000.000,366000.000,413000.000,381000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,630000.000,562000.000,558000.000,503000.000,490000.000,429000.000,405000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,198000.000,276000.000,292000.000
OtherAccruedLiabilitiesNoncurrent,,,,,,5000.000,7000.000,9000.000,11000.000,13000.000
OtherAssetsCurrent,,,,,,,398000.000,593000.000,319000.000,234000.000
OtherReceivablesNetCurrent,,,,1000.000,30000.000,120000.000,,106000.000,11000.000,249000.000
PreferredStockLiquidationPreferenceValue,67651000.000,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.125,,,,,,,,,
PreferredStockSharesAuthorized,12000000.000,,,,,,,,,
PreferredStockSharesOutstanding,5937160.000,5937160.000,5937160.000,,,,,,,
PreferredStockValue,33826000.000,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,1692000.000,957000.000,607000.000,1249000.000,1160000.000,768000.000,1280000.000,1361000.000,1438000.000,1619000.000
PrepaidExpenseAndOtherAssetsNoncurrent,,,,,,,129000.000,119000.000,108000.000,98000.000
PrepaidExpenseCurrent,,,,,,,398000.000,303000.000,718000.000,918000.000
