,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionOfDiscount,,1427000.000,3238000.000,4291000.000,5079000.000,
AmortizationOfFinancingCosts,,,400000.000,400000.000,400000.000,200000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,179000.000
AssetRetirementObligationAccretionExpense,9000.000,9000.000,21000.000,41000.000,94000.000,154000.000
AssetRetirementObligationLiabilitiesIncurred,,173000.000,79000.000,19000.000,1046000.000,5000.000
AssetRetirementObligationRevisionOfEstimate,,,540000.000,,550000.000,-758000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,7180000.000,-1959000.000,-2360000.000,-4773000.000,1939000.000,-3303000.000
CostMethodInvestmentsRealizedGainLoss,,,,,,-114000.000
CostsIncurredDevelopmentCosts,,2065000.000,6116000.000,12399000.000,14719000.000,6163000.000
CostsIncurredExplorationCosts,,3074000.000,-156000.000,2000.000,14000.000,64000.000
DebtIssuanceCosts,,200000.000,,,,
Depletion,,,,,200000.000,4000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,-130000.000,-55000.000,,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves10PercentAnnualDiscountForEstimatedTimingOfCashFlows,,24891000.000,33718000.000,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureCashInflows,,105814000.000,134103000.000,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureDevelopmentCosts,,37091000.000,,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureDevelopmentCosts1,,,-37116000.000,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureNetCashFlows,,57273000.000,76623000.000,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureProductionCosts,,11450000.000,,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureProductionCosts1,,,-20364000.000,,,
