,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,910248.000,944408.000,1058004.000,1341279.000,996507.000,1494228.000,1711179.000,1925306.000,2398160.000,3498490.000,4649595.000,7982779.000,8183943.000,2891400.000
AccountsPayableCurrent,573971.000,601610.000,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,18600.000,3000.000,,,,,5000.000,254266.000,609993.000,665293.000,1496770.000,1715535.000,1754893.000,1313032.000,1219129.000,988595.000
AccumulatedAmortizationOfCurrentDeferredFinanceCosts,,,,,,,24397.000,24397.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,-1881.000,-2821.000,,,,,,,,
AdditionalPaidInCapital,5808561.000,6347934.000,6697834.000,7305748.000,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,8880835.000,12002614.000,17153893.000,21419050.000,22799076.000,24277104.000,26599749.000,47494869.000,47669503.000,48246648.000,51381684.000,52287054.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,15393.000,47874.000,29882.000,44469.000,242632.000,,,
Assets,501167.000,603415.000,329467.000,265095.000,560886.000,565369.000,378425.000,2946135.000,3644779.000,3858319.000,4580446.000,22969646.000,12197644.000,9112405.000,8818630.000,8202443.000
AssetsCurrent,490356.000,593839.000,329467.000,265095.000,560886.000,550369.000,359701.000,423807.000,758502.000,1029804.000,1846267.000,5647673.000,4072155.000,1565879.000,1914683.000,1940889.000
AvailableForSaleSecurities,,,,,,,1254.000,314.000,,,,,,,,
AvailableForSaleSecuritiesEquitySecurities,,,,,,,1254.000,,,,,,,,,
AvailableForSaleSecuritiesNoncurrent,,,,,,,1254.000,314.000,,,,,,,,
BankOverdrafts,,,382.000,,0.000,0.000,,,,,,,,,,
Cash,922.000,21636.000,,25831.000,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,922.000,21636.000,,25831.000,300136.000,63286.000,46160.000,44483.000,22188.000,174533.000,146995.000,3808232.000,2255784.000,209450.000,62248.000,602.000
CashEquivalentsAtCarryingValue,,,,,0.000,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,0.350,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,17240000.000,32602084.000,34928752.000,46528753.000,54328751.000,2512959.000,2879627.000,2879627.000,,4710988.000,8245791.000
CommitmentsAndContingencies,,,,,,,255677.000,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,,,,28370689.000,28037356.000,28219022.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,38804000.000,40920700.000,42554985.000,46274985.000,56934828.000,62069672.000,80175209.000,124910426.000,148888723.000,166713919.000,6412225.000,13985871.000,13869771.000,14049731.000,16782344.000,21703329.000
CommonStockSharesOutstanding,38804000.000,40920700.000,42554985.000,46274985.000,56934828.000,62069672.000,80175209.000,124910426.000,148888723.000,166713919.000,6412225.000,13985871.000,13869771.000,14049731.000,16782344.000,21703329.000
CommonStockSharesSubscriptions,,,,,,8625.000,8625.000,8625.000,8625.000,8625.000,0.000,0.000,0.000,,,
CommonStockValue,38804.000,40920.000,42555.000,46275.000,56935.000,62070.000,80175.000,124911.000,148889.000,166712.000,6412.000,13987.000,13866.000,14354.000,16782.000,21703.000
ConvertibleNotesPayableCurrent,,,,,100000.000,,106130.000,257802.000,300000.000,0.000,0.000,0.000,0.000,,,535269.000
CustomerDepositsCurrent,,,,,,,20000.000,,,,,,,,,
DebtInstrumentFaceAmount,,,,,,,460000.000,460000.000,,,,,,,,
DeferredFinanceCostsCurrentNet,,,,,,,94058.000,47029.000,,,,,,,,
DeferredTaxAssetsGross,,,,,,1529588.000,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,0.000,,,
DeferredTaxAssetsNet,,,,,,0.000,,,0.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,9300488.000,8400000.000,4043000.000,,,,14119000.000,,,
DeferredTaxAssetsOther,,,,,,,,,-236000.000,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,3244000.000,,,,3972000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,1529588.000,,,7051000.000,,,,18215000.000,,,
DeferredTaxLiabilitiesOther,,,,,,,,,,,,,-124000.000,,,
Deposits,,,,,,-15000.000,,,,,,,,,,
DepositsAssetsNoncurrent,,,,,,,7000.000,5585.000,5793.000,66842.000,60468.000,60468.000,34843.000,10793.000,5793.000,17114.000
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,,,,711959.000
DerivativeLiabilityNotionalAmount,,,,,,,,,,,,,,,,975985.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,5920169.000,6349549.000,7359052.000,8073269.000,9484488.000,12860009.000,18240701.000,20357360.000,21322990.000,22540230.000,24462308.000,28075694.000,40172716.000,,,
DueToRelatedPartiesCurrent,,,,1933.000,28600.000,10790.000,,1700.000,0.000,,,,,,,
EscrowDeposit,,,,,,62500.000,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,550.000,49572.000,205969.000,325342.000,445263.000,943342.000,1666237.000,2316455.000,2956209.000,3608549.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,324000.000,,,,2551365.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,116000.000,,,,489590.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,168000.000,,,,2245488.000,,,
FiniteLivedIntangibleAssetsGross,,,,,,,11020.000,577823.000,813824.000,813824.000,842996.000,7259082.000,5286443.000,5382232.000,5391010.000,5401190.000
FiniteLivedIntangibleAssetsNet,,,,,,,10470.000,528251.000,607855.000,488482.000,397733.000,6315740.000,3620206.000,3065777.000,2434801.000,1792641.000
FurnitureAndFixturesGross,,,,,,,,2491.000,2044.000,2606.000,5393.000,77292.000,72476.000,,65389.000,
Goodwill,,,,,,,,1985687.000,2270585.000,2270585.000,2270585.000,10868473.000,4397964.000,4397964.000,4397964.000,4397964.000
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,,,,,7463741.000,,
IntangibleAssetsNetIncludingGoodwill,,,,,,,,2513938.000,2878440.000,2759067.000,2668318.000,17184213.000,8018170.000,7463741.000,6832765.000,6190605.000
InventoryNet,,,,,,,,500.000,,,,,,,,
Liabilities,573971.000,626610.000,1010630.000,1048841.000,1186604.000,1352069.000,,,,1946108.000,2436593.000,3536484.000,4686991.000,7982779.000,8183943.000,4138628.000
LiabilitiesAndStockholdersEquity,501167.000,603415.000,329467.000,265095.000,560886.000,565369.000,378425.000,2946135.000,3644779.000,3858319.000,4580446.000,22969646.000,12197644.000,9112405.000,8818630.000,8202443.000
LiabilitiesCurrent,573971.000,626610.000,1010630.000,1048841.000,1186604.000,1352069.000,1122637.000,1753730.000,2011179.000,1929653.000,2398160.000,3498490.000,4649595.000,,,
LiabilitiesNoncurrent,,,,,,,,,,16455.000,,,,,,
NotesAndLoansReceivableNetCurrent,,,,,79000.000,,,,,,,,,,,
NotesPayableCurrent,,25000.000,75000.000,77500.000,,0.000,,,,,,,,0.000,,
NotesPayableRelatedPartiesClassifiedCurrent,,,25000.000,25000.000,0.000,0.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,95347.000,,,478071.000,,,,325119.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,49752.000,,,152951.000,,,,148644.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,36075.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,140400.000,,,,36075.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,46595.000,,,148644.000,,,,140400.000,,,
OperatingLossCarryforwards,,,,,,4370252.000,,,10150000.000,,,,,,,
OtherAssets,,,,,,,18724.000,2519837.000,2884233.000,2825909.000,2728786.000,17244681.000,8053013.000,,,
OtherLiabilitiesCurrent,,,,,,,,,,4347.000,,,,,,
OtherLiabilitiesNoncurrent,,,,,,,,,,16455.000,38433.000,37994.000,37396.000,,,
OtherReceivablesNetCurrent,,,,,,,,32529.000,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,,,,,,,,,0.000,,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000
PreferredStockValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000
PrepaidExpenseCurrent,470834.000,569203.000,329467.000,239264.000,260750.000,487083.000,214483.000,45000.000,126321.000,189978.000,202502.000,123906.000,61478.000,43397.000,633306.000,951692.000
PropertyPlantAndEquipmentNet,10811.000,9576.000,,,,,,,,,,,,71992.000,,53835.000
PropertyPlantAndEquipmentSalvageValue,,,,,,,,,0.000,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,,,-47131376.000,-50763779.000,-48244942.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,,,,,,,,2879627.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,4.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,,,13438833.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,6872085.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,7787500.000,10345000.000,20100000.000,13800208.000,16261667.000,19771384.000,779046.000,1586482.000,1477977.000,778486.000,641633.000,458548.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.430,0.420,0.340,0.170,0.120,0.100,2.890,1.850,1.110,0.680,0.680,0.490
SharesIssuedPricePerShare,,,,,,,,,,,,,,4.000,,
StockholdersEquity,-72804.000,-23195.000,-681163.000,-783746.000,-625718.000,-786700.000,-999889.000,1192405.000,1633600.000,1912211.000,2143853.000,19433162.000,7510653.000,1129626.000,634687.000,4063815.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-72804.000,-23195.000,-681163.000,-783746.000,-625718.000,-786700.000,,,,1912211.000,2143853.000,19433162.000,7510653.000,1129626.000,634687.000,4063815.000
WarrantsAndRightsOutstanding,,,,,16850000.000,,,,,,,,,,,
