,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
Assets,68705504.000,67026368.000,61528031.000,57559817.000,52935876.000,50676129.000,44203873.000,43503277.000,42050930.000,37507789.000,36588648.000,29204123.000,26015401.000,24912718.000,26392598.000,27745999.000,23246285.000,23133914.000,22058336.000,21495774.000,19243281.000,17690806.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,,,10433567.000,1881042.000,1193209.000
Cash,64537107.000,64399557.000,54498150.000,50920096.000,51008098.000,45574799.000,40334590.000,38951976.000,40438753.000,36759905.000,33438396.000,26850275.000,23664178.000,22886703.000,25399264.000,26144896.000,8789000.000,6146954.000,4372856.000,833.000,607.000,413.000
CashSegregatedUnderCommodityExchangeActRegulation,,,,,,,,,,,,,,,,,,,,10219804.000,16662818.000,15308337.000
CommissionsPayableToBrokerDealersAndClearingOrganizations,,,,,,,,,,,,,,,,,,,,37067.000,30756.000,30283.000
DerivativeAssetFairValueGrossLiability,,,,,,,,277306.000,532962.000,844711.000,671018.000,2430344.000,1540318.000,2206171.000,1116103.000,1508643.000,1310970.000,1050898.000,1534299.000,1551207.000,1160248.000,895165.000
DerivativeAssets,,,,,,,,,,,,,,,,,,342570.000,,382626.000,720794.000,298044.000
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,,,,,,,,,,,-1447334.000,-3005568.000,342570.000,,382626.000,720794.000,255154.000
DerivativeCollateralObligationToReturnCash,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
DerivativeCollateralObligationToReturnSecurities,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
DerivativeCollateralRightToReclaimCash,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
DerivativeCollateralRightToReclaimSecurities,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
DerivativeFairValueOfDerivativeAsset,,,,,,,,1148097.000,98259.000,849715.000,1834150.000,2830930.000,2378140.000,4263463.000,2409346.000,2477262.000,1310970.000,1393468.000,1534299.000,1933833.000,1881042.000,1193209.000
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,,,,870791.000,-434703.000,5004.000,1163132.000,400586.000,837822.000,2057292.000,1293243.000,968619.000,,,,,,
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,,,,,,,,,,,,,,,,,,342570.000,,382626.000,720794.000,298044.000
DerivativeFairValueOfDerivativeLiability,,,,,,,,676157.000,1402808.000,165553.000,671018.000,2430344.000,1540318.000,2206171.000,1116103.000,1508643.000,1925910.000,1050898.000,1783055.000,1551207.000,1160248.000,938055.000
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,,,,189691.000,846597.000,-509780.000,0.000,0.000,0.000,0.000,0.000,0.000,-614940.000,,,,,
DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,,,,,,,,,,,,,,,,,,0.000,248756.000,,,42890.000
DerivativeFairValueOfDerivativeNet,,,,,,,,-1351338.000,-1975691.000,-2882173.000,-1225581.000,-1985287.000,-1549578.000,-338080.000,-1107556.000,-1447334.000,11964197.000,,-248756.000,,,
DerivativeLiabilities,68918.000,0.000,0.000,,,,,,,,,,,,,,,0.000,248756.000,,,42890.000
DerivativeLiabilityFairValueGrossAsset,,,,,,,,486466.000,556211.000,675333.000,671018.000,2430344.000,1540318.000,2206171.000,1116103.000,1508643.000,1310970.000,1050898.000,1534299.000,1551207.000,1160248.000,895165.000
DueToRelatedPartiesCurrentAndNoncurrent,355949.000,353171.000,297607.000,294670.000,278463.000,251917.000,212416.000,214069.000,214442.000,190014.000,183426.000,151388.000,84417.000,77097.000,0.000,,,,,,,
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000
FairValueEquityLevel1ToLevel2TransfersAmount,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000
FinancialInstrumentsOwnedDerivativesAndOtherContractualAgreementsAtFairValue,178422.000,0.000,0.000,,0.000,0.000,,,,,,,,,,,,,,,,
GeneralPartnersCapitalAccount,722953.000,745667.000,715535.000,632555.000,630472.000,551489.000,520490.000,472706.000,492706.000,473148.000,487734.000,431555.000,450385.000,246990.000,282949.000,307728.000,262362.000,245547.000,243785.000,242812.000,198674.000,189624.000
GeneralPartnersCapitalAccountUnitsIssued,73202.055,73202.055,73202.055,63202.055,,,53687.055,46275.055,46275.055,46275.055,46275.055,46275.055,46275.055,22240.245,22240.245,22240.245,22240.245,20184.324,,,,
GeneralPartnersCapitalAccountUnitsOutstanding,,,,,63202.055,53687.055,,,,,,,,,,,,,20184.324,20184.324,17148.765,17148.765
InterestReceivable,366.000,2093.000,1376.000,4006.000,2334.000,2840.000,1281.000,2479.000,1095.000,284.000,329.000,724.000,368.000,62.000,118.000,146.000,,19.000,605.000,1870.000,2486.000,2186.000
InvestmentOwnedAtFairValue,,-4094501.000,89949.000,-1662281.000,-4017777.000,-1553595.000,-1105501.000,,,,,,,,,,,,,,,
InvestmentOwnedPercentOfNetAssets,,,,,-0.079,-0.031,,-0.032,-0.048,-0.079,-0.034,-0.072,-0.064,0.014,-0.043,-0.053,0.523,0.671,0.704,,,
InvestmentOwnedUnrecognizedUnrealizedAppreciationDepreciationNet,,-2382676.000,-2392751.000,-2397329.000,,,-2389680.000,-1351338.000,-1975691.000,-2882173.000,-1225581.000,-1985287.000,-1549578.000,-338080.000,-1107556.000,-1447334.000,-3005568.000,342570.000,-248756.000,,,
Liabilities,1695944.000,1203965.000,2419253.000,1866074.000,1928774.000,1271990.000,1369493.000,1413770.000,1060327.000,802768.000,954929.000,1533207.000,1929915.000,720462.000,377808.000,312057.000,388790.000,332119.000,383225.000,542809.000,430190.000,499198.000
LiabilitiesAndStockholdersEquity,68705504.000,67026368.000,61528031.000,57559817.000,52935876.000,50676129.000,44203873.000,43503277.000,42050930.000,37507789.000,36588648.000,29204123.000,26015401.000,24912718.000,26392598.000,27745999.000,23246285.000,23133914.000,22058336.000,21495774.000,19243281.000,17690806.000
LiabilitiesFairValueDisclosure,,,,,,,,,,,,,,,,,,,,1551207.000,1160248.000,938055.000
LiabilitiesRelatedToInvestmentContractsFairValueDisclosure,,,,,0.000,0.000,,,,,,,,,,,,,,,,
LimitedPartnersCapitalAccount,66286607.000,65076736.000,58393243.000,55061188.000,50376630.000,48852650.000,42313890.000,41616801.000,40497897.000,36231873.000,35145985.000,27239361.000,23635101.000,23945266.000,25731841.000,27126214.000,22595133.000,22556248.000,21431326.000,20710153.000,18614417.000,17001984.000
LimitedPartnersCapitalAccountUnitsIssued,6711796.206,6388571.646,5973858.709,5501461.458,,,4364559.660,4074031.869,3803571.164,3543568.358,3334569.082,2920836.162,2428401.678,2156157.061,2022565.842,1960478.955,1915371.739,1854224.892,,,,
