,2011-12-31,2012-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,1593000.000,1914000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,909000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,794000.000,946000.000
AdvertisingExpense,,1400000.000
AllowanceForLoanAndLeaseLossesAdjustmentsNet,,-8314000.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,2776000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,-11090000.000
AmortizationOfIntangibleAssets,1651000.000,1549000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,258435.000
AvailableForSaleSecuritiesGrossRealizedGains,,529000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,-1000.000
BankOwnedLifeInsuranceIncome,1298000.000,1768000.000
BrokerageCommissionsRevenue,1560000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-39916000.000,-10021000.000
CashDividendsPaidToParentCompanyByConsolidatedSubsidiaries,,5000000.000
CommonStockDividendsPerShareDeclared,0.160,0.260
Communication,1647000.000,1660000.000
ComprehensiveIncomeNetOfTax,0.000,22736000.000
CurrentIncomeTaxExpenseBenefit,,6923000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,60000.000
DeferredIncomeTaxExpenseBenefit,2215000.000,1156000.000
DefinedContributionPlanCostRecognized,,1300000.000
DepreciationDepletionAndAmortization,,6300000.000
DepreciationNonproduction,6492000.000,6263000.000
DividendIncomeOperating,0.000,
DividendsCommonStock,,-6004000.000
DividendsCommonStockCash,-3678000.000,
DividendsPreferredStockCash,-1218000.000,
EarningsPerShareBasic,0.590,0.960
EarningsPerShareDiluted,0.590,0.960
EffectiveIncomeTaxRateContinuingOperations,,0.267
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,0.350
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseLifeInsurance,,-0.021
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.000
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,,-0.062
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,-74000.000
EquipmentExpense,8347000.000,8220000.000
FederalDepositInsuranceCorporationPremiumExpense,2679000.000,2235000.000
FederalHomeLoanBankAdvancesActivityForYearAverageBalanceOfAgreementsOutstanding,,55600000.000
FeesAndCommissionsDepositorAccounts,15291000.000,15424000.000
FeesAndCommissionsFiduciaryAndTrustActivities,3386000.000,
FeesAndCommissionsMortgageBanking,8186000.000,8909000.000
FeesAndCommissionsOther,,5202000.000
GainLossOnSaleOfProperties,0.000,
GainLossOnSaleOfPropertyPlantEquipment,84000.000,68000.000
GainLossOnSaleOfSecuritiesNet,509000.000,528000.000
GainsLossesOnSalesOfOtherAssets,,0.000
GainsLossesOnSalesOfOtherRealEstate,-1149000.000,-1491000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,1327000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,1323000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,20489000.000,30242000.000
IncomeTaxExpenseBenefit,4604000.000,8079000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,10585000.000
IncomeTaxReconciliationDeductionsOther,,-6000.000
IncomeTaxReconciliationNondeductibleExpenseLifeInsurance,,-628000.000
IncomeTaxReconciliationTaxExemptIncome,,-1872000.000
IncomeTaxesPaid,,6569000.000
IncomeTaxesPaidNet,2310000.000,
IncreaseDecreaseInAccruedInterestReceivableNet,409000.000,643000.000
IncreaseDecreaseInInterestPayableNet,-156000.000,-440000.000
IncreaseDecreaseInOtherDeposits,35578000.000,171427000.000
IncreaseDecreaseInOtherOperatingAssets,7995000.000,2645000.000
IncreaseDecreaseInOtherOperatingLiabilities,1364000.000,1505000.000
IncreaseDecreaseInTimeDeposits,-26082000.000,-82703000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,555.000
InformationTechnologyAndDataProcessing,2721000.000,2929000.000
InsuranceCommissionsAndFees,,1217000.000
InterestAndDividendIncomeOperating,120861000.000,115056000.000
InterestAndFeeIncomeLoansAndLeases,107999000.000,103192000.000
InterestExpense,24440000.000,18479000.000
InterestExpenseDomesticDeposits,21117000.000,15407000.000
InterestExpenseFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,32000.000,26000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,2158000.000,1674000.000
InterestExpenseSubordinatedNotesAndDebentures,1133000.000,1372000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,83721000.000,91027000.000
InterestIncomeExpenseNet,96421000.000,96577000.000
InterestIncomeFederalFundsSold,282000.000,110000.000
InterestIncomeSecuritiesTaxExempt,5531000.000,5131000.000
InterestIncomeSecuritiesTaxable,7049000.000,6623000.000
InterestPaid,28839000.000,18919000.000
LaborAndRelatedExpense,50200000.000,51375000.000
LoansAndLeasesReceivableImpairedInterestLostOnNonaccrualLoans,,1800000.000
MarketingAndAdvertisingExpense,953000.000,1376000.000
NetCashProvidedByUsedInFinancingActivities,-50090000.000,77511000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-50090000.000,77511000.000
NetCashProvidedByUsedInInvestingActivities,-50144000.000,-135617000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-50144000.000,-135617000.000
NetCashProvidedByUsedInOperatingActivities,60318000.000,48085000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,60318000.000,48085000.000
NetIncomeLoss,15885000.000,22163000.000
NetIncomeLossAvailableToCommonStockholdersBasic,13430000.000,22163000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,22163000.000
NoninterestExpense,94698000.000,95128000.000
NoninterestIncome,31466000.000,34343000.000
NoninterestIncomeOtherOperatingIncome,2533000.000,3311000.000
OccupancyNet,8274000.000,8593000.000
OperatingLeasesRentExpenseNet,,2200000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,0.000,
OtherComprehensiveIncomeDefinedBenefitPlansTax,127000.000,
OtherComprehensiveIncomeLossNetOfTax,,573000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,5643000.000,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,-193000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,104000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,-343000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,185000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,0.000,
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,178000.000,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,0.000,-430000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,316000.000,232000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,0.000,1153000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,3659000.000,620000.000
OtherNoninterestExpense,12953000.000,12050000.000
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,,4565000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNetAvailableforsaleSecurities,0.000,
