,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-7251.000
EarningsPerShareBasicAndDiluted,0.000
GeneralAndAdministrativeExpense,0.000
NetCashProvidedByUsedInFinancingActivities,-7251.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-7251.000
NetCashProvidedByUsedInOperatingActivities,0.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000
NetIncomeLoss,0.000
PaymentOfFinancingAndStockIssuanceCosts,252251.000
ProceedsFromRelatedPartyDebt,245000.000
Revenues,0.000
SalesRevenueNet,0.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,9433028.000
