,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsAndOtherReceivablesNetCurrent,,,,,,,,16800000.000,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,35929000.000,40258000.000,49011000.000,46382000.000,49154000.000,55960000.000,65094000.000,58700000.000,56629000.000,63305000.000,70267000.000,59022000.000,66729000.000,77648000.000,88398000.000,69613000.000,76066000.000,81453000.000,77250000.000,85709000.000,76606000.000,75255000.000,74682000.000,78363000.000,83840000.000,80976000.000
AccountsReceivableNetCurrent,7623000.000,6179000.000,5765000.000,8389000.000,9087000.000,10351000.000,14566000.000,,15475000.000,14961000.000,14575000.000,24016000.000,16582000.000,20242000.000,18949000.000,34839000.000,21480000.000,25711000.000,24157000.000,38283000.000,23692000.000,23208000.000,22103000.000,40451000.000,21582000.000,24940000.000
AccruedLiabilitiesCurrent,32143000.000,31647000.000,33382000.000,46456000.000,38098000.000,37812000.000,44031000.000,56278000.000,49468000.000,46013000.000,47800000.000,73011000.000,68703000.000,69638000.000,73781000.000,102203000.000,85850000.000,86167000.000,86660000.000,129275000.000,114751000.000,91660000.000,107808000.000,127129000.000,101114000.000,98311000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,18012000.000,,,,22736000.000,,,,31508000.000,,,,48105000.000,,,,51055000.000,,,,59438000.000,,
AccruedSalariesCurrent,,,,,,,,,,,,,,,,,,,,,,,,22338000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,370169000.000,,,,444917000.000,,,,527397000.000,,,,613676000.000,,,,720875000.000,,,,845469000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,1224000.000,1331000.000,690000.000,197000.000,880000.000,-178000.000,782000.000,1024000.000,-80000.000,-113000.000,1398000.000,1620000.000,1489000.000,1968000.000,579000.000,-429000.000,-5141000.000,-3410000.000,-5128000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,,,,,-8273000.000,-4451000.000,-4707000.000,-5446000.000,-8162000.000,-7669000.000,-5591000.000
AdditionalPaidInCapitalCommonStock,612726000.000,647237000.000,667150000.000,676652000.000,765880000.000,789271000.000,805366000.000,816612000.000,834262000.000,855893000.000,885891000.000,919840000.000,956382000.000,991190000.000,1015621000.000,1038932000.000,1066216000.000,1134728000.000,1172140000.000,1172628000.000,1184143000.000,1205225000.000,1223760000.000,1238875000.000,1255528000.000,1276285000.000
AllowanceForDoubtfulAccountsReceivableCurrent,68000.000,68000.000,6000.000,208000.000,200000.000,369000.000,1062000.000,1187000.000,1185000.000,1215000.000,1200000.000,1190000.000,1170000.000,1172000.000,1180000.000,1199000.000,1172000.000,1172000.000,1172000.000,1176000.000,1136000.000,1056000.000,1275000.000,259000.000,40000.000,39000.000
Assets,1158055000.000,1263581000.000,1343373000.000,1425308000.000,1527568000.000,1648409000.000,1706205000.000,1668667000.000,1712670000.000,1808931000.000,1911432000.000,2009280000.000,2155680000.000,2277582000.000,2437053000.000,2546285000.000,2703719000.000,2806224000.000,2947922000.000,2725066000.000,2140820000.000,2101800000.000,2067033000.000,2026103000.000,2062262000.000,2068551000.000
