,2011-09-30,2011-12-31,2012-03-31,2012-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,81155.000,68776.000,90776.000,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,102708.000
AdditionalPaidInCapital,23563.000,23563.000,23563.000,
AdditionalPaidInCapitalCommonStock,,,,23563.000
Assets,426817.000,386771.000,386599.000,385969.000
Cash,804.000,758.000,586.000,2031.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,1437500.000,1437500.000,1437500.000,1437500.000
CommonStockSharesOutstanding,1437500.000,1437500.000,1437500.000,1437500.000
CommonStockValue,1437.000,1437.000,1437.000,1437.000
DeferredOfferingCosts,426013.000,386013.000,386013.000,383938.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,10743.000,72579.000,99761.000,129323.000
DueToOtherRelatedPartiesClassifiedCurrent,281405.000,315574.000,370584.000,
DueToRelatedPartiesCurrent,,,,387584.000
LiabilitiesAndStockholdersEquity,426817.000,386771.000,386599.000,385969.000
LiabilitiesCurrent,412560.000,434350.000,461360.000,490292.000
NotesPayableRelatedPartiesClassifiedCurrent,50000.000,50000.000,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,,,,0.000
PreferredStockSharesOutstanding,,,,0.000
PreferredStockValue,,,,0.000
StockholdersEquity,14257.000,-47579.000,-74761.000,-104323.000
