,2011-04-01,2011-07-01,2011-09-30,2011-12-30,2012-03-30,2012-06-29,2012-09-28,2012-12-28,2013-03-29,2013-06-28,2013-09-27,2013-12-27,2014-03-28,2014-06-27,2014-09-26,2014-12-26,2015-03-27,2015-06-26,2015-09-25,2016-01-01,2016-04-01,2016-07-01,2016-09-30,2016-12-30,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,360300000.000,389600000.000,340900000.000,343200000.000,344500000.000,342700000.000,327600000.000,333500000.000,340200000.000,347300000.000,347900000.000,356000000.000,365800000.000,382200000.000,355700000.000,382100000.000,381400000.000,377700000.000,365300000.000,359100000.000,356700000.000,336800000.000,352300000.000,360500000.000,359700000.000
AccountsPayableOtherCurrent,,,,17000000.000,,,,20500000.000,,,,24100000.000,,,,31000000.000,,,,24100000.000,,,,20800000.000,
AccountsPayableTradeCurrent,,,,158200000.000,,,,144300000.000,,,,156300000.000,,,,167100000.000,,,,174100000.000,,,,162500000.000,
AccountsReceivableNetCurrent,372800000.000,350400000.000,271100000.000,290700000.000,353900000.000,320700000.000,289100000.000,296100000.000,347100000.000,356100000.000,317600000.000,338800000.000,377000000.000,402300000.000,328200000.000,344600000.000,387000000.000,390200000.000,333600000.000,346100000.000,359200000.000,346700000.000,341100000.000,349200000.000,370800000.000
AccountsReceivableRelatedPartiesCurrent,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,300000.000,
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,,,,,,8800000.000,,,,,,,,,
AccrualForEnvironmentalLossContingenciesDiscountRate,,,,,,,,,,,,0.030,0.030,0.030,0.030,0.030,,,,,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInFifthYear,,500000.000,500000.000,500000.000,1000000.000,,,,,,,,,,,0.800,,,,,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInFourthYear,,500000.000,500000.000,500000.000,1000000.000,,,1000000.000,,,,1000000.000,,,,1700000.000,,,,,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInSecondYear,,500000.000,500000.000,500000.000,1000000.000,,,1000000.000,,,,1000000.000,,,,500000.000,,,,,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInThirdYear,,500000.000,500000.000,500000.000,1000000.000,,,1000000.000,,,,1000000.000,,,,1700000.000,,,,,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueWithinOneYear,,1000000.000,1000000.000,1700000.000,1700000.000,,,1000000.000,,,,1000000.000,,,,800000.000,,,,,,,,,
AccruedLiabilitiesCurrent,,,,8200000.000,,,,10600000.000,,,,14000000.000,,,,14100000.000,,,,14500000.000,,,,17200000.000,
AccruedMarketingCostsCurrent,,,,11700000.000,,,,9400000.000,,,,14000000.000,,,,16600000.000,,,,17100000.000,,,,21600000.000,
