,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,0.000,0.000,,
EarningsPerShareBasic,-5.240,0.440,-9.520,-4.040,-7.570
FairValueOfAssetsAcquired,43599832.000,,,,
GainLossOnSaleOfTrustAssetsToPayExpenses,,,,6000.000,-21000.000
GrossProfit,33004.000,20000.000,-7000.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,5651.000,-1000.000,-5000.000,,
IncreaseDecreaseInReceivables,3750917.000,,,,
NetCashProvidedByUsedInOperatingActivities,0.000,0.000,0.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000,0.000,0.000,,
NetIncomeLoss,-5258745.000,342000.000,-7123000.000,-2723000.000,-4757000.000
OperatingExpenses,354354.000,239000.000,199000.000,156000.000,117000.000
OtherCostAndExpenseOperating,,,,,0.000
PaymentsForOperatingActivities,0.000,0.000,0.000,,
PaymentsForRepurchaseOfCommonStock,-34595821.000,5231000.000,6534000.000,,
ProceedsFromCustomers,0.000,0.000,0.000,,
ProceedsFromIssuanceOfCommonStock,43599832.000,0.000,5041000.000,,
RealizedInvestmentGainsLosses,,,,200000.000,-447000.000
SponsorFees,354354.000,239748.000,198907.000,156284.000,117243.000
StockIssuedDuringPeriodSharesNewIssues,,0.000,100000.000,0.000,
StockIssuedDuringPeriodValueNewIssues,,0.000,5041000.000,0.000,0.000
StockRedeemedOrCalledDuringPeriodShares,,,,50000.000,50000.000
StockRedeemedOrCalledDuringPeriodValue,,,,2064000.000,1432000.000
StockRepurchasedDuringPeriodShares,,100000.000,150000.000,,
StockRepurchasedDuringPeriodValue,,5231000.000,6534000.000,,
WeightedAverageNumberOfSharesOutstandingBasic,1003425.000,776503.000,748493.000,674110.000,628767.000
