,2015-12-31,2016-12-31
AdjustmentForAmortization,530.000,532.000
AdvertisingExpense,15997.000,311522.000
AllocatedShareBasedCompensationExpense,79725.000,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,5792.000
AvailableForSaleEquitySecuritiesGrossUnrealizedLoss,,4303.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,-9950.000
CashAndCashEquivalentsPeriodIncreaseDecrease,207636.000,89378.000
ComprehensiveIncomeNetOfTax,75749.000,-1463073.000
CostOfServices,209745.000,462182.000
Depreciation,6088.000,16833.000
DepreciationDepletionAndAmortization,6618.000,17370.000
DerivativeGainLossOnDerivativeNet,,-191095.000
EarningsPerShareBasicAndDiluted,0.010,-0.140
FairValueAssumptionsExpectedDividendRate,,0.000
FairValueAssumptionsRiskFreeInterestRate,,0.007
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,,102907.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,,191095.000
GeneralAndAdministrativeExpense,440157.000,382641.000
GrossProfit,626032.000,169274.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,98224.000,-1464273.000
IncomeTaxExpenseBenefit,12475.000,0.000
IncomeTaxesPaid,0.000,12475.000
IncreaseDecreaseInAccountsAndNotesReceivable,-253123.000,264016.000
IncreaseDecreaseInAccountsPayable,-9785.000,-8715.000
IncreaseDecreaseInAccountsReceivable,83739.000,-58739.000
IncreaseDecreaseInAccruedTaxesPayable,8873.000,
IncreaseDecreaseInOtherCurrentLiabilities,,-13026.000
IncreaseDecreaseInPrepaidExpense,29137.000,-13013.000
IncreaseDecreaseInPrepaidRent,9584.000,1771.000
InterestExpense,0.000,
InterestExpenseDebt,,22248.000
InterestIncomeOperating,8071.000,14016.000
InterestPaid,0.000,0.000
LicensesRevenue,766957.000,589721.000
MarketingAndAdvertisingExpense,,311522.000
NetCashProvidedByUsedInFinancingActivities,10000.000,810000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,10000.000,810000.000
NetCashProvidedByUsedInInvestingActivities,-104207.000,20855.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-104207.000,20855.000
NetCashProvidedByUsedInOperatingActivities,301843.000,-741477.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,301843.000,-741477.000
NetIncomeLoss,85749.000,-1464273.000
OperatingExpenses,535879.000,1321363.000
OperatingIncomeLoss,90153.000,-1152089.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-10000.000,1200.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,1200.000
OtherNonoperatingIncomeExpense,8071.000,-312184.000
OtherSalesRevenueNet,68820.000,41735.000
PaymentsForProceedsFromAvailableforsaleSecuritiesShortterm,,-31699.000
PaymentsToAcquireInvestments,,18300.000
PaymentsToAcquireMarketableSecurities,50000.000,
PaymentsToAcquirePropertyPlantAndEquipment,54207.000,10844.000
ProceedsFromConvertibleDebt,,810000.000
ProceedsFromIssuanceOfCommonStock,10000.000,0.000
ProceedsFromSaleOfAvailableForSaleSecurities,,40050.000
Revenues,835777.000,631456.000
SalesRevenueNet,835777.000,631456.000
ShareBasedCompensation,79725.000,627200.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,122500.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,430000.000
StockIssuedDuringPeriodValueIssuedForServices,79725.000,
StockIssuedDuringPeriodValueNewIssues,10000.000,
StockIssuedDuringPeriodValueShareBasedCompensation,,627200.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,10226086.000
