,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,674365.000,634247.000,669066.000,1097270.000,1035079.000,676627.000,928729.000,1925251.000,2391221.000,2882542.000,2701420.000,3495339.000,4746694.000,3945411.000,2222547.000,2801194.000,2596000.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,,,215000.000,457000.000,518000.000,595000.000,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,49014.000,56499.000,64148.000,72123.000,84160.000,99796.000,117433.000,,,,224239.000,,,,465541.000,
AccumulatedDistributionsInExcessOfNetIncome,,,,,,,,,,,,,,,,13401529.000,
AdditionalPaidInCapital,51326166.000,51326262.000,51326261.000,51326262.000,51326262.000,51326262.000,64545787.000,65366309.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,65361309.000,79148411.000,79146389.000,86892095.000,87494870.000,87494872.000,89374991.000,90081837.000,109012000.000
Assets,90013631.000,88205335.000,85701381.000,93673464.000,91623638.000,93771099.000,120621425.000,151702624.000,172103621.000,189215674.000,219190114.000,229738247.000,256970629.000,275185109.000,316306732.000,333985019.000,386982000.000
BelowMarketLeaseAccumulatedAmortization,,,,,,,105316.000,162194.000,217337.000,269927.000,322518.000,19080.000,,,,,
BelowMarketLeaseGross,,,,,,,,371707.000,371707.000,371707.000,371707.000,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,141152.000,,510832.000,,,,,,,,,,,,,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,,,,,,,,,6500000.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,36576480.000,66506980.000,75966980.000,,,-583336.000,,
CashAndCashEquivalentsAtCarryingValue,29074835.000,42405551.000,39377937.000,16271282.000,13546471.000,3829591.000,3031196.000,2619342.000,2180340.000,3158707.000,2701450.000,2532522.000,2193360.000,2077250.000,2396852.000,2438021.000,2473000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,18000000.000,18000000.000,18000000.000
CommonStockSharesIssued,6530264.000,6530264.000,6530264.000,6530264.000,6530264.000,6530264.000,7680264.000,7753717.000,7753717.000,9060314.000,9060314.000,9992941.000,9992941.000,9992941.000,10024875.000,10024875.000,11850624.000
CommonStockSharesOutstanding,6530264.000,6530264.000,6530264.000,6530264.000,6530264.000,6530264.000,7680264.000,7753717.000,7753717.000,9060314.000,9060314.000,9992941.000,9992941.000,9992941.000,10024875.000,10024875.000,11850624.000
CommonStockValue,6530.000,6530.000,6530.000,6530.000,6530.000,6530.000,7680.000,7754.000,7754.000,9061.000,9061.000,9993.000,9993.000,9993.000,10025.000,10025.000,12000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,181526562.000,191480127.000,,
DebtInstrumentFeeAmount,,,,,,220500.000,,,,,,,,,,,
DebtInstrumentUnusedBorrowingCapacityAmount,,,,,,,80168002.000,125993002.000,108015002.000,107655002.000,77714806.000,78723806.000,60576806.000,,,,
DebtWeightedAverageInterestRate,0.036,,,,,,,,,,,,,,,,
DeferredFinanceCostsNet,308976.000,301490.000,294005.000,309933.000,557522.000,812809.000,996223.000,1039714.000,1048685.000,1142051.000,1174527.000,1186718.000,128424.000,,,,
DeferredOfferingCosts,,,,,122968.000,139972.000,134193.000,248731.000,290348.000,133770.000,200507.000,,,,,,
DeferredRevenueLeasesAccumulatedAmortization,,,,,,,,,,,,4125.000,,,,,
DeferredRevenueLeasesGross,,,,,,,,,,,,152603.000,,,,,
DeferredTaxAssetsStateTaxes,100000.000,100000.000,100000.000,100000.000,100000.000,,,,,,,,,,,,
DeferredTaxLiabilities,258729.000,743676.000,743676.000,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,155648.000,74116.000,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,155648.000,74116.000,64183.000,160719.000,309871.000,314404.000,448138.000,471101.000,117486.000,630618.000,539460.000,565593.000,628421.000,736121.000,636541.000,750796.000,980000.000
FiniteLivedIntangibleAssetAcquiredInPlaceLeases,,,,161547.000,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,260721.000,289998.000,301215.000,326409.000,354877.000,388417.000,457713.000,,,,,,,1401130.000,1585987.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,17355.000,20170.000,20466.000,29300.000,22150.000,95009.000,102316.000,110085.000,205385.000,,,218335.000,,,,394927.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,48531.000,22852.000,11251.000,113398.000,100920.000,212901.000,283854.000,676448.000,478400.000,,,624604.000,,,,492153.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,85423.000,113054.000,76130.000,,615234.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,14935.000,20519.000,21207.000,9898.000,7150.000,19497.000,29350.000,38542.000,58549.000,,,117966.000,,,,100113.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,26014.000,32129.000,32776.000,23446.000,10110.000,22504.000,32269.000,41254.000,65410.000,,,207158.000,,,,265599.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,37021.000,43585.000,43783.000,34525.000,23869.000,49328.000,74354.000,161781.000,68122.000,,,246624.000,,,,354790.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,39223.000,45787.000,45494.000,100497.000,34948.000,129307.000,162905.000,289465.000,188494.000,,,348854.000,,,,392191.000,
FiniteLivedIntangibleAssetsGross,443800.000,482097.000,483447.000,637473.000,639447.000,1030017.000,1218891.000,,,,,,,3434351.000,3701072.000,,
FiniteLivedIntangibleAssetsNet,183079.000,192099.000,182232.000,311064.000,284570.000,641600.000,761178.000,1317575.000,1679594.000,2069351.000,1931564.000,1763541.000,2225926.000,2033221.000,2115085.000,1999773.000,1872000.000
InsuranceSettlementsReceivable,,,,,,,,35648.000,,,,,,,,,
InvestmentBuildingAndBuildingImprovements,,,,2193255.000,2193604.000,3008848.000,10626156.000,11447308.000,11596388.000,10845136.000,10906636.000,11184647.000,14623118.000,14623118.000,14670759.000,14670759.000,14849000.000
