,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccruedInvestmentIncomeReceivable,,,,,5290481.000,,,,,,5387000.000,4631000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,1858000.000,,,,4375000.000,
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,,,,,,,-6792000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2716585.000,3251653.000,,850372.000,1182329.000,,1818000.000,1163000.000,-2891000.000,-2521000.000,-4173000.000,-2721000.000
AdditionalPaidInCapital,74700419.000,74734418.000,,117444567.000,117451915.000,,,,,,188908000.000,233608000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,145500000.000,
Assets,946915861.000,915960385.000,,825627882.000,819504793.000,,,,,,2119948000.000,2106190000.000
AvailableForSaleSecurities,200922378.000,216932193.000,,144943234.000,151429595.000,,,,,,404388000.000,407231000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,149505545.000,129705000.000,132917000.000,152400000.000,384860000.000,411110000.000,415051000.000,414583000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,51300090.000,26146000.000,30815000.000,47535000.000,280183000.000,323173000.000,290255000.000,297471000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,51300090.000,26146000.000,30815000.000,47535000.000,280183000.000,323173000.000,290255000.000,271206000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26265000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,37169144.000,22131000.000,24039000.000,29721000.000,109408000.000,158304000.000,173624000.000,173568000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,37450765.000,22681000.000,24669000.000,29875000.000,106135000.000,152479000.000,166765000.000,168492000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,83418006.000,86609000.000,78671000.000,83677000.000,170222000.000,183277000.000,182777000.000,179875000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,84541401.000,88896000.000,81064000.000,85688000.000,168906000.000,183229000.000,182713000.000,180364000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,15079849.000,9274000.000,16843000.000,17753000.000,101925000.000,67570000.000,57296000.000,59883000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,15353967.000,9558000.000,17100000.000,17714000.000,98124000.000,65837000.000,53189000.000,56731000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,13292583.000,11654000.000,13327000.000,21212000.000,3268000.000,1282000.000,677000.000,557000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,13364987.000,11748000.000,13420000.000,21278000.000,3278000.000,1284000.000,678000.000,557000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,545963.000,37000.000,37000.000,37000.000,37000.000,677000.000,677000.000,700000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,718475.000,70000.000,58000.000,79000.000,93000.000,1071000.000,1043000.000,1087000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,151429595.000,,136311000.000,154634000.000,376536000.000,403900000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,271837.000,97000.000,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,271837.000,97000.000,96000.000,374000.000,10154000.000,9380000.000,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,271837.000,97000.000,96000.000,374000.000,10154000.000,9380000.000,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,2195887.000,3345000.000,,,,,,
BankOwnedLifeInsurance,18873349.000,19068426.000,,19441727.000,19620329.000,,,,,,33148000.000,33386000.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,3051000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,5159000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,211000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,313000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,304000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,296000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,288000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,3747000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,2133000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,3026000.000,
CashAndCashEquivalentsAtCarryingValue,51151616.000,31517470.000,,,55613851.000,,,,,,100779000.000,73443000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,55613851.000,,,,,,,
CashAndDueFromBanks,8593467.000,9550905.000,,12026525.000,13694861.000,,,,,,29080000.000,30969000.000
CashReserveDepositRequiredAndMade,,,,,,,0.000,,,,0.000,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYield,,,,,28087926.000,26537000.000,,25444000.000,,,,23415000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesCarryingAmountNet,,,,,,,203107000.000,,,,176868000.000,188555000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesOutstandingBalance,,,,,,,224298000.000,,,,197796000.000,
CommonStockParOrStatedValuePerShare,1.000,1.000,,0.001,0.001,,,,,,0.001,0.001
CommonStockSharesAuthorized,40000000.000,40000000.000,,75000000.000,75000000.000,,,,,,75000000.000,75000000.000
CommonStockSharesIssued,9664059.000,9662059.000,,28385308.000,28381558.000,,,,,,46037685.000,55260177.000
CommonStockSharesOutstanding,9664059.000,9662059.000,,28385308.000,28381558.000,,,,,,46037685.000,55260177.000
CommonStockValue,9664059.000,9662059.000,,28385.000,28382.000,,,,,,46000.000,55000.000
DeferredIncomeTaxLiabilities,,,,,,,2244000.000,,,,1949000.000,
DeferredTaxAssetsDerivativeInstruments,,,,,,,324000.000,,,,0.000,
DeferredTaxAssetsGross,,,,,,,38903000.000,,,,56571000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,36659000.000,,,,54622000.000,
DeferredTaxAssetsNet,,,,29691329.000,30672835.000,,38903000.000,,,,,52276000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,16278000.000,,,,28779000.000,
DeferredTaxAssetsOther,,,,,,,965000.000,,,,1094000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,0.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,563000.000,,,,878000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,,1164000.000,,,,2499000.000,
DeferredTaxAssetsUnrealizedLossesOnTradingSecurities,,,,,,,,,,,4109000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,0.000,,,,,
DeferredTaxLiabilitiesDerivatives,,,,,,,,,,,1490000.000,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,173000.000,,,,256000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,122000.000,,,,203000.000,
DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,,,,,,,1227000.000,,,,0.000,
DemandDepositAccounts,67616316.000,70738614.000,,75320025.000,77649864.000,,,,,,220659000.000,198710000.000
DepositLiabilitiesCollateralIssuedFinancialInstruments,,,,,32500000.000,34108000.000,50685000.000,88170000.000,192391000.000,197910000.000,226048000.000,221929000.000
Deposits,714574010.000,686174096.000,,658828701.000,659508174.000,,,,,,1675309000.000,1657944000.000
DepositsFairValueDisclosure,,,,,662064174.000,,,,,,,
DepositsSavingsDeposits,55038289.000,50130417.000,,42613110.000,41007506.000,,,,,,351921000.000,356134000.000
DerivativeAssetNotionalAmount,,,,,,,,,,,75000000.000,
DerivativeLiabilityFairValueNet1,,,,,129730.000,,,,,,,
FederalFundsSold,41415000.000,20780000.000,,42925000.000,40775000.000,,,,,,0.000,
FederalHomeLoanBankAdvancesCurrent,,,,,,,7500000.000,,,,126500000.000,
FederalHomeLoanBankStock,9606100.000,9156100.000,,8669300.000,2931200.000,,,,,,8929000.000,8455000.000
FinancingReceivableAcquiredWithDeterioratedCreditQuality,,,,,227788000.000,,,,,,,169114000.000
FinancingReceivableAllowanceForCreditLosses,,,,,2113000.000,,,,,,,7213000.000
FinancingReceivableAllowanceForCreditLossesAcquiredWithDeterioratedCreditQuality,,,,,772000.000,,,,,,,2050000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,1246000.000,,,,,,,4769000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,95000.000,,,,,,,394000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,279401000.000,,,,,,,1204995000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,1162000.000,,,,,,,8322000.000
FinancingReceivableModificationsRecordedInvestment,,,,,,,,,,,1232000.000,2666000.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,,,,,,,,,,51000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,,2173000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,899000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,244000.000,,,,650000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,298000.000,,,,676000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,412000.000,,,,709000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,429000.000,,,,776000.000,
FiniteLivedIntangibleAssetsNet,,,,,,,2376000.000,,,,5883000.000,
ForeclosedAssets,13491059.000,13643444.000,,5496743.000,4743268.000,,,,,,10823000.000,9505000.000
Goodwill,,,,21816342.000,22130572.000,,,,,,26254000.000,26254000.000
HeldToMaturitySecurities,,,,,,,,,,,500000.000,3119000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,410000.000,408000.000,408000.000,496000.000,0.000,1479000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsNetCarryingAmount,,,,,,,180000.000,194000.000,200000.000,208000.000,0.000,1479000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,,,,500000.000,0.000
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsNetCarryingAmount,,,,,,,,,,,500000.000,0.000
HeldToMaturitySecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,,,,,,1640000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterTenYearsNetCarryingAmount,,,,,,,,,,,,1640000.000
HeldToMaturitySecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,,,,,,,,,,,500000.000,3119000.000
