,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,81000000.000,82000000.000,76500000.000,72300000.000,87000000.000,77400000.000,78000000.000,69600000.000,75800000.000,69500000.000,82900000.000,74800000.000,116400000.000,102200000.000,98500000.000,76000000.000,87100000.000,84400000.000,87400000.000,72100000.000,95100000.000,88000000.000,93300000.000,86100000.000,94700000.000
AccountsReceivableGrossCurrent,,,,288400000.000,,,,297200000.000,,,,315500000.000,,,,303300000.000,,,,243800000.000,,,,251800000.000,
AccountsReceivableNetCurrent,250500000.000,273700000.000,271100000.000,282800000.000,261800000.000,248800000.000,264800000.000,289300000.000,273400000.000,300500000.000,297700000.000,307600000.000,295000000.000,279600000.000,268900000.000,293200000.000,227600000.000,240300000.000,242300000.000,234700000.000,233400000.000,206900000.000,223600000.000,243900000.000,225400000.000
AccruedIncomeTaxesCurrent,,,,55800000.000,,,,60900000.000,,,,9500000.000,,,,19200000.000,,,,25100000.000,,,,11300000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,323500000.000,,,,381300000.000,,,,399700000.000,,,,372800000.000,,,,372400000.000,,,,377400000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-1100000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-17500000.000,,,,32500000.000,31500000.000,30800000.000,31800000.000,15200000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,161100000.000,,,,170300000.000,140700000.000,145000000.000,182600000.000,197600000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,142500000.000,,,,137800000.000,109200000.000,114200000.000,150800000.000,182400000.000,185200000.000,181700000.000,98700000.000,28200000.000,-36000000.000,200000.000,-7700000.000,-44200000.000,-11800000.000,-28700000.000,-15400000.000,-75900000.000,-60200000.000
AdditionalPaidInCapitalCommonStock,,,,36000000.000,,,,48300000.000,,,,63500000.000,,,,81100000.000,,,,102100000.000,,,,124700000.000,
