,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AdvertisingExpense,,194913.000,195763.000,,192907.000,197147.000,195655.000
CashAndCashEquivalentsPeriodIncreaseDecrease,8713.000,,,,1005.000,,
ComprehensiveIncomeNetOfTax,163864.000,377507.000,772496.000,-545106.000,685765.000,475089.000,451378.000
CostOfGoodsSold,2070294.000,3092296.000,2758364.000,2851475.000,2904543.000,3141938.000,3016059.000
CurrentFederalTaxExpenseBenefit,,,,,0.000,,
CurrentForeignTaxExpenseBenefit,,,,,30341.000,,
CurrentIncomeTaxExpenseBenefit,,,,,0.000,,
CurrentStateAndLocalTaxExpenseBenefit,25550.000,51628.000,49071.000,-126249.000,30341.000,31393.000,54919.000
DebtConversionOriginalDebtAmount1,,,,,18600.000,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,0.000,,
DeferredForeignIncomeTaxExpenseBenefit,,,,,0.000,,
DeferredIncomeTaxExpenseBenefit,,0.000,0.000,,0.000,0.000,0.000
Depreciation,,,,,217546.000,,
DepreciationAndAmortization,238446.000,230395.000,249697.000,309056.000,332431.000,339158.000,336851.000
EarningsPerShareBasic,0.110,0.080,0.100,-0.100,0.060,0.050,0.070
EarningsPerShareDiluted,0.110,0.070,0.100,-0.110,0.050,0.050,0.070
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,141945.000,,,,81751.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.150,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,0.200,,
ForeignCurrencyTransactionGainLossBeforeTax,29.000,,,,0.000,1032.000,-1031.000
ForeignCurrencyTransactionGainLossRealized,,,,,271219.000,94210.000,-107668.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,,,,,30341.000,,
GainsLossesOnSalesOfAssets,,0.000,0.000,,,,
GeneralAndAdministrativeExpense,195100.000,407069.000,157557.000,508039.000,391609.000,393073.000,277306.000
GrossProfit,862402.000,1285861.000,1246058.000,1235380.000,1378665.000,1357843.000,1443826.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,407559.000,426919.000,630395.000,199781.000,444887.000,412272.000,613965.000
IncomeTaxesPaid,,,,,0.000,,
IncreaseDecreaseInAccountsPayableTrade,-1992198.000,,,,808300.000,,
IncreaseDecreaseInAccountsReceivable,1380412.000,,,,-1146278.000,,
IncreaseDecreaseInAccruedLiabilities,-196429.000,,,,-518188.000,,
IncreaseDecreaseInDeposits,-26635.000,,,,-15095.000,,
IncreaseDecreaseInIncomeTaxes,24166.000,,,,30341.000,,
InterestIncomeExpenseNonoperatingNet,,0.000,0.000,,,,
InterestPaid,,,,,0.000,,
NetCashProvidedByUsedInFinancingActivities,56996.000,,,,13197.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,56996.000,,,,13197.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,-190228.000,,,,-93943.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-190228.000,,,,-93943.000,,
NetIncomeLoss,382009.000,375291.000,581324.000,-338575.000,414546.000,380879.000,559046.000
OperatingExpenses,454872.000,858942.000,615663.000,1027150.000,933778.000,946603.000,828830.000
OperatingIncomeLoss,407530.000,426919.000,630395.000,208230.000,444887.000,411240.000,614996.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-218145.000,2216.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,94210.000,-107668.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,191172.000,,,,
OtherNonoperatingIncomeExpense,29.000,0.000,0.000,-8449.000,0.000,1032.000,-1031.000
ProceedsFromIssuanceOfCommonStock,53436.000,,,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,3560.000,,,,13197.000,,
ProfessionalFees,21326.000,26565.000,12646.000,16050.000,16831.000,17225.000,19018.000
Revenues,2932696.000,4378157.000,4004422.000,4086855.000,4283208.000,4499781.000,4459885.000
SalesRevenueNet,2932696.000,4378157.000,4004422.000,4086855.000,4283208.000,4499781.000,4459885.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,-15000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,,0.000,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,-150000.000,,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,0.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,3620150.000,5042586.000,5953282.000,-8891317.000,7619999.000,7688803.000,7896376.000
WeightedAverageNumberOfSharesOutstandingBasic,3633026.000,4712339.000,5584464.000,-8558662.000,7238187.000,7366991.000,7532411.000
