,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableOther,5918000.000,5185000.000,3262000.000,6926000.000,,,,,,,,
AccountsPayableOtherCurrent,,,,,,,4234000.000,5204000.000,11332000.000,6124000.000,6088000.000,7637000.000
AccountsPayableTrade,4247000.000,2483000.000,3913000.000,4587000.000,,,,,,,,
AccountsPayableTradeCurrent,,,,,,,5116000.000,4795000.000,13722000.000,13564000.000,7457000.000,9242000.000
AccountsReceivableNet,17179000.000,17605000.000,18273000.000,17664000.000,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,17754000.000,17011000.000,17897000.000,27049000.000,21012000.000,19796000.000
AccrualForEnvironmentalLossContingencies,,,,1500000.000,,1200000.000,,,1000000.000,972000.000,1200000.000,1200000.000
AccrualForTaxesOtherThanIncomeTaxes,7022000.000,10962000.000,9685000.000,7569000.000,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,9800000.000,7981000.000,11929000.000,7561000.000,10712000.000,8570000.000
AccruedEmployeeBenefits,7437000.000,8083000.000,6933000.000,7238000.000,,,,,,,,
AccruedEmployeeBenefitsCurrent,,,,,,,6864000.000,6984000.000,8577000.000,10650000.000,7977000.000,8110000.000
AccruedEnvironmentalLossContingenciesNoncurrent,1003000.000,902000.000,786000.000,742000.000,,,384000.000,280000.000,280000.000,222000.000,430000.000,835000.000
AccruedIncomeTaxesCurrent,,,,,,,368000.000,360000.000,373000.000,4385000.000,561000.000,608000.000
AccruedIncomeTaxesPayable,369000.000,3739000.000,1703000.000,283000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,423869000.000,423869000.000,423869000.000,423869000.000,,,573793000.000,570378000.000,564149000.000,559921000.000,558011000.000,399866000.000
AllowanceForUncollectibleCustomersLiabilityForAcceptances,,,,,,100000.000,,,,100000.000,,
AssetRetirementObligation,1685000.000,1711000.000,1731000.000,1757000.000,,,1826000.000,1853000.000,1881000.000,1731000.000,1533000.000,1558000.000
Assets,1090543000.000,1092934000.000,1111363000.000,1118789000.000,,,1305961000.000,1313985000.000,1339979000.000,1377583000.000,1365991000.000,1477735000.000
AssetsCurrent,80342000.000,82058000.000,70202000.000,71382000.000,,,61207000.000,60694000.000,59158000.000,80595000.000,64433000.000,161611000.000
AssetsNoncurrent,373601000.000,372638000.000,395343000.000,395874000.000,,,559779000.000,558877000.000,557839000.000,530746000.000,530792000.000,539753000.000
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,583720000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,,,,750000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,,31251000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,,,9408000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,4505000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,,,25782000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,,,,,2311000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,,,,,,43213000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredTaxLiabilitiesNoncurrent,,,,,,91016000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,311766000.000,311766000.000,311766000.000,311766000.000,,470962000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentAssets,,,,,,78990000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentLiabilities,,,,,,145000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentLiabilitiesLongTermDebt,,,,,,484494000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherAssets,,,,,,4432000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities,,,,,,73746000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,,657060000.000,,,,,,
CapitalLeaseObligations,,,,4620000.000,,,4365000.000,4365000.000,3950000.000,3950000.000,4100000.000,
CapitalLeaseObligationsCurrent,245000.000,250000.000,255000.000,255000.000,,-265000.000,275000.000,275000.000,280000.000,280000.000,290000.000,0.000
CapitalLeaseObligationsNoncurrent,4620000.000,4495000.000,4365000.000,4365000.000,,4230000.000,4090000.000,4090000.000,3950000.000,3950000.000,3800000.000,0.000
CapitalLeasedAssetsGross,,,,9500000.000,,7100000.000,7100000.000,7100000.000,7100000.000,7100000.000,7100000.000,7100000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,527000.000,,,,528000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,548000.000,,,,552000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,541000.000,,,,548000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,538000.000,,,,541000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,528000.000,,,,538000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,3661000.000,,,,3109000.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,1848000.000,,,,1586000.000,,
