,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-108000.000,,,,-215000.000,,,,-260000.000,,,,-217000.000,,,,-280000.000,,,,-244000.000,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,5000.000,,,,9000.000,,,,12000.000,,,,18000.000,,,,27000.000,,,,16000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,5000.000,,,,8000.000,,,,8000.000,,,,12000.000,,,,16000.000,,,,8000.000,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,2568000.000,,,,197000.000,,,,1217000.000,,,,-420000.000,,,,342000.000,,,,-3239000.000,
AdvertisingExpense,26000.000,53000.000,47000.000,47000.000,43000.000,41000.000,46000.000,44000.000,102000.000,,69000.000,95000.000,,98000.000,186000.000,126000.000,160000.000,137000.000,145000.000,174000.000,245000.000,63000.000,105000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,61000.000,,,,82000.000,,,,49000.000,,,,64000.000,
AllowanceForLoanAndLeaseLossesAdjustmentsNet,,,,,,,,,,,,,,,,,,0.000,,,,0.000,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,900000.000,,900000.000,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,115000.000,,50000.000,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,981000.000,,-875000.000,,,,556000.000,,,,276000.000,,,,179000.000,,,,215000.000,
AmortizationOfIntangibleAssets,,,,28000.000,,14000.000,14000.000,15000.000,13000.000,14000.000,14000.000,14000.000,15000.000,14000.000,14000.000,15000.000,14000.000,14000.000,21000.000,31000.000,45000.000,43000.000,38000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,,-417000.000,,,,-430000.000,,,,417000.000,,,,-190000.000,,,,-1683000.000,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,281000.000,-590000.000,-3000.000,11000.000,-507000.000,-83000.000,27000.000,-182000.000,-7000.000,,-141000.000,-7000.000,,2000.000,45000.000,13000.000,0.000,0.000,4000.000,43000.000,,29000.000,0.000
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,,-56000.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-12366000.000,,,,2047000.000,,,,-1815000.000,,,,8123000.000,,,,-8642000.000,,,,10398000.000,
CommonStockDividendsPerShareCashPaid,0.000,,,,,0.000,0.020,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.120,0.000,0.000,0.000,0.160
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-179000.000,,,,146000.000,,,,-80000.000,,,,1133000.000,,,,670000.000,,,,-726000.000,
CurrentFederalTaxExpenseBenefit,,,,,,-74000.000,,,,289000.000,,,,613000.000,,,,344000.000,,,,43000.000,
CurrentIncomeTaxExpenseBenefit,,,,,,-85000.000,,,,332000.000,,,,711000.000,,,,440000.000,,,,55000.000,
CurrentStateAndLocalTaxExpenseBenefit,,,,,,-11000.000,,,,43000.000,,,,98000.000,,,,96000.000,,,,12000.000,
DeferredFederalIncomeTaxExpenseBenefit,,,,,,212000.000,,,,-143000.000,,,,-239000.000,,,,25000.000,,,,354000.000,
DeferredIncomeTaxExpenseBenefit,,,,,,254000.000,,,,-160000.000,,,,-278000.000,,,,34000.000,,,,412000.000,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,,42000.000,,,,-17000.000,,,,-39000.000,,,,9000.000,,,,58000.000,
DefinedBenefitPlanActuarialGainLoss,,,,,,,,,,,,,,,,,,,41000.000,,,,
