,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccretionExpense,,,,,,,,,,,,,,,,,70.000
AmortizationOfDebtDiscountPremium,0.000,,,,0.000,,,,6985.000,,,,128.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,67773375800.000,,,,1230517500.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-2436.000,,,,11584.000,,,,9118.000,,,,-53634.000,,,,-8510.000
ConversionOfStockAmountIssued1,,,,,,,,,0.000,,,,70000.000,,,,
CostOfGoodsSold,9873.000,32378.000,5536.000,1227.000,9511.000,21121.000,27823.000,11857.000,16489.000,289920.000,89327.000,68648.000,3255.000,14250.000,1327.000,6536.000,8691.000
Depreciation,,,,,,,,,1048.000,,,,2198.000,,,,2677.000
DerivativeGainLossOnDerivativeNet,,,,,,3779313.000,3834594.000,,,,,,,,,,
EarningsPerShareBasic,0.001,0.010,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000
EarningsPerShareDiluted,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000
FairValueAssumptionsExpectedDividendRate,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,1.380,,,,1.760,,,,1.730,,,,1.540
FairValueAssumptionsRiskFreeInterestRate,,,,,0.003,,,,,,,,,,,,
FairValueMeasuredOnRecurringBasisGainLossIncludedInEarnings,32124478.000,24230475.000,-10255003.000,8739354.000,2376824.000,,,,-6445157.000,-4876934.000,4892911.000,2479084.000,-820913.000,273242.000,-4419335.000,954996.000,-2099940.000
GainLossRelatedToLitigationSettlement,,,,,-1580252.000,0.000,0.000,0.000,479075.000,0.000,0.000,-2.000,0.000,0.000,0.000,0.000,
GainsLossesOnExtinguishmentOfDebt,,,3477100.000,,-928000.000,0.000,0.000,0.000,0.000,104669.000,0.000,0.000,,0.000,0.000,,
GeneralAndAdministrativeExpense,447953.000,2317519.000,1331511.000,773273.000,2705394.000,556946.000,825280.000,359430.000,1382749.000,1938459.000,509777.000,653879.000,828131.000,1538543.000,465372.000,2367857.000,711106.000
GrossProfit,378.000,638.000,4174.000,2036.000,3205.000,8209.000,11360.000,8276.000,7082.000,-279483.000,-83921.000,-66587.000,286.000,6825.000,-625.000,-5690.000,-3644.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,-5547975.000,,,,-1625536.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,215109.000,,,,26408.000,,,,-82868.000,,,,92021.000,,,,164179.000
IncreaseDecreaseInAccountsPayableRelatedParties,103625.000,,,,-32027.000,,,,-27218.000,,,,0.000,,,,
IncreaseDecreaseInAccountsReceivable,2100.000,,,,4839.000,,,,4098.000,,,,-340.000,,,,0.000
IncreaseDecreaseInInventories,191008.000,,,,-10098.000,,,,-15149.000,,,,-7218.000,,,,-9378.000
IncreaseDecreaseInPrepaidExpense,83334.000,,,,119525.000,,,,-21808.000,,,,-18333.000,,,,-18665.000
InterestExpense,122453.000,119083.000,55498.000,24390.000,23702.000,21985.000,28642.000,30444.000,27445.000,22872.000,17072.000,18537.000,17077.000,21976.000,63776.000,78334.000,28227.000
NetCashProvidedByUsedInFinancingActivities,514100.000,,,,429700.000,,,,167598.000,,,,265000.000,,,,401499.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,514100.000,,,,429700.000,,,,167598.000,,,,265000.000,,,,401499.000
NetCashProvidedByUsedInInvestingActivities,0.000,,,,-7146.000,,,,0.000,,,,0.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,-7146.000,,,,0.000,,,,0.000,,,,
NetCashProvidedByUsedInOperatingActivities,-516536.000,,,,-410970.000,,,,-158480.000,,,,-318634.000,,,,-410009.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-516536.000,,,,-410970.000,,,,-158480.000,,,,-318634.000,,,,-410009.000
NetIncomeLoss,31402517.000,21646311.000,-8160738.000,7943727.000,-2886166.000,3133689.000,2604065.000,1832188.000,-5547975.000,-6754472.000,3961742.000,1379387.000,-1625536.000,-1401349.000,-4193138.000,-2274240.000,-2887433.000
OperatingIncomeLoss,-447575.000,-2316881.000,-1327337.000,-771237.000,-2702189.000,-548737.000,-813920.000,-351154.000,-1375667.000,-2217942.000,-593698.000,-720466.000,-827845.000,-1531718.000,-465997.000,-2373547.000,-714750.000
OtherNonoperatingIncomeExpense,31850092.000,23963192.000,-6833401.000,8714964.000,-183977.000,3682426.000,3417985.000,2183342.000,-4172308.000,-4536530.000,4555440.000,2099853.000,-797691.000,130369.000,-3727141.000,99307.000,-2172683.000
PaymentsForRepurchaseOfCommonStock,,,,,,,,,1000.000,,,,0.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,7146.000,,,,0.000,,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,514100.000,,,,349700.000,,,,198598.000,,,,255000.000,,,,400000.000
ProceedsFromNotesPayable,,,,,80000.000,,,,,,,,,,,,1499.000
ProceedsFromRepaymentsOfNotesPayable,,,,,,,,,-30000.000,,,,10000.000,,,,
ResearchAndDevelopmentExpense,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
Revenues,10251.000,33016.000,9710.000,3263.000,12716.000,29330.000,39183.000,20133.000,23571.000,10437.000,5406.000,2061.000,3541.000,21075.000,702.000,846.000,5047.000
SalesRevenueNet,10251.000,33016.000,9710.000,3263.000,12716.000,29330.000,39183.000,20133.000,23571.000,10437.000,5406.000,2061.000,3541.000,21075.000,702.000,846.000,5047.000
ShareBasedCompensation,,,,,,,,,1308035.000,,,,406050.000,,,,138000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,12870.000,,,,1955407.000,,,,,,,,,,,,
StockIssuedDuringPeriodValueNewIssues,514100.000,,,,349700.000,,,,198598.000,,,,255000.000,,,,400000.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,2427390.000,,,,1308035.000,,,,,,,,138000.000
StockIssuedDuringPeriodValueShareBasedCompensationGross,,,,,,,,,,,,,406050.000,,,,
StockRepurchasedDuringPeriodValue,,,,,,,,,1000.000,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,68122804716.000,68080446880.000,3169269545.000,-134349065459.000,3847042582.000,6376052740.000,6541082648.000,-11379086808.000,5215468982.000,5766443682.000,7613645069.000,-12861638623.000,5958358783.000,5963469753.000,5953565310.000,-11927240690.000,5982291518.000
WeightedAverageNumberOfSharesOutstandingBasic,2359980783.000,2467827152.000,3169269545.000,-5127497469.000,3847042582.000,4331371117.000,4514942089.000,-8344548826.000,5215468982.000,5766443682.000,5971727669.000,-11219721223.000,5958358783.000,5963469753.000,5953565310.000,-11927240690.000,5982291518.000
