,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,7761746.000,6160696.000,6607041.000,6065745.000,8205573.000,7233136.000,7866662.000,7748737.000,9609871.000,7426172.000,7158938.000,7177330.000,7798189.000,6636741.000,6191954.000,7449571.000,8935184.000,6275647.000,6087561.000,6920275.000,7437390.000,5914445.000,6378896.000,6240166.000
AccountsReceivableNetCurrent,3815295.000,3776610.000,3777771.000,3450064.000,4076217.000,4447029.000,3635136.000,4063935.000,4511580.000,3525802.000,3576925.000,4080811.000,3776051.000,3535807.000,3019749.000,4317539.000,5462842.000,3449269.000,3796209.000,5057239.000,4781482.000,3917457.000,4315608.000,5361852.000
AccruedIncomeTaxesCurrent,,,,,175156.000,207524.000,,96103.000,371161.000,550568.000,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,1574444.000,1520344.000,1543465.000,1272683.000,1588130.000,1693906.000,2023535.000,1394276.000,2551896.000,2916930.000,,1960246.000,2669545.000,2849342.000,2403563.000,2364616.000,3051493.000,2473231.000,,,,,2972689.000,2142014.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,,,,,,,,,268330.000,335416.000
AccruedSalesCommissionCurrent,,,,,,,,,,,,,,,,,,,645503.000,118045.000,599375.000,463208.000,557369.000,409084.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,4684137.000,,,,5036773.000,,,,5116103.000,,,,5283841.000,,,,5245364.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,75915.000,51501.000,67482.000,66191.000,97333.000,118554.000,114785.000,115877.000,116643.000,115501.000,116175.000,116454.000,116765.000,106545.000,102389.000,101891.000,90933.000,88639.000,73392.000,75334.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,9096.000,28436.000,62229.000,46595.000,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,57548042.000,57790994.000,57948111.000,58081681.000,58205925.000,58333684.000,58458731.000,58582431.000,58708444.000,64113369.000,64046631.000,64007793.000,64054800.000,64113287.000,64175254.000,64229269.000,64231496.000,64387694.000,64754306.000,64866703.000,64929112.000,64982967.000,65040432.000,65092133.000
AllowanceForDoubtfulAccountsReceivable,,,,,63097.000,47777.000,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,1093.000,2510.000,23351.000,20899.000,41596.000,50670.000,27921.000,32340.000,50563.000,44096.000,34117.000,39981.000,67217.000,57465.000,29394.000,41934.000,40299.000,22953.000
Assets,17011504.000,15375196.000,16358166.000,14992552.000,18385619.000,17842773.000,18975816.000,18530460.000,22998440.000,14239234.000,20522839.000,19169347.000,20934982.000,19653637.000,18102477.000,19227502.000,21708755.000,18779686.000,19264851.000,20034332.000,21733301.000,20246931.000,21155033.000,20257666.000
AssetsCurrent,11346612.000,9805578.000,10918395.000,9392006.000,12992563.000,12508555.000,13749432.000,13327320.000,17483701.000,9033520.000,9130509.000,7816521.000,9842571.000,8667507.000,7427304.000,8230784.000,10960028.000,8054468.000,8855340.000,9664575.000,11704009.000,10289775.000,10432573.000,9547806.000
CapitalLeaseObligations,,,,,,,,,,,,,,,,,,,82724.000,77401.000,71970.000,66433.000,60784.000,55022.000
CapitalLeaseObligationsCurrent,,,,,,,3247.000,2446.000,1585.000,657.000,,,,,,,21087.000,21509.000,21940.000,22379.000,22826.000,23283.000,23749.000,24224.000
CapitalLeaseObligationsNoncurrent,14109.000,12302.000,10461.000,8650.000,2025.000,657.000,,,,,,,,,,,71971.000,66433.000,60784.000,55022.000,49144.000,43150.000,37035.000,30798.000
CapitalLeasedAssetsGross,,,,,,,10494.000,,,,,,,,,,,,94739.000,,,,94739.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,3751.000,,,,,,,,,,,,94739.000,,,,67010.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,,,27729.000,,,,27728.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,,,,11554.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,,,27728.000,,,,11554.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,,,27728.000,,,,27728.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,504.000,,,,,,,,,,,,12015.000,,,,6226.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,8538.000,,,,,,,,,,,,12632.000,,,,31580.000,
