,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,3.000,546.000,391.000,258.000,137.000,80.000,111.000,,53.000,46000.000,20000.000,,,193000.000,150000.000,,34000.000,23000.000,11000.000,,4000.000
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,199.000,162.000,219.000,227.000,,,,,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,,263.000,241.000,210000.000,201000.000,246000.000,235000.000,207000.000,209000.000,291000.000,228000.000,,,251000.000,249000.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,170.000,119.000,,,,,,,,,,,,,,,199000.000,313000.000,,
AccountsPayableCurrent,1996.000,,,,,,,,4.000,,,,,,,,,,,,,
AccountsReceivableNetCurrent,0.000,,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,259.000,,,,,,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,175000.000,175000.000,175000.000,175000.000,,,175000.000,175000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-161.000,-123.000,0.000,63.000,11.000,211.000,483.000,,110000.000,64000.000,102000.000,-181000.000,-192000.000,270000.000,-34000.000,-76000.000,-103000.000,-96000.000,,
AdditionalPaidInCapital,127535.000,4570.000,4682.000,4796.000,4834.000,4864.000,5270.000,5474.000,5469.000,5526.000,5464000.000,5481000.000,5494000.000,5502000.000,5508000.000,5513000.000,5516000.000,5518000.000,5519000.000,5519000.000,5519000.000,5519000.000
Assets,0.000,4952.000,4404.000,3394.000,2286.000,1961.000,1630.000,1764.000,1618.000,1384.000,999000.000,833000.000,1013000.000,760000.000,702000.000,1129000.000,700000.000,656000.000,638000.000,622000.000,550000.000,454000.000
AssetsCurrent,0.000,3616.000,3276.000,2662.000,1885.000,1698.000,1501.000,1762.000,1617.000,1383.000,998000.000,832000.000,1012000.000,759000.000,702000.000,1126000.000,700000.000,656000.000,,,550000.000,454000.000
AssetsNoncurrent,,1336.000,1128.000,732.000,,263.000,129.000,2.000,1.000,1.000,1000.000,1000.000,,,,,,,,,,
