,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,2538000.000,95000.000,79000.000,140000.000,,,274000.000,4859000.000,616000.000,325000.000,10021000.000,61000.000,143000.000,286000.000,1657000.000,439000.000
AccountsPayableAndAccruedLiabilitiesCurrent,,,,3109000.000,,,,,,,,,,,,,,,
AccountsPayableCurrent,649000.000,311000.000,398000.000,1028000.000,1140000.000,1172000.000,2691000.000,3018000.000,2642000.000,2188000.000,2677000.000,2407000.000,3392000.000,2717000.000,3622000.000,3504000.000,5724000.000,5840000.000,4509000.000
AccruedLiabilitiesCurrent,,658000.000,2335000.000,2081000.000,1705000.000,3013000.000,3279000.000,4432000.000,3633000.000,4402000.000,5318000.000,6834000.000,7409000.000,6329000.000,5456000.000,5472000.000,5066000.000,5577000.000,4690000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,2442000.000,,,,3731000.000,,,,5153000.000,,,,6450000.000,,,,7803000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-23000.000,-52000.000,-37000.000,-82000.000,-44000.000,-16000.000,-59000.000,-42000.000,-66000.000,-197000.000,-163000.000,-155000.000,-134000.000,-133000.000,-92000.000,-83000.000,-113000.000,-123000.000,-97000.000
AdditionalPaidInCapital,2418000.000,122528000.000,123516000.000,124363000.000,171608000.000,172518000.000,184131000.000,185883000.000,187702000.000,267929000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,297191000.000,304019000.000,310233000.000,315673000.000,319990000.000,322287000.000,326076000.000,329496000.000,332746000.000
Assets,40723000.000,103518000.000,97027000.000,92517000.000,130590000.000,123065000.000,124107000.000,113921000.000,104015000.000,171480000.000,164848000.000,150265000.000,143447000.000,141083000.000,128138000.000,129928000.000,116266000.000,100661000.000,80174000.000
AssetsCurrent,34359000.000,98929000.000,91769000.000,86873000.000,125286000.000,117182000.000,118229000.000,107884000.000,98023000.000,164951000.000,158517000.000,144089000.000,136810000.000,134258000.000,115759000.000,116234000.000,102830000.000,87474000.000,67649000.000
AssetsFairValueDisclosureRecurring,,96911000.000,90285000.000,81946000.000,123790000.000,113368000.000,113461000.000,103091000.000,92867000.000,159488000.000,148182000.000,137862000.000,128832000.000,113255000.000,,,,74748000.000,
AvailableForSaleSecurities,,,,,,,,,,,,,,98103000.000,85849000.000,80502000.000,76877000.000,61170000.000,42575000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,22000.000,29000.000,20000.000,14000.000,12000.000,7000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,103000.000,49000.000,26000.000,64000.000,78000.000,32000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,,98184000.000,85869000.000,80508000.000,76927000.000,61236000.000,42600000.000
CapitalLeasesFutureMinimumSubleaseRentals,,,,,,,,,,,,,,,,,,200000.000,
CashAndCashEquivalentsAtCarryingValue,17426000.000,40552000.000,17822000.000,19170000.000,33490000.000,17807000.000,8476000.000,10024000.000,9958000.000,37327000.000,19600000.000,21084000.000,18324000.000,15960000.000,19249000.000,27040000.000,14706000.000,14941000.000,14889000.000
CashCashEquivalentsAndShortTermInvestments,,,,82715000.000,,,,,,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,17830418.000,7124739.000,8793796.000,8689152.000,8182756.000,8180683.000,10028609.000,10002686.000,9959146.000,9275264.000,9799795.000,9028868.000,9219631.000,8893018.000,11394504.000,11381298.000,11245749.000,11244249.000,13603716.000
