,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,12158.000,14485.000,20467.000,27407.000,24910.000,9792.000
Assets,20877.000,9435.000,4458.000,6722.000,3519.000,14860.000
Cash,13318.000,3851.000,849.000,5088.000,2541.000,7459.000
ClassOfWarrantOrRightOutstanding,,,,,1500000.000,1500000.000
DepositsAssetsCurrent,317.000,317.000,317.000,317.000,317.000,317.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,180617.000,205952.000,218598.000,235097.000,-253342.000,-263344.000
DueToRelatedPartiesCurrent,188986.000,200552.000,202239.000,214062.000,231601.000,268062.000
LiabilitiesAndStockholdersEquity,20877.000,9435.000,4458.000,6722.000,3519.000,14860.000
LiabilitiesCurrent,201144.000,215037.000,222706.000,241469.000,256511.000,277854.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,,,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,,,0.000,0.000
PreferredStockValue,,,,,0.000,
PrepaidExpenseAndOtherAssetsCurrent,7242.000,5267.000,3292.000,1317.000,661.000,7084.000
StockholdersEquity,-180267.000,-205602.000,-218248.000,-234747.000,-252992.000,-263344.000
WarrantsAndRightsOutstanding,,,,,1500000.000,1500000.000
